locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOCCNELP_00081	CDS	1332				hypothetical protein
EOCCNELP_00082	CDS	987				hypothetical protein
EOCCNELP_00083	CDS	951				hypothetical protein
EOCCNELP_00084	CDS	243				hypothetical protein
EOCCNELP_00085	CDS	165				hypothetical protein
EOCCNELP_00086	CDS	516				hypothetical protein
EOCCNELP_00087	CDS	2142				hypothetical protein
EOCCNELP_00088	CDS	441				hypothetical protein
EOCCNELP_00089	CDS	447				hypothetical protein
EOCCNELP_00090	CDS	294				hypothetical protein
EOCCNELP_00091	CDS	345				hypothetical protein
EOCCNELP_00092	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
EOCCNELP_00093	CDS	282				hypothetical protein
EOCCNELP_00094	CDS	231				hypothetical protein
EOCCNELP_00095	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
EOCCNELP_00096	CDS	303				hypothetical protein
EOCCNELP_00097	CDS	381	mntR		COG1321	Transcriptional regulator MntR
EOCCNELP_00098	CDS	939				hypothetical protein
EOCCNELP_00099	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
EOCCNELP_00100	tRNA	83				tRNA-Leu(taa)
EOCCNELP_00101	CDS	672				hypothetical protein
EOCCNELP_00102	CDS	1716	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
EOCCNELP_00103	CDS	711	walR_1		COG0745	Transcriptional regulatory protein WalR
EOCCNELP_00104	CDS	2481	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EOCCNELP_00105	CDS	663	ttrB_1		COG0437	Tetrathionate reductase subunit B
EOCCNELP_00106	CDS	735				hypothetical protein
EOCCNELP_00107	CDS	720	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
EOCCNELP_00108	CDS	357				hypothetical protein
EOCCNELP_00109	CDS	306				hypothetical protein
EOCCNELP_00110	CDS	1056	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
EOCCNELP_00111	CDS	903				hypothetical protein
EOCCNELP_00112	CDS	639				hypothetical protein
EOCCNELP_00113	CDS	675				hypothetical protein
EOCCNELP_00114	CDS	954				hypothetical protein
EOCCNELP_00115	CDS	543				hypothetical protein
EOCCNELP_00116	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
EOCCNELP_00117	CDS	513				hypothetical protein
EOCCNELP_00118	CDS	615				hypothetical protein
EOCCNELP_00119	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
EOCCNELP_00120	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
EOCCNELP_00121	CDS	1113				hypothetical protein
EOCCNELP_00122	CDS	3819				hypothetical protein
EOCCNELP_00123	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
EOCCNELP_00124	CDS	1029				hypothetical protein
EOCCNELP_00125	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
EOCCNELP_00126	CDS	564	frr		COG0233	Ribosome-recycling factor
EOCCNELP_00127	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
EOCCNELP_00128	CDS	231				hypothetical protein
EOCCNELP_00129	CDS	225				hypothetical protein
EOCCNELP_00130	CDS	801				hypothetical protein
EOCCNELP_00131	CDS	123				hypothetical protein
EOCCNELP_00132	CDS	651				hypothetical protein
EOCCNELP_00133	CDS	321				hypothetical protein
EOCCNELP_00134	CDS	321				hypothetical protein
EOCCNELP_00135	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
EOCCNELP_00136	CDS	1581				hypothetical protein
EOCCNELP_00137	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
EOCCNELP_00138	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
EOCCNELP_00139	CDS	615	tcyA		COG0834	L-cystine-binding protein TcyA
EOCCNELP_00140	CDS	501				hypothetical protein
EOCCNELP_00141	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EOCCNELP_00142	CDS	348	rplS			50S ribosomal protein L19
EOCCNELP_00143	CDS	936			COG0330	putative protein
EOCCNELP_00144	CDS	1308	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EOCCNELP_00145	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
EOCCNELP_00146	CDS	615				hypothetical protein
EOCCNELP_00147	CDS	942	cysK	2.5.1.47		Cysteine synthase
EOCCNELP_00148	tRNA	77				tRNA-Asp(gtc)
EOCCNELP_00149	CDS	363			COG0537	putative HIT-like protein
EOCCNELP_00150	CDS	651				hypothetical protein
EOCCNELP_00151	CDS	2004				hypothetical protein
EOCCNELP_00152	CDS	1206				hypothetical protein
EOCCNELP_00153	CDS	1257	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
EOCCNELP_00154	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
EOCCNELP_00155	CDS	528				hypothetical protein
EOCCNELP_00156	CDS	1023				hypothetical protein
EOCCNELP_00157	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
EOCCNELP_00158	CDS	1581	urdA_1	1.3.99.33	COG0431	Urocanate reductase
EOCCNELP_00159	CDS	1374				hypothetical protein
EOCCNELP_00160	CDS	1290	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
EOCCNELP_00161	CDS	789				hypothetical protein
EOCCNELP_00162	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
EOCCNELP_00163	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
EOCCNELP_00164	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
EOCCNELP_00165	CDS	1386				hypothetical protein
EOCCNELP_00166	CDS	534	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
EOCCNELP_00167	CDS	1473	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EOCCNELP_00168	CDS	1563				hypothetical protein
EOCCNELP_00169	CDS	159				hypothetical protein
EOCCNELP_00170	CDS	249				hypothetical protein
EOCCNELP_00171	CDS	303	malT_1			HTH-type transcriptional regulator MalT
EOCCNELP_00172	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
EOCCNELP_00173	CDS	312				hypothetical protein
EOCCNELP_00174	CDS	747				hypothetical protein
EOCCNELP_00175	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
EOCCNELP_00176	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
EOCCNELP_00177	CDS	396				hypothetical protein
EOCCNELP_00178	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EOCCNELP_00179	CDS	501	albA	1.3.3.13		Albonoursin synthase
EOCCNELP_00180	CDS	1383				hypothetical protein
EOCCNELP_00181	CDS	1464				hypothetical protein
EOCCNELP_00182	tRNA	84				tRNA-Leu(caa)
EOCCNELP_00183	CDS	1140				hypothetical protein
EOCCNELP_00184	CDS	510				hypothetical protein
EOCCNELP_00185	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
EOCCNELP_00186	CDS	780				hypothetical protein
EOCCNELP_00187	CDS	819				hypothetical protein
EOCCNELP_00188	CDS	573				hypothetical protein
EOCCNELP_00189	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
EOCCNELP_00190	CDS	1437	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
EOCCNELP_00191	CDS	402				hypothetical protein
EOCCNELP_00192	CDS	837				hypothetical protein
EOCCNELP_00193	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EOCCNELP_00194	CDS	195				hypothetical protein
EOCCNELP_00195	CDS	2034	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
EOCCNELP_00196	CDS	1707	fusA_1		COG0480	Elongation factor G
EOCCNELP_00197	CDS	3534	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
EOCCNELP_00198	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EOCCNELP_00199	CDS	612				hypothetical protein
EOCCNELP_00200	CDS	837				hypothetical protein
EOCCNELP_00201	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
EOCCNELP_00202	CDS	870				hypothetical protein
EOCCNELP_00203	CDS	867				hypothetical protein
EOCCNELP_00204	CDS	684	napG_1		COG1145	Ferredoxin-type protein NapG
EOCCNELP_00205	CDS	1011				hypothetical protein
EOCCNELP_00206	CDS	543	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
EOCCNELP_00207	CDS	1428	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
EOCCNELP_00208	CDS	258				hypothetical protein
EOCCNELP_00209	CDS	1068				hypothetical protein
EOCCNELP_00210	CDS	1428				hypothetical protein
EOCCNELP_00211	CDS	228				hypothetical protein
EOCCNELP_00212	CDS	726				hypothetical protein
EOCCNELP_00213	CDS	327	gdx			Guanidinium exporter
EOCCNELP_00214	CDS	1329				hypothetical protein
EOCCNELP_00215	CDS	459				hypothetical protein
EOCCNELP_00216	CDS	408				hypothetical protein
EOCCNELP_00217	CDS	240				hypothetical protein
EOCCNELP_00218	CDS	1203	qrcD			Menaquinone reductase, integral membrane subunit
EOCCNELP_00219	CDS	621	ttrB_2		COG0437	Tetrathionate reductase subunit B
EOCCNELP_00220	CDS	2487	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EOCCNELP_00221	CDS	906				hypothetical protein
EOCCNELP_00222	CDS	651				hypothetical protein
EOCCNELP_00223	CDS	1581	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EOCCNELP_00224	CDS	924				hypothetical protein
EOCCNELP_00225	CDS	1251				hypothetical protein
EOCCNELP_00226	CDS	1476				hypothetical protein
EOCCNELP_00227	CDS	1227				hypothetical protein
EOCCNELP_00228	CDS	570	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
EOCCNELP_00229	CDS	366				hypothetical protein
EOCCNELP_00230	CDS	1425	pyrP			Uracil permease
EOCCNELP_00231	CDS	369				hypothetical protein
EOCCNELP_00232	CDS	246				hypothetical protein
EOCCNELP_00233	CDS	1023				hypothetical protein
EOCCNELP_00234	CDS	588				hypothetical protein
EOCCNELP_00235	CDS	1404				hypothetical protein
EOCCNELP_00236	CDS	1491				hypothetical protein
EOCCNELP_00237	CDS	330	trxA		COG0526	Thioredoxin
EOCCNELP_00238	CDS	1299				hypothetical protein
EOCCNELP_00239	CDS	2217				hypothetical protein
EOCCNELP_00240	CDS	1023	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EOCCNELP_00241	CDS	591	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
EOCCNELP_00242	CDS	894	tll	1.1.1.339		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
EOCCNELP_00243	CDS	804				hypothetical protein
EOCCNELP_00244	CDS	885				hypothetical protein
EOCCNELP_00245	CDS	603	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EOCCNELP_00246	CDS	801				hypothetical protein
EOCCNELP_00247	CDS	1176				hypothetical protein
EOCCNELP_00248	CDS	2217				hypothetical protein
EOCCNELP_00249	CDS	2142				hypothetical protein
EOCCNELP_00250	CDS	729	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
EOCCNELP_00251	CDS	366				hypothetical protein
EOCCNELP_00252	CDS	3114				hypothetical protein
EOCCNELP_00253	tRNA	94				tRNA-Pro(ggg)
EOCCNELP_00254	CDS	2097				hypothetical protein
EOCCNELP_00255	CDS	1704				hypothetical protein
EOCCNELP_00256	CDS	945				hypothetical protein
EOCCNELP_00257	CDS	1782				hypothetical protein
EOCCNELP_00258	CDS	1062				hypothetical protein
EOCCNELP_00259	CDS	693	hrb		COG1773	High molecular weight rubredoxin
EOCCNELP_00260	CDS	684	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
EOCCNELP_00261	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
EOCCNELP_00262	CDS	234				hypothetical protein
EOCCNELP_00263	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
EOCCNELP_00264	CDS	2148				hypothetical protein
EOCCNELP_00265	CDS	1629				hypothetical protein
EOCCNELP_00266	CDS	1419				hypothetical protein
EOCCNELP_00267	CDS	522	rplJ		COG0244	50S ribosomal protein L10
EOCCNELP_00268	CDS	378	rplL			50S ribosomal protein L7/L12
EOCCNELP_00269	CDS	2697	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EOCCNELP_00270	CDS	582	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EOCCNELP_00271	CDS	636	torD_1			Chaperone protein TorD
EOCCNELP_00272	CDS	1488				hypothetical protein
EOCCNELP_00273	CDS	948				hypothetical protein
EOCCNELP_00274	CDS	1251				hypothetical protein
EOCCNELP_00275	CDS	2028	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
EOCCNELP_00276	CDS	228				hypothetical protein
EOCCNELP_00277	CDS	405				hypothetical protein
EOCCNELP_00278	CDS	378	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
EOCCNELP_00279	CDS	876				hypothetical protein
EOCCNELP_00280	CDS	252				hypothetical protein
EOCCNELP_00281	CDS	1647				hypothetical protein
EOCCNELP_00282	CDS	660				hypothetical protein
EOCCNELP_00283	CDS	2214	phsA	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
EOCCNELP_00284	CDS	537	ttrB_3		COG0437	Tetrathionate reductase subunit B
EOCCNELP_00285	CDS	867				hypothetical protein
EOCCNELP_00286	CDS	1524				hypothetical protein
EOCCNELP_00287	CDS	1545				hypothetical protein
EOCCNELP_00288	CDS	2406				hypothetical protein
EOCCNELP_00289	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
EOCCNELP_00290	CDS	567				hypothetical protein
EOCCNELP_00291	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
EOCCNELP_00292	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EOCCNELP_00293	CDS	1782	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
EOCCNELP_00294	CDS	2361	dmsA_4	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EOCCNELP_00295	CDS	567	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EOCCNELP_00296	CDS	1203				hypothetical protein
EOCCNELP_00297	CDS	678			COG0664	putative ABC transporter ATP-binding protein
EOCCNELP_00298	CDS	1152				hypothetical protein
EOCCNELP_00299	CDS	1098				hypothetical protein
EOCCNELP_00300	CDS	1032		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
EOCCNELP_00301	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
EOCCNELP_00302	CDS	663	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EOCCNELP_00303	CDS	6852				hypothetical protein
EOCCNELP_00304	CDS	1197				hypothetical protein
EOCCNELP_00305	CDS	612	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
EOCCNELP_00306	CDS	651				hypothetical protein
EOCCNELP_00307	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
EOCCNELP_00308	CDS	1743	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
EOCCNELP_00309	CDS	597	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EOCCNELP_00310	CDS	2667	dmsA_5	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EOCCNELP_00311	CDS	648				hypothetical protein
EOCCNELP_00312	CDS	312				hypothetical protein
EOCCNELP_00313	CDS	306				hypothetical protein
EOCCNELP_00314	CDS	702				hypothetical protein
EOCCNELP_00315	CDS	1239				hypothetical protein
EOCCNELP_00316	CDS	510	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
EOCCNELP_00317	CDS	447				hypothetical protein
EOCCNELP_00318	CDS	273				hypothetical protein
EOCCNELP_00319	CDS	453				hypothetical protein
EOCCNELP_00320	CDS	669				hypothetical protein
EOCCNELP_00321	CDS	489				hypothetical protein
EOCCNELP_00322	CDS	300				hypothetical protein
EOCCNELP_00323	CDS	1269				hypothetical protein
EOCCNELP_00324	CDS	165				hypothetical protein
EOCCNELP_00325	CDS	135				hypothetical protein
EOCCNELP_00326	CDS	450				hypothetical protein
EOCCNELP_00327	CDS	858	rhaR			HTH-type transcriptional activator RhaR
EOCCNELP_00328	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
EOCCNELP_00329	CDS	1410	ribZ_1			Riboflavin transporter RibZ
EOCCNELP_00330	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
EOCCNELP_00331	CDS	828				hypothetical protein
EOCCNELP_00332	CDS	1365				hypothetical protein
EOCCNELP_00333	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
EOCCNELP_00334	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
EOCCNELP_00335	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
EOCCNELP_00336	CDS	861				DegV domain-containing protein
EOCCNELP_00337	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
EOCCNELP_00338	CDS	975				hypothetical protein
EOCCNELP_00339	CDS	1161				hypothetical protein
EOCCNELP_00340	CDS	618	soeB_2		COG0437	Sulfite dehydrogenase subunit B
EOCCNELP_00341	CDS	2400	pcrA_2	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
EOCCNELP_00342	CDS	597				hypothetical protein
EOCCNELP_00343	CDS	747				hypothetical protein
EOCCNELP_00344	CDS	732				hypothetical protein
EOCCNELP_00345	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
EOCCNELP_00346	CDS	1563	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EOCCNELP_00347	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
EOCCNELP_00348	CDS	1410				hypothetical protein
EOCCNELP_00349	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
EOCCNELP_00350	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
EOCCNELP_00351	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
EOCCNELP_00352	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EOCCNELP_00353	CDS	1014	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EOCCNELP_00354	CDS	555	urdA_2	1.3.99.33		Urocanate reductase
EOCCNELP_00355	CDS	1428				hypothetical protein
EOCCNELP_00356	tRNA	91				tRNA-Ser(gct)
EOCCNELP_00357	CDS	363				hypothetical protein
EOCCNELP_00358	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
EOCCNELP_00359	CDS	1281				hypothetical protein
EOCCNELP_00360	CDS	489	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
EOCCNELP_00361	tRNA	88				tRNA-Ser(tga)
EOCCNELP_00362	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
EOCCNELP_00363	tRNA	77				tRNA-Arg(acg)
EOCCNELP_00364	CDS	1368				hypothetical protein
EOCCNELP_00365	CDS	267				hypothetical protein
EOCCNELP_00366	CDS	294				hypothetical protein
EOCCNELP_00367	CDS	156				hypothetical protein
EOCCNELP_00368	CDS	750	pstC		COG0573	Phosphate transport system permease protein PstC
EOCCNELP_00369	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
EOCCNELP_00370	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
EOCCNELP_00371	CDS	1044				hypothetical protein
EOCCNELP_00372	CDS	732	walR_3		COG0745	Transcriptional regulatory protein WalR
EOCCNELP_00373	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
EOCCNELP_00374	CDS	672	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
EOCCNELP_00375	CDS	1014				hypothetical protein
EOCCNELP_00376	CDS	1590				hypothetical protein
EOCCNELP_00377	CDS	2751				hypothetical protein
EOCCNELP_00378	CDS	660				hypothetical protein
EOCCNELP_00379	CDS	678				hypothetical protein
EOCCNELP_00380	CDS	633				hypothetical protein
EOCCNELP_00381	CDS	900				hypothetical protein
EOCCNELP_00382	CDS	1923	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
EOCCNELP_00383	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
EOCCNELP_00384	CDS	1338				hypothetical protein
EOCCNELP_00385	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
EOCCNELP_00386	CDS	318				hypothetical protein
EOCCNELP_00387	CDS	684				hypothetical protein
EOCCNELP_00388	CDS	684	ydjF		COG1842	Phage shock protein A 
EOCCNELP_00389	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
EOCCNELP_00390	CDS	825	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
EOCCNELP_00391	CDS	888	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
EOCCNELP_00392	CDS	588				hypothetical protein
EOCCNELP_00393	CDS	684				hypothetical protein
EOCCNELP_00394	CDS	1077				hypothetical protein
EOCCNELP_00395	CDS	288				hypothetical protein
EOCCNELP_00396	CDS	1272				hypothetical protein
EOCCNELP_00397	CDS	996				hypothetical protein
EOCCNELP_00398	tRNA	87				tRNA-Leu(cag)
EOCCNELP_00399	CDS	231				hypothetical protein
