locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBOLFKKE_00098	CDS	378				hypothetical protein
BBOLFKKE_00099	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
BBOLFKKE_00100	CDS	684	grpE			Protein GrpE
BBOLFKKE_00101	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
BBOLFKKE_00102	CDS	1449				hypothetical protein
BBOLFKKE_00103	CDS	1938				hypothetical protein
BBOLFKKE_00104	CDS	498				hypothetical protein
BBOLFKKE_00105	CDS	189				Ferredoxin-2
BBOLFKKE_00106	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
BBOLFKKE_00107	CDS	423			COG0864	Putative nickel-responsive regulator
BBOLFKKE_00108	CDS	255				hypothetical protein
BBOLFKKE_00109	CDS	456				hypothetical protein
BBOLFKKE_00110	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
BBOLFKKE_00111	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
BBOLFKKE_00112	CDS	459				hypothetical protein
BBOLFKKE_00113	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
BBOLFKKE_00114	CDS	780	sdh	1.1.1.276		Serine 3-dehydrogenase
BBOLFKKE_00115	CDS	1458	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
BBOLFKKE_00116	CDS	738				hypothetical protein
BBOLFKKE_00117	CDS	369				hypothetical protein
BBOLFKKE_00118	CDS	825				hypothetical protein
BBOLFKKE_00119	CDS	1599				hypothetical protein
BBOLFKKE_00120	CDS	1371				hypothetical protein
BBOLFKKE_00121	CDS	834				hypothetical protein
BBOLFKKE_00122	CDS	129				hypothetical protein
BBOLFKKE_00123	CDS	183				hypothetical protein
BBOLFKKE_00124	CDS	1086				hypothetical protein
BBOLFKKE_00125	tRNA	75				tRNA-Gly(ccc)
BBOLFKKE_00126	CDS	417				hypothetical protein
BBOLFKKE_00127	CDS	915				hypothetical protein
BBOLFKKE_00128	CDS	615				hypothetical protein
BBOLFKKE_00129	CDS	1233	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
BBOLFKKE_00130	CDS	1116				hypothetical protein
BBOLFKKE_00131	CDS	516				hypothetical protein
BBOLFKKE_00132	CDS	1110				hypothetical protein
BBOLFKKE_00133	CDS	462				hypothetical protein
BBOLFKKE_00134	CDS	906				hypothetical protein
BBOLFKKE_00135	CDS	1404	puuP		COG0531	Putrescine importer PuuP
BBOLFKKE_00136	CDS	837	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BBOLFKKE_00137	CDS	909				hypothetical protein
BBOLFKKE_00138	CDS	1350				hypothetical protein
BBOLFKKE_00139	CDS	588	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
BBOLFKKE_00140	tRNA	76				tRNA-Phe(gaa)
BBOLFKKE_00141	CDS	1098				hypothetical protein
BBOLFKKE_00142	CDS	684				hypothetical protein
BBOLFKKE_00143	CDS	1335	hemW_1		COG0635	Heme chaperone HemW
BBOLFKKE_00144	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BBOLFKKE_00145	CDS	1326	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BBOLFKKE_00146	CDS	216				hypothetical protein
BBOLFKKE_00147	CDS	2226	smc_1			Chromosome partition protein Smc
BBOLFKKE_00148	CDS	1281				hypothetical protein
BBOLFKKE_00149	CDS	1416	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BBOLFKKE_00150	CDS	585				hypothetical protein
BBOLFKKE_00151	CDS	261				hypothetical protein
BBOLFKKE_00152	CDS	510	ssb		COG0629	Single-stranded DNA-binding protein
BBOLFKKE_00153	CDS	294	rpsF		COG0360	30S ribosomal protein S6
BBOLFKKE_00154	CDS	870	pstC		COG0573	Phosphate transport system permease protein PstC
BBOLFKKE_00155	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
BBOLFKKE_00156	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BBOLFKKE_00157	CDS	1044				hypothetical protein
BBOLFKKE_00158	CDS	732	walR_1		COG0745	Transcriptional regulatory protein WalR
BBOLFKKE_00159	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BBOLFKKE_00160	CDS	672	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
BBOLFKKE_00161	CDS	1014				hypothetical protein
BBOLFKKE_00162	CDS	4350				hypothetical protein
BBOLFKKE_00163	CDS	660				hypothetical protein
BBOLFKKE_00164	CDS	678				hypothetical protein
BBOLFKKE_00165	CDS	633				hypothetical protein
BBOLFKKE_00166	CDS	900				hypothetical protein
BBOLFKKE_00167	CDS	1923	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
BBOLFKKE_00168	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
BBOLFKKE_00169	CDS	1338				hypothetical protein
BBOLFKKE_00170	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
BBOLFKKE_00171	CDS	870				hypothetical protein
BBOLFKKE_00172	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
BBOLFKKE_00173	CDS	471				hypothetical protein
BBOLFKKE_00174	CDS	918				hypothetical protein
BBOLFKKE_00175	CDS	684	ydjF		COG1842	Phage shock protein A 
BBOLFKKE_00176	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
BBOLFKKE_00177	CDS	798	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
BBOLFKKE_00178	CDS	888	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
BBOLFKKE_00179	CDS	588				hypothetical protein
BBOLFKKE_00180	CDS	684				hypothetical protein
BBOLFKKE_00181	CDS	1077				hypothetical protein
BBOLFKKE_00182	CDS	288				hypothetical protein
BBOLFKKE_00183	CDS	1272				hypothetical protein
BBOLFKKE_00184	CDS	996				hypothetical protein
BBOLFKKE_00185	tRNA	87				tRNA-Leu(cag)
BBOLFKKE_00186	CDS	231				hypothetical protein
BBOLFKKE_00187	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BBOLFKKE_00188	CDS	2238				hypothetical protein
BBOLFKKE_00189	CDS	702				hypothetical protein
BBOLFKKE_00190	CDS	306				hypothetical protein
BBOLFKKE_00191	CDS	312				hypothetical protein
BBOLFKKE_00192	CDS	660				hypothetical protein
BBOLFKKE_00193	CDS	2667	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BBOLFKKE_00194	CDS	597	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BBOLFKKE_00195	CDS	1743	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BBOLFKKE_00196	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
BBOLFKKE_00197	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BBOLFKKE_00198	CDS	1803	rssB			Regulator of RpoS
BBOLFKKE_00199	CDS	324				hypothetical protein
BBOLFKKE_00200	CDS	363				hypothetical protein
BBOLFKKE_00201	CDS	2997	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
BBOLFKKE_00202	CDS	993				hypothetical protein
BBOLFKKE_00203	CDS	1053	epsF		COG1459	Type II secretion system protein F
BBOLFKKE_00204	CDS	324				hypothetical protein
BBOLFKKE_00205	CDS	627				hypothetical protein
BBOLFKKE_00206	CDS	777				hypothetical protein
BBOLFKKE_00207	CDS	420				hypothetical protein
BBOLFKKE_00208	CDS	1074	pilT		COG2805	Twitching mobility protein
BBOLFKKE_00209	CDS	717	ypdB		COG3279	Transcriptional regulatory protein YpdB
BBOLFKKE_00210	CDS	1350				hypothetical protein
BBOLFKKE_00211	CDS	1710	fccA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BBOLFKKE_00212	CDS	867				hypothetical protein
BBOLFKKE_00213	CDS	879	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
BBOLFKKE_00214	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BBOLFKKE_00215	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
BBOLFKKE_00216	CDS	1041				hypothetical protein
BBOLFKKE_00217	tRNA	78				tRNA-Met(cat)
BBOLFKKE_00218	CDS	507				hypothetical protein
BBOLFKKE_00219	CDS	1527				hypothetical protein
BBOLFKKE_00220	CDS	2307				hypothetical protein
BBOLFKKE_00221	CDS	606				hypothetical protein
BBOLFKKE_00222	CDS	1197	moaA_1			GTP 3',8-cyclase
BBOLFKKE_00223	CDS	975				hypothetical protein
BBOLFKKE_00224	CDS	960				hypothetical protein
BBOLFKKE_00225	CDS	324				hypothetical protein
BBOLFKKE_00226	CDS	456				hypothetical protein
BBOLFKKE_00227	CDS	468				hypothetical protein
BBOLFKKE_00228	CDS	1410				hypothetical protein
BBOLFKKE_00229	CDS	525				hypothetical protein
BBOLFKKE_00230	CDS	870	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BBOLFKKE_00231	CDS	813	fetB		COG0390	putative iron export permease protein FetB
BBOLFKKE_00232	CDS	1605				hypothetical protein
BBOLFKKE_00233	CDS	870				hypothetical protein
BBOLFKKE_00234	CDS	1062				hypothetical protein
BBOLFKKE_00235	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
BBOLFKKE_00236	CDS	828	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BBOLFKKE_00237	CDS	939	noc			Nucleoid occlusion protein
BBOLFKKE_00238	CDS	792				hypothetical protein
BBOLFKKE_00239	CDS	2292				hypothetical protein
BBOLFKKE_00240	CDS	138				hypothetical protein
BBOLFKKE_00241	CDS	6042				hypothetical protein
BBOLFKKE_00242	CDS	786				hypothetical protein
BBOLFKKE_00243	CDS	546				hypothetical protein
BBOLFKKE_00244	CDS	1344				hypothetical protein
BBOLFKKE_00245	CDS	912				hypothetical protein
BBOLFKKE_00246	CDS	1023				hypothetical protein
BBOLFKKE_00247	CDS	969				hypothetical protein
BBOLFKKE_00248	CDS	330				hypothetical protein
BBOLFKKE_00249	CDS	1347				hypothetical protein
BBOLFKKE_00250	CDS	726				hypothetical protein
BBOLFKKE_00251	CDS	867				hypothetical protein
BBOLFKKE_00252	CDS	1821				hypothetical protein
BBOLFKKE_00253	CDS	333				hypothetical protein
BBOLFKKE_00254	CDS	840				hypothetical protein
BBOLFKKE_00255	CDS	384				hypothetical protein
BBOLFKKE_00256	CDS	2310				hypothetical protein
BBOLFKKE_00257	CDS	1152				hypothetical protein
BBOLFKKE_00258	CDS	558				hypothetical protein
BBOLFKKE_00259	CDS	1578	gsiB		COG0747	Glutathione-binding protein GsiB
BBOLFKKE_00260	CDS	978	gsiC		COG0601	Glutathione transport system permease protein GsiC
BBOLFKKE_00261	CDS	816	sapC		COG4171	Putrescine export system permease protein SapC
BBOLFKKE_00262	CDS	1482	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BBOLFKKE_00263	CDS	762	pikAV	3.1.2.-		Thioesterase PikA5
BBOLFKKE_00264	CDS	1413				hypothetical protein
BBOLFKKE_00265	CDS	984				hypothetical protein
BBOLFKKE_00266	CDS	1023				hypothetical protein
BBOLFKKE_00267	CDS	5394	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
BBOLFKKE_00268	CDS	672				hypothetical protein
BBOLFKKE_00269	CDS	291				hypothetical protein
BBOLFKKE_00270	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
BBOLFKKE_00271	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
BBOLFKKE_00272	CDS	930	hdfR_1			HTH-type transcriptional regulator HdfR
BBOLFKKE_00273	CDS	1281				hypothetical protein
BBOLFKKE_00274	CDS	1161	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BBOLFKKE_00275	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
BBOLFKKE_00276	CDS	849				hypothetical protein
BBOLFKKE_00277	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
BBOLFKKE_00278	CDS	879		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
BBOLFKKE_00279	CDS	1626	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
BBOLFKKE_00280	CDS	1635	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
BBOLFKKE_00281	CDS	1143		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
BBOLFKKE_00282	CDS	813	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
BBOLFKKE_00283	CDS	1029				hypothetical protein
BBOLFKKE_00284	CDS	2106		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
BBOLFKKE_00285	CDS	963	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BBOLFKKE_00286	CDS	768	fixA_2			Protein FixA
BBOLFKKE_00287	CDS	591	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BBOLFKKE_00288	CDS	774				hypothetical protein
BBOLFKKE_00289	CDS	1185	caiA_3	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BBOLFKKE_00290	CDS	2082		1.16.1.-	COG0446	Metal reductase
BBOLFKKE_00291	CDS	654				hypothetical protein
BBOLFKKE_00292	CDS	1215	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
BBOLFKKE_00293	CDS	300	fixX_2		COG2440	Ferredoxin-like protein FixX
BBOLFKKE_00294	CDS	1302		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
BBOLFKKE_00295	CDS	885	fixB_2		COG2025	Protein FixB
BBOLFKKE_00296	CDS	756	fixA_3		COG2086	Protein FixA
BBOLFKKE_00297	CDS	786	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
BBOLFKKE_00298	CDS	1416	ygcS			Inner membrane metabolite transport protein YgcS
BBOLFKKE_00299	CDS	867				hypothetical protein
BBOLFKKE_00300	CDS	1599	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
BBOLFKKE_00301	CDS	1215	caiB	2.8.3.21		L-carnitine CoA-transferase
BBOLFKKE_00302	CDS	1149	caiA_4	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BBOLFKKE_00303	CDS	984	aes_1	3.1.1.-	COG0657	Acetyl esterase
BBOLFKKE_00304	CDS	1338	yqcE			Inner membrane protein YqcE
BBOLFKKE_00305	CDS	1467				hypothetical protein
BBOLFKKE_00306	CDS	291				hypothetical protein
BBOLFKKE_00307	CDS	306				hypothetical protein
BBOLFKKE_00308	CDS	1698	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
BBOLFKKE_00309	CDS	579				hypothetical protein
BBOLFKKE_00310	CDS	1521	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
BBOLFKKE_00311	CDS	1578	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BBOLFKKE_00312	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
BBOLFKKE_00313	CDS	255				hypothetical protein
BBOLFKKE_00314	CDS	777		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
BBOLFKKE_00315	CDS	306				hypothetical protein
BBOLFKKE_00316	CDS	3720	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
BBOLFKKE_00317	CDS	2700	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
BBOLFKKE_00318	CDS	318				hypothetical protein
BBOLFKKE_00319	CDS	981				hypothetical protein
BBOLFKKE_00320	CDS	327				hypothetical protein
BBOLFKKE_00321	CDS	249				hypothetical protein
BBOLFKKE_00322	CDS	1458				hypothetical protein
BBOLFKKE_00323	CDS	486				hypothetical protein
BBOLFKKE_00324	CDS	1362	dinB_1	2.7.7.7		DNA polymerase IV
BBOLFKKE_00325	CDS	693				hypothetical protein
BBOLFKKE_00326	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
BBOLFKKE_00327	CDS	762				hypothetical protein
BBOLFKKE_00328	CDS	2916	uvrA_1		COG0178	UvrABC system protein A
BBOLFKKE_00329	CDS	1401				hypothetical protein
BBOLFKKE_00330	CDS	99				hypothetical protein
BBOLFKKE_00331	CDS	969	xerD_1		COG4974	Tyrosine recombinase XerD
BBOLFKKE_00332	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BBOLFKKE_00333	CDS	948				hypothetical protein
BBOLFKKE_00334	CDS	1500	comM		COG0606	Competence protein ComM
BBOLFKKE_00335	CDS	501				hypothetical protein
BBOLFKKE_00336	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BBOLFKKE_00337	CDS	348	rplS			50S ribosomal protein L19
BBOLFKKE_00338	CDS	936			COG0330	putative protein
BBOLFKKE_00339	CDS	1305	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BBOLFKKE_00340	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
BBOLFKKE_00341	CDS	684				hypothetical protein
BBOLFKKE_00342	CDS	942	cysK_1	2.5.1.47		Cysteine synthase
BBOLFKKE_00343	tRNA	77				tRNA-Asp(gtc)
BBOLFKKE_00344	tRNA	77				tRNA-Asp(gtc)
BBOLFKKE_00345	CDS	363			COG0537	putative HIT-like protein
BBOLFKKE_00346	CDS	651				hypothetical protein
BBOLFKKE_00347	CDS	2004				hypothetical protein
BBOLFKKE_00348	CDS	1206				hypothetical protein
BBOLFKKE_00349	CDS	1257	mrdB_1	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
BBOLFKKE_00350	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BBOLFKKE_00351	CDS	528				hypothetical protein
BBOLFKKE_00352	CDS	1023				hypothetical protein
BBOLFKKE_00353	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
BBOLFKKE_00354	CDS	1581	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BBOLFKKE_00355	CDS	1065				hypothetical protein
BBOLFKKE_00356	CDS	1290	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
BBOLFKKE_00357	CDS	789				hypothetical protein
BBOLFKKE_00358	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
BBOLFKKE_00359	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
BBOLFKKE_00360	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
BBOLFKKE_00361	CDS	1386				hypothetical protein
BBOLFKKE_00362	CDS	534	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
BBOLFKKE_00363	CDS	1446	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BBOLFKKE_00364	tRNA	76				tRNA-Arg(ccg)
BBOLFKKE_00365	CDS	948	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
BBOLFKKE_00366	CDS	405				hypothetical protein
BBOLFKKE_00367	tRNA	75				tRNA-Glu(ttc)
BBOLFKKE_00368	CDS	1002				hypothetical protein
BBOLFKKE_00369	CDS	1410	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BBOLFKKE_00370	CDS	1518	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
BBOLFKKE_00371	CDS	408				hypothetical protein
BBOLFKKE_00372	CDS	357	rplT		COG0292	50S ribosomal protein L20
BBOLFKKE_00373	CDS	198	rpmI			50S ribosomal protein L35
BBOLFKKE_00374	CDS	573	infC		COG0290	Translation initiation factor IF-3
BBOLFKKE_00375	CDS	1272				hypothetical protein
BBOLFKKE_00376	CDS	360				hypothetical protein
BBOLFKKE_00377	CDS	2916				hypothetical protein
BBOLFKKE_00378	CDS	777	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
BBOLFKKE_00379	CDS	930				hypothetical protein
BBOLFKKE_00380	CDS	1071				hypothetical protein
BBOLFKKE_00381	CDS	810				hypothetical protein
BBOLFKKE_00382	CDS	639	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BBOLFKKE_00383	CDS	630				hypothetical protein
