locus_tag	ftype	length_bp	gene	EC_number	COG	product
EDCEBFOB_00074	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
EDCEBFOB_00075	CDS	1008		3.1.1.23	COG2267	Monoacylglycerol lipase
EDCEBFOB_00076	CDS	786	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
EDCEBFOB_00077	CDS	1824				hypothetical protein
EDCEBFOB_00078	CDS	1353	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
EDCEBFOB_00079	CDS	1431	alsT_1		COG1115	Amino-acid carrier protein AlsT
EDCEBFOB_00080	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
EDCEBFOB_00081	CDS	426				hypothetical protein
EDCEBFOB_00082	CDS	813	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
EDCEBFOB_00083	CDS	999	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
EDCEBFOB_00084	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
EDCEBFOB_00085	CDS	642	ribU		COG3601	Riboflavin transporter RibU
EDCEBFOB_00086	CDS	897	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
EDCEBFOB_00087	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
EDCEBFOB_00088	CDS	1026				hypothetical protein
EDCEBFOB_00089	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
EDCEBFOB_00090	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
EDCEBFOB_00091	CDS	834				hypothetical protein
EDCEBFOB_00092	CDS	225				hypothetical protein
EDCEBFOB_00093	CDS	324				hypothetical protein
EDCEBFOB_00094	CDS	2697	secDF		COG0341	Protein translocase subunit SecDF
EDCEBFOB_00095	CDS	1437				hypothetical protein
EDCEBFOB_00096	CDS	1641				hypothetical protein
EDCEBFOB_00097	CDS	714				hypothetical protein
EDCEBFOB_00098	CDS	714				hypothetical protein
EDCEBFOB_00099	CDS	1098	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
EDCEBFOB_00100	CDS	1146	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
EDCEBFOB_00101	CDS	369				hypothetical protein
EDCEBFOB_00102	CDS	693	hrb		COG1773	High molecular weight rubredoxin
EDCEBFOB_00103	CDS	126				hypothetical protein
EDCEBFOB_00104	CDS	243				hypothetical protein
EDCEBFOB_00105	CDS	2724				hypothetical protein
EDCEBFOB_00106	CDS	2724				hypothetical protein
EDCEBFOB_00107	CDS	1134	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
EDCEBFOB_00108	CDS	2901				hypothetical protein
EDCEBFOB_00109	CDS	1641				hypothetical protein
EDCEBFOB_00110	CDS	3147				hypothetical protein
EDCEBFOB_00111	CDS	1014	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EDCEBFOB_00112	CDS	1260	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
EDCEBFOB_00113	CDS	447				hypothetical protein
EDCEBFOB_00114	CDS	348				hypothetical protein
EDCEBFOB_00115	CDS	921	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EDCEBFOB_00116	CDS	1026		5.1.3.2	COG1088	UDP-glucose 4-epimerase
EDCEBFOB_00117	CDS	1194	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EDCEBFOB_00118	CDS	1371	gltS			Sodium/glutamate symporter
EDCEBFOB_00119	CDS	894	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
EDCEBFOB_00120	CDS	1605				hypothetical protein
EDCEBFOB_00121	CDS	921				hypothetical protein
EDCEBFOB_00122	CDS	1032				hypothetical protein
EDCEBFOB_00123	CDS	117				hypothetical protein
EDCEBFOB_00124	CDS	1527				hypothetical protein
EDCEBFOB_00125	CDS	255	dltC		COG0236	D-alanyl carrier protein
EDCEBFOB_00126	CDS	1185				hypothetical protein
EDCEBFOB_00127	CDS	1539	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
EDCEBFOB_00128	CDS	165				hypothetical protein
EDCEBFOB_00129	CDS	1236				hypothetical protein
EDCEBFOB_00130	CDS	2706	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EDCEBFOB_00131	CDS	1110				hypothetical protein
EDCEBFOB_00132	CDS	1059	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
EDCEBFOB_00133	CDS	1353	hldE	2.7.7.70		Bifunctional protein HldE
EDCEBFOB_00134	CDS	2385				hypothetical protein
EDCEBFOB_00135	CDS	1419				hypothetical protein
EDCEBFOB_00136	CDS	651	insK_1		COG2801	Putative transposase InsK for insertion sequence element IS150
EDCEBFOB_00137	CDS	138				hypothetical protein
EDCEBFOB_00138	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
EDCEBFOB_00139	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
EDCEBFOB_00140	CDS	1647				hypothetical protein
EDCEBFOB_00141	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
EDCEBFOB_00142	CDS	249				hypothetical protein
EDCEBFOB_00143	CDS	975	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EDCEBFOB_00144	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
EDCEBFOB_00145	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
EDCEBFOB_00146	CDS	153				hypothetical protein
EDCEBFOB_00147	CDS	1635	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00148	CDS	1509				hypothetical protein
EDCEBFOB_00149	CDS	498				hypothetical protein
EDCEBFOB_00150	CDS	1635				hypothetical protein
EDCEBFOB_00151	CDS	1461				hypothetical protein
EDCEBFOB_00152	CDS	1017				hypothetical protein
EDCEBFOB_00153	CDS	459				hypothetical protein
EDCEBFOB_00154	CDS	276				hypothetical protein
EDCEBFOB_00155	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
EDCEBFOB_00156	CDS	480	mscL			Large-conductance mechanosensitive channel
EDCEBFOB_00157	CDS	1155				hypothetical protein
EDCEBFOB_00158	CDS	699			COG0664	Cyclic AMP receptor protein
EDCEBFOB_00159	CDS	561	soeB_2		COG0437	Sulfite dehydrogenase subunit B
EDCEBFOB_00160	CDS	2466	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
EDCEBFOB_00161	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EDCEBFOB_00162	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
EDCEBFOB_00163	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
EDCEBFOB_00164	CDS	2271	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
EDCEBFOB_00165	tRNA	76				tRNA-Thr(cgt)
EDCEBFOB_00166	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
EDCEBFOB_00167	CDS	420				hypothetical protein
EDCEBFOB_00168	CDS	426				hypothetical protein
EDCEBFOB_00169	CDS	1203	qrcD_1			Menaquinone reductase, integral membrane subunit
EDCEBFOB_00170	CDS	621	ttrB_2		COG0437	Tetrathionate reductase subunit B
EDCEBFOB_00171	CDS	2487	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EDCEBFOB_00172	CDS	906				hypothetical protein
EDCEBFOB_00173	CDS	651				hypothetical protein
EDCEBFOB_00174	CDS	1581	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00175	CDS	924				hypothetical protein
EDCEBFOB_00176	CDS	1251				hypothetical protein
EDCEBFOB_00177	CDS	1476				hypothetical protein
EDCEBFOB_00178	CDS	1203				hypothetical protein
EDCEBFOB_00179	CDS	570	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
EDCEBFOB_00180	CDS	366				hypothetical protein
EDCEBFOB_00181	CDS	1425	pyrP_1			Uracil permease
EDCEBFOB_00182	CDS	1122	vioD_1	4.2.1.145		Capreomycidine synthase
EDCEBFOB_00183	CDS	948	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
EDCEBFOB_00184	CDS	1023				hypothetical protein
EDCEBFOB_00185	CDS	588				hypothetical protein
EDCEBFOB_00186	CDS	1299				hypothetical protein
EDCEBFOB_00187	CDS	1491				hypothetical protein
EDCEBFOB_00188	CDS	330	trxA_1		COG0526	Thioredoxin
EDCEBFOB_00189	CDS	1257				hypothetical protein
EDCEBFOB_00190	CDS	2217	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
EDCEBFOB_00191	CDS	369	def_1	3.5.1.88		Peptide deformylase
EDCEBFOB_00192	CDS	2283	helD	3.6.4.12	COG3973	DNA helicase IV
EDCEBFOB_00193	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
EDCEBFOB_00194	CDS	477				hypothetical protein
EDCEBFOB_00195	CDS	3339	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
EDCEBFOB_00196	CDS	1593		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00197	CDS	639				hypothetical protein
EDCEBFOB_00198	CDS	1476	alsT_3		COG1115	Amino-acid carrier protein AlsT
EDCEBFOB_00199	CDS	210				hypothetical protein
EDCEBFOB_00200	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00201	CDS	1344				hypothetical protein
EDCEBFOB_00202	CDS	672				hypothetical protein
EDCEBFOB_00203	CDS	1101				hypothetical protein
EDCEBFOB_00204	CDS	1590				hypothetical protein
EDCEBFOB_00205	CDS	1677	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00206	CDS	1422				hypothetical protein
EDCEBFOB_00207	CDS	1752				hypothetical protein
EDCEBFOB_00208	CDS	2679				hypothetical protein
EDCEBFOB_00209	CDS	1335				hypothetical protein
EDCEBFOB_00210	CDS	786	sfsA			Sugar fermentation stimulation protein A
EDCEBFOB_00211	CDS	945	pyrG_1	6.3.4.2		CTP synthase
EDCEBFOB_00212	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
EDCEBFOB_00213	CDS	1818	ade	3.5.4.2	COG1001	Adenine deaminase
EDCEBFOB_00214	CDS	1146				hypothetical protein
EDCEBFOB_00215	CDS	912	hdfR			HTH-type transcriptional regulator HdfR
EDCEBFOB_00216	CDS	2895	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
EDCEBFOB_00217	CDS	576	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
EDCEBFOB_00218	CDS	864	torD_4			Chaperone protein TorD
EDCEBFOB_00219	CDS	1302				hypothetical protein
EDCEBFOB_00220	CDS	237				hypothetical protein
EDCEBFOB_00221	CDS	96				hypothetical protein
EDCEBFOB_00222	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
EDCEBFOB_00223	CDS	1716	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00224	CDS	1620				hypothetical protein
EDCEBFOB_00225	CDS	1104				hypothetical protein
EDCEBFOB_00226	CDS	639				hypothetical protein
EDCEBFOB_00227	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
EDCEBFOB_00228	CDS	1410	galK	2.7.1.6		Galactokinase
EDCEBFOB_00229	CDS	1206	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
EDCEBFOB_00230	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
EDCEBFOB_00231	CDS	309	trxA_2		COG0526	Thioredoxin 1
EDCEBFOB_00232	CDS	1128				hypothetical protein
EDCEBFOB_00233	CDS	945				hypothetical protein
EDCEBFOB_00234	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
EDCEBFOB_00235	CDS	741				hypothetical protein
EDCEBFOB_00236	tRNA	92				tRNA-Pro(cgg)
EDCEBFOB_00237	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
EDCEBFOB_00238	CDS	258				hypothetical protein
EDCEBFOB_00239	CDS	372				hypothetical protein
EDCEBFOB_00240	CDS	867	zupT_1		COG0428	Zinc transporter ZupT
EDCEBFOB_00241	CDS	309				hypothetical protein
EDCEBFOB_00242	CDS	129				hypothetical protein
EDCEBFOB_00243	CDS	1212	purF_2	2.4.2.14		Amidophosphoribosyltransferase
EDCEBFOB_00244	CDS	1506				hypothetical protein
EDCEBFOB_00245	CDS	723				hypothetical protein
EDCEBFOB_00246	CDS	1653	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDCEBFOB_00247	CDS	1593				hypothetical protein
EDCEBFOB_00248	CDS	228				hypothetical protein
EDCEBFOB_00249	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
EDCEBFOB_00250	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
EDCEBFOB_00251	CDS	186				hypothetical protein
EDCEBFOB_00252	CDS	450				hypothetical protein
EDCEBFOB_00253	CDS	1674				hypothetical protein
EDCEBFOB_00254	CDS	1743				hypothetical protein
EDCEBFOB_00255	CDS	1563				hypothetical protein
EDCEBFOB_00256	CDS	159				hypothetical protein
EDCEBFOB_00257	CDS	249				hypothetical protein
EDCEBFOB_00258	CDS	303	malT_1			HTH-type transcriptional regulator MalT
EDCEBFOB_00259	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
EDCEBFOB_00260	CDS	312				hypothetical protein
EDCEBFOB_00261	CDS	747				hypothetical protein
EDCEBFOB_00262	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
EDCEBFOB_00263	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
EDCEBFOB_00264	CDS	396				hypothetical protein
EDCEBFOB_00265	CDS	1356	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EDCEBFOB_00266	CDS	501	albA	1.3.3.13		Albonoursin synthase
EDCEBFOB_00267	CDS	1383				hypothetical protein
EDCEBFOB_00268	CDS	1464				hypothetical protein
EDCEBFOB_00269	tRNA	84				tRNA-Leu(caa)
EDCEBFOB_00270	CDS	1140				hypothetical protein
EDCEBFOB_00271	CDS	510				hypothetical protein
EDCEBFOB_00272	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
EDCEBFOB_00273	CDS	780				hypothetical protein
EDCEBFOB_00274	CDS	819				hypothetical protein
EDCEBFOB_00275	CDS	573				hypothetical protein
EDCEBFOB_00276	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
EDCEBFOB_00277	CDS	1437	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
EDCEBFOB_00278	CDS	402				hypothetical protein
EDCEBFOB_00279	CDS	837				hypothetical protein
EDCEBFOB_00280	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EDCEBFOB_00281	CDS	195				hypothetical protein
EDCEBFOB_00282	CDS	2433	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
EDCEBFOB_00283	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
EDCEBFOB_00284	CDS	834				hypothetical protein
EDCEBFOB_00285	CDS	1458				hypothetical protein
EDCEBFOB_00286	CDS	921				hypothetical protein
EDCEBFOB_00287	CDS	1416				hypothetical protein
EDCEBFOB_00288	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
EDCEBFOB_00289	CDS	909				hypothetical protein
EDCEBFOB_00290	CDS	1521	trkH_1		COG0168	Trk system potassium uptake protein TrkH
EDCEBFOB_00291	CDS	132				hypothetical protein
EDCEBFOB_00292	CDS	921	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
EDCEBFOB_00293	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
EDCEBFOB_00294	CDS	732				hypothetical protein
EDCEBFOB_00295	CDS	1035	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
EDCEBFOB_00296	CDS	3390				hypothetical protein
EDCEBFOB_00297	CDS	1371	mepA_1			Multidrug export protein MepA
EDCEBFOB_00298	CDS	1767			COG1132	putative ABC transporter ATP-binding protein
EDCEBFOB_00299	CDS	1857	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EDCEBFOB_00300	CDS	966	rhaR_1			HTH-type transcriptional activator RhaR
EDCEBFOB_00301	CDS	801	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
EDCEBFOB_00302	CDS	1515	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
EDCEBFOB_00303	CDS	630				hypothetical protein
EDCEBFOB_00304	CDS	864	hemH_1	4.99.1.1	COG0276	Ferrochelatase
EDCEBFOB_00305	CDS	945	rhaR_2			HTH-type transcriptional activator RhaR
EDCEBFOB_00306	CDS	225				hypothetical protein
EDCEBFOB_00307	CDS	2022	feoB_1		COG0370	Fe(2+) transporter FeoB
EDCEBFOB_00308	CDS	525				hypothetical protein
EDCEBFOB_00309	CDS	1218				hypothetical protein
EDCEBFOB_00310	CDS	411				hypothetical protein
EDCEBFOB_00311	CDS	591				hypothetical protein
EDCEBFOB_00312	CDS	651				hypothetical protein
EDCEBFOB_00313	CDS	357				hypothetical protein
EDCEBFOB_00314	CDS	432				hypothetical protein
EDCEBFOB_00315	CDS	705				hypothetical protein
EDCEBFOB_00316	CDS	474				hypothetical protein
EDCEBFOB_00317	CDS	1350	noc_1			Nucleoid occlusion protein
EDCEBFOB_00318	CDS	1014				hypothetical protein
EDCEBFOB_00319	CDS	210				hypothetical protein
EDCEBFOB_00320	CDS	1212				hypothetical protein
EDCEBFOB_00321	CDS	996	noc_2			Nucleoid occlusion protein
EDCEBFOB_00322	CDS	786	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EDCEBFOB_00323	CDS	228				hypothetical protein
EDCEBFOB_00324	CDS	1086				hypothetical protein
EDCEBFOB_00325	CDS	183				hypothetical protein
EDCEBFOB_00326	CDS	300				hypothetical protein
EDCEBFOB_00327	CDS	834				hypothetical protein
EDCEBFOB_00328	CDS	1362				hypothetical protein
EDCEBFOB_00329	CDS	1599				hypothetical protein
EDCEBFOB_00330	CDS	822				hypothetical protein
EDCEBFOB_00331	CDS	285				hypothetical protein
EDCEBFOB_00332	CDS	738				hypothetical protein
EDCEBFOB_00333	CDS	1476	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
EDCEBFOB_00334	CDS	339				hypothetical protein
EDCEBFOB_00335	CDS	444				hypothetical protein
EDCEBFOB_00336	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
EDCEBFOB_00337	CDS	459				hypothetical protein
EDCEBFOB_00338	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
EDCEBFOB_00339	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
EDCEBFOB_00340	CDS	456				hypothetical protein
EDCEBFOB_00341	CDS	255				hypothetical protein
EDCEBFOB_00342	CDS	423			COG0864	Putative nickel-responsive regulator
EDCEBFOB_00343	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
EDCEBFOB_00344	CDS	189				Ferredoxin-2
EDCEBFOB_00345	CDS	498				hypothetical protein
EDCEBFOB_00346	CDS	1941				hypothetical protein
EDCEBFOB_00347	CDS	1449				hypothetical protein
EDCEBFOB_00348	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
EDCEBFOB_00349	CDS	684	grpE			Protein GrpE
EDCEBFOB_00350	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
EDCEBFOB_00351	CDS	378				hypothetical protein
EDCEBFOB_00352	CDS	1077				hypothetical protein
EDCEBFOB_00353	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
EDCEBFOB_00354	CDS	744	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
EDCEBFOB_00355	CDS	2205	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
EDCEBFOB_00356	CDS	543	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
EDCEBFOB_00357	CDS	900				hypothetical protein
EDCEBFOB_00358	CDS	894				hypothetical protein
EDCEBFOB_00359	CDS	651				hypothetical protein
EDCEBFOB_00360	CDS	270				hypothetical protein
EDCEBFOB_00361	CDS	177				hypothetical protein
EDCEBFOB_00362	CDS	111				hypothetical protein
EDCEBFOB_00363	CDS	1734				hypothetical protein
EDCEBFOB_00364	CDS	6369				hypothetical protein
EDCEBFOB_00365	CDS	1638				hypothetical protein
EDCEBFOB_00366	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
EDCEBFOB_00367	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
EDCEBFOB_00368	CDS	1869				hypothetical protein
EDCEBFOB_00369	CDS	861	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
EDCEBFOB_00370	CDS	300				hypothetical protein
EDCEBFOB_00371	CDS	918	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
