locus_tag	ftype	length_bp	gene	EC_number	COG	product
DDMOMENL_00079	CDS	1842				hypothetical protein
DDMOMENL_00080	CDS	672	trkA		COG0569	Trk system potassium uptake protein TrkA
DDMOMENL_00081	CDS	663				hypothetical protein
DDMOMENL_00082	CDS	771				hypothetical protein
DDMOMENL_00083	CDS	852				hypothetical protein
DDMOMENL_00084	CDS	1950				hypothetical protein
DDMOMENL_00085	CDS	492				hypothetical protein
DDMOMENL_00086	CDS	222				hypothetical protein
DDMOMENL_00087	CDS	429				hypothetical protein
DDMOMENL_00088	CDS	675	graR		COG0745	Response regulator protein GraR
DDMOMENL_00089	CDS	1077	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
DDMOMENL_00090	CDS	99				hypothetical protein
DDMOMENL_00091	CDS	1026	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DDMOMENL_00092	CDS	2214				hypothetical protein
DDMOMENL_00093	CDS	444	yqeY		COG1610	putative protein YqeY
DDMOMENL_00094	CDS	1170				hypothetical protein
DDMOMENL_00095	CDS	873				hypothetical protein
DDMOMENL_00096	CDS	663	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
DDMOMENL_00097	CDS	3519	napA_1	1.9.6.1		Periplasmic nitrate reductase
DDMOMENL_00098	CDS	1674				hypothetical protein
DDMOMENL_00099	CDS	1215	napF_2			Ferredoxin-type protein NapF
DDMOMENL_00100	CDS	870				hypothetical protein
DDMOMENL_00101	CDS	675				hypothetical protein
DDMOMENL_00102	CDS	921				hypothetical protein
DDMOMENL_00103	CDS	696	torD_1			Chaperone protein TorD
DDMOMENL_00104	CDS	639	napG_1		COG1145	Ferredoxin-type protein NapG
DDMOMENL_00105	CDS	1083				hypothetical protein
DDMOMENL_00106	CDS	1992				hypothetical protein
DDMOMENL_00107	CDS	372				hypothetical protein
DDMOMENL_00108	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
DDMOMENL_00109	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
DDMOMENL_00110	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
DDMOMENL_00111	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
DDMOMENL_00112	CDS	714	lytR		COG3279	Sensory transduction protein LytR
DDMOMENL_00113	CDS	1410		3.4.13.-		Putative dipeptidase
DDMOMENL_00114	CDS	1353	gltT			Proton/sodium-glutamate symport protein
DDMOMENL_00115	CDS	567				hypothetical protein
DDMOMENL_00116	CDS	597				hypothetical protein
DDMOMENL_00117	CDS	2814	clpB		COG0542	Chaperone protein ClpB
DDMOMENL_00118	CDS	378				hypothetical protein
DDMOMENL_00119	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
DDMOMENL_00120	CDS	684	grpE			Protein GrpE
DDMOMENL_00121	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
DDMOMENL_00122	CDS	1449				hypothetical protein
DDMOMENL_00123	CDS	1518				hypothetical protein
DDMOMENL_00124	CDS	498				hypothetical protein
DDMOMENL_00125	CDS	189				Ferredoxin-2
DDMOMENL_00126	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
DDMOMENL_00127	CDS	423			COG0864	Putative nickel-responsive regulator
DDMOMENL_00128	CDS	255				hypothetical protein
DDMOMENL_00129	CDS	456				hypothetical protein
DDMOMENL_00130	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
DDMOMENL_00131	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
DDMOMENL_00132	CDS	459				hypothetical protein
DDMOMENL_00133	CDS	687	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
DDMOMENL_00134	CDS	444				hypothetical protein
DDMOMENL_00135	CDS	339				hypothetical protein
DDMOMENL_00136	CDS	1476	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
DDMOMENL_00137	CDS	738				hypothetical protein
DDMOMENL_00138	CDS	285				hypothetical protein
DDMOMENL_00139	CDS	822				hypothetical protein
DDMOMENL_00140	CDS	1599				hypothetical protein
DDMOMENL_00141	CDS	1371				hypothetical protein
DDMOMENL_00142	CDS	834				hypothetical protein
DDMOMENL_00143	CDS	129				hypothetical protein
DDMOMENL_00144	CDS	183				hypothetical protein
DDMOMENL_00145	CDS	1086				hypothetical protein
DDMOMENL_00146	tRNA	74				tRNA-Gly(ccc)
DDMOMENL_00147	CDS	1371	xerC			Tyrosine recombinase XerC
DDMOMENL_00148	CDS	387				hypothetical protein
DDMOMENL_00149	CDS	513				hypothetical protein
DDMOMENL_00150	CDS	453				hypothetical protein
DDMOMENL_00151	CDS	150				hypothetical protein
DDMOMENL_00152	CDS	780	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
DDMOMENL_00153	CDS	789				hypothetical protein
DDMOMENL_00154	CDS	2334				hypothetical protein
DDMOMENL_00155	CDS	1266				hypothetical protein
DDMOMENL_00156	CDS	549	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
DDMOMENL_00157	CDS	303				hypothetical protein
DDMOMENL_00158	CDS	600				hypothetical protein
DDMOMENL_00159	CDS	282				hypothetical protein
DDMOMENL_00160	CDS	255				hypothetical protein
DDMOMENL_00161	CDS	972	pstS2		COG0226	Phosphate-binding protein PstS 2
DDMOMENL_00162	CDS	987				hypothetical protein
DDMOMENL_00163	CDS	999				hypothetical protein
DDMOMENL_00164	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DDMOMENL_00165	CDS	111				hypothetical protein
DDMOMENL_00166	CDS	1347				hypothetical protein
DDMOMENL_00167	CDS	1386				hypothetical protein
DDMOMENL_00168	CDS	1938	urdA_1	1.3.99.33	COG0431	Urocanate reductase
DDMOMENL_00169	CDS	1044				hypothetical protein
DDMOMENL_00170	CDS	732	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
DDMOMENL_00171	CDS	852	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
DDMOMENL_00172	CDS	561	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
DDMOMENL_00173	CDS	900				hypothetical protein
DDMOMENL_00174	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
DDMOMENL_00175	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
DDMOMENL_00176	CDS	1317				hypothetical protein
DDMOMENL_00177	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
DDMOMENL_00178	CDS	870				hypothetical protein
DDMOMENL_00179	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
DDMOMENL_00180	CDS	1200				hypothetical protein
DDMOMENL_00181	CDS	471				hypothetical protein
DDMOMENL_00182	CDS	1173				hypothetical protein
DDMOMENL_00183	CDS	684	ydjF		COG1842	Phage shock protein A 
DDMOMENL_00184	CDS	411				hypothetical protein
DDMOMENL_00185	CDS	606				hypothetical protein
DDMOMENL_00186	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
DDMOMENL_00187	CDS	129				hypothetical protein
DDMOMENL_00188	CDS	798	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
DDMOMENL_00189	CDS	897	fliY_2		COG0834	L-cystine-binding protein FliY
DDMOMENL_00190	CDS	288				hypothetical protein
DDMOMENL_00191	CDS	1437				hypothetical protein
DDMOMENL_00192	CDS	1002				hypothetical protein
DDMOMENL_00193	CDS	885				hypothetical protein
DDMOMENL_00194	tRNA	87				tRNA-Leu(cag)
DDMOMENL_00195	CDS	231				hypothetical protein
DDMOMENL_00196	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
DDMOMENL_00197	CDS	2409				hypothetical protein
DDMOMENL_00198	CDS	702				hypothetical protein
DDMOMENL_00199	CDS	306				hypothetical protein
DDMOMENL_00200	CDS	312				hypothetical protein
DDMOMENL_00201	CDS	648				hypothetical protein
DDMOMENL_00202	CDS	2667	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
DDMOMENL_00203	CDS	597	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DDMOMENL_00204	CDS	1743	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
DDMOMENL_00205	CDS	732	walR_1		COG0745	Transcriptional regulatory protein WalR
DDMOMENL_00206	CDS	651				hypothetical protein
DDMOMENL_00207	CDS	612	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
DDMOMENL_00208	CDS	1197				hypothetical protein
DDMOMENL_00209	CDS	6891				hypothetical protein
DDMOMENL_00210	CDS	663	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
DDMOMENL_00211	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
DDMOMENL_00212	CDS	2109	rssB			Regulator of RpoS
DDMOMENL_00213	CDS	363				hypothetical protein
DDMOMENL_00214	CDS	2997	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
DDMOMENL_00215	CDS	993				hypothetical protein
DDMOMENL_00216	CDS	1053	epsF		COG1459	Type II secretion system protein F
DDMOMENL_00217	CDS	324				hypothetical protein
DDMOMENL_00218	CDS	627				hypothetical protein
DDMOMENL_00219	CDS	777				hypothetical protein
DDMOMENL_00220	CDS	420				hypothetical protein
DDMOMENL_00221	CDS	1074	pilT		COG2805	Twitching mobility protein
DDMOMENL_00222	CDS	840	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
DDMOMENL_00223	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
DDMOMENL_00224	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
DDMOMENL_00225	CDS	1017				hypothetical protein
DDMOMENL_00226	tRNA	78				tRNA-Met(cat)
DDMOMENL_00227	CDS	642				hypothetical protein
DDMOMENL_00228	CDS	585				hypothetical protein
DDMOMENL_00229	CDS	864				hypothetical protein
DDMOMENL_00230	CDS	507				hypothetical protein
DDMOMENL_00231	CDS	1530				hypothetical protein
DDMOMENL_00232	CDS	1818				hypothetical protein
DDMOMENL_00233	CDS	762				hypothetical protein
DDMOMENL_00234	CDS	630				hypothetical protein
DDMOMENL_00235	CDS	495				hypothetical protein
DDMOMENL_00236	CDS	240				hypothetical protein
DDMOMENL_00237	CDS	213				hypothetical protein
DDMOMENL_00238	CDS	468				hypothetical protein
DDMOMENL_00239	CDS	1410				hypothetical protein
DDMOMENL_00240	CDS	525				hypothetical protein
DDMOMENL_00241	CDS	870	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DDMOMENL_00242	CDS	813	fetB		COG0390	putative iron export permease protein FetB
DDMOMENL_00243	CDS	1605				hypothetical protein
DDMOMENL_00244	CDS	864				hypothetical protein
DDMOMENL_00245	CDS	1062				hypothetical protein
DDMOMENL_00246	CDS	924	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
DDMOMENL_00247	CDS	540				hypothetical protein
DDMOMENL_00248	CDS	402				hypothetical protein
DDMOMENL_00249	CDS	555				hypothetical protein
DDMOMENL_00250	CDS	1524	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
DDMOMENL_00251	CDS	744	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DDMOMENL_00252	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
DDMOMENL_00253	CDS	1170				hypothetical protein
DDMOMENL_00254	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
DDMOMENL_00255	CDS	981			COG0609	putative ABC transporter permease protein
DDMOMENL_00256	CDS	864				hypothetical protein
DDMOMENL_00257	CDS	684				hypothetical protein
DDMOMENL_00258	CDS	1674	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDMOMENL_00259	CDS	1932	urdA_2	1.3.99.33	COG0431	Urocanate reductase
DDMOMENL_00260	CDS	924	tfdS			HTH-type transcriptional regulator TfdS
DDMOMENL_00261	CDS	771				hypothetical protein
DDMOMENL_00262	CDS	612				hypothetical protein
DDMOMENL_00263	CDS	759				hypothetical protein
DDMOMENL_00264	CDS	561				hypothetical protein
DDMOMENL_00265	CDS	1323				L-lactate transporter
DDMOMENL_00266	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
DDMOMENL_00267	CDS	1440				hypothetical protein
DDMOMENL_00268	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
DDMOMENL_00269	CDS	315				hypothetical protein
DDMOMENL_00270	CDS	189				hypothetical protein
DDMOMENL_00271	CDS	195				hypothetical protein
DDMOMENL_00272	CDS	1590	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
DDMOMENL_00273	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
DDMOMENL_00274	CDS	1410				hypothetical protein
DDMOMENL_00275	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
DDMOMENL_00276	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
DDMOMENL_00277	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
DDMOMENL_00278	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DDMOMENL_00279	CDS	1578	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDMOMENL_00280	CDS	1428				hypothetical protein
DDMOMENL_00281	tRNA	91				tRNA-Ser(gct)
DDMOMENL_00282	CDS	363				hypothetical protein
DDMOMENL_00283	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
DDMOMENL_00284	CDS	1281				hypothetical protein
DDMOMENL_00285	CDS	489	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DDMOMENL_00286	tRNA	88				tRNA-Ser(tga)
DDMOMENL_00287	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
DDMOMENL_00288	tRNA	77				tRNA-Arg(acg)
DDMOMENL_00289	CDS	1368				hypothetical protein
DDMOMENL_00290	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
DDMOMENL_00291	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
DDMOMENL_00292	CDS	1647				hypothetical protein
DDMOMENL_00293	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
DDMOMENL_00294	CDS	249				hypothetical protein
DDMOMENL_00295	CDS	975	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DDMOMENL_00296	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
DDMOMENL_00297	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
DDMOMENL_00298	CDS	153				hypothetical protein
DDMOMENL_00299	CDS	1635	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDMOMENL_00300	CDS	1509				hypothetical protein
DDMOMENL_00301	CDS	498				hypothetical protein
DDMOMENL_00302	CDS	1635				hypothetical protein
DDMOMENL_00303	CDS	1461				hypothetical protein
DDMOMENL_00304	CDS	1017				hypothetical protein
DDMOMENL_00305	CDS	459				hypothetical protein
DDMOMENL_00306	CDS	276				hypothetical protein
DDMOMENL_00307	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
DDMOMENL_00308	CDS	480	mscL			Large-conductance mechanosensitive channel
DDMOMENL_00309	CDS	1155				hypothetical protein
DDMOMENL_00310	CDS	699			COG0664	Cyclic AMP receptor protein
DDMOMENL_00311	CDS	561	soeB_1		COG0437	Sulfite dehydrogenase subunit B
DDMOMENL_00312	CDS	2466	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
DDMOMENL_00313	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
DDMOMENL_00314	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DDMOMENL_00315	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DDMOMENL_00316	CDS	2271	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
DDMOMENL_00317	tRNA	76				tRNA-Thr(cgt)
DDMOMENL_00318	CDS	2763	uvrA_1			UvrABC system protein A
DDMOMENL_00319	CDS	420				hypothetical protein
DDMOMENL_00320	CDS	336				hypothetical protein
DDMOMENL_00321	CDS	1203				hypothetical protein
DDMOMENL_00322	CDS	621	ttrB_2		COG0437	Tetrathionate reductase subunit B
DDMOMENL_00323	CDS	2487	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
DDMOMENL_00324	CDS	906				hypothetical protein
DDMOMENL_00325	CDS	651				hypothetical protein
DDMOMENL_00326	CDS	1581	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDMOMENL_00327	CDS	924				hypothetical protein
DDMOMENL_00328	CDS	1251				hypothetical protein
DDMOMENL_00329	CDS	1476				hypothetical protein
DDMOMENL_00330	CDS	1203				hypothetical protein
DDMOMENL_00331	CDS	570	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
DDMOMENL_00332	CDS	366				hypothetical protein
DDMOMENL_00333	CDS	1425	pyrP_1			Uracil permease
DDMOMENL_00334	CDS	369				hypothetical protein
DDMOMENL_00335	CDS	246				hypothetical protein
DDMOMENL_00336	CDS	1023				hypothetical protein
DDMOMENL_00337	CDS	588				hypothetical protein
DDMOMENL_00338	CDS	1404				hypothetical protein
DDMOMENL_00339	CDS	1491				hypothetical protein
DDMOMENL_00340	CDS	330	trxA_1		COG0526	Thioredoxin
DDMOMENL_00341	CDS	1299				hypothetical protein
DDMOMENL_00342	CDS	2217				hypothetical protein
DDMOMENL_00343	CDS	981	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DDMOMENL_00344	CDS	447				hypothetical protein
DDMOMENL_00345	CDS	273				hypothetical protein
DDMOMENL_00346	CDS	453				hypothetical protein
DDMOMENL_00347	CDS	669				hypothetical protein
DDMOMENL_00348	CDS	489				hypothetical protein
DDMOMENL_00349	CDS	309				hypothetical protein
DDMOMENL_00350	CDS	1269				hypothetical protein
DDMOMENL_00351	CDS	165				hypothetical protein
DDMOMENL_00352	CDS	450				hypothetical protein
DDMOMENL_00353	CDS	858	rhaR_1			HTH-type transcriptional activator RhaR
DDMOMENL_00354	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
DDMOMENL_00355	CDS	1410	ribZ_1			Riboflavin transporter RibZ
DDMOMENL_00356	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
DDMOMENL_00357	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
DDMOMENL_00358	CDS	543				hypothetical protein
DDMOMENL_00359	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
DDMOMENL_00360	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
DDMOMENL_00361	CDS	861				DegV domain-containing protein
DDMOMENL_00362	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
DDMOMENL_00363	CDS	975				hypothetical protein
DDMOMENL_00364	CDS	1161				hypothetical protein
DDMOMENL_00365	CDS	618	soeB_2		COG0437	Sulfite dehydrogenase subunit B
DDMOMENL_00366	CDS	2400	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
DDMOMENL_00367	CDS	597				hypothetical protein
DDMOMENL_00368	CDS	747				hypothetical protein
DDMOMENL_00369	CDS	366	mgsR		COG1393	Regulatory protein MgsR
DDMOMENL_00370	CDS	492				hypothetical protein
DDMOMENL_00371	CDS	1518				hypothetical protein
DDMOMENL_00372	CDS	1467				hypothetical protein
DDMOMENL_00373	CDS	882				hypothetical protein
DDMOMENL_00374	CDS	594				hypothetical protein
DDMOMENL_00375	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDMOMENL_00376	CDS	1554				hypothetical protein
DDMOMENL_00377	CDS	483				hypothetical protein
DDMOMENL_00378	CDS	1038	ltaE	4.1.2.48		Low specificity L-threonine aldolase
DDMOMENL_00379	CDS	1053				hypothetical protein
DDMOMENL_00380	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
DDMOMENL_00381	CDS	1398	prsA	5.2.1.8		Foldase protein PrsA
DDMOMENL_00382	CDS	1302	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
DDMOMENL_00383	CDS	957				hypothetical protein
DDMOMENL_00384	CDS	2079	fusA_1		COG0480	Elongation factor G
DDMOMENL_00385	CDS	3534	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DDMOMENL_00386	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DDMOMENL_00387	CDS	612				hypothetical protein
DDMOMENL_00388	CDS	837				hypothetical protein
DDMOMENL_00389	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
DDMOMENL_00390	CDS	870				hypothetical protein
DDMOMENL_00391	CDS	867				hypothetical protein
DDMOMENL_00392	CDS	684	napG_2		COG1145	Ferredoxin-type protein NapG
DDMOMENL_00393	CDS	1011				hypothetical protein
DDMOMENL_00394	CDS	537	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
DDMOMENL_00395	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
DDMOMENL_00396	CDS	258				hypothetical protein
DDMOMENL_00397	CDS	1428				hypothetical protein
DDMOMENL_00398	CDS	849				hypothetical protein
DDMOMENL_00399	CDS	726				hypothetical protein
DDMOMENL_00400	CDS	327	gdx			Guanidinium exporter
DDMOMENL_00401	CDS	498				hypothetical protein
DDMOMENL_00402	CDS	408				hypothetical protein
