locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKECDLPB_00047	CDS	510	ssb		COG0629	Single-stranded DNA-binding protein
LKECDLPB_00048	CDS	294	rpsF		COG0360	30S ribosomal protein S6
LKECDLPB_00049	tRNA	76				tRNA-Arg(cct)
LKECDLPB_00050	CDS	2352				hypothetical protein
LKECDLPB_00051	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
LKECDLPB_00052	CDS	1359				hypothetical protein
LKECDLPB_00053	CDS	234				hypothetical protein
LKECDLPB_00054	CDS	1323				L-lactate transporter
LKECDLPB_00055	CDS	546				hypothetical protein
LKECDLPB_00056	CDS	759				hypothetical protein
LKECDLPB_00057	CDS	1416				hypothetical protein
LKECDLPB_00058	CDS	966	cynR			HTH-type transcriptional regulator CynR
LKECDLPB_00059	CDS	1932	urdA_1	1.3.99.33	COG0431	Urocanate reductase
LKECDLPB_00060	CDS	1674	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LKECDLPB_00061	CDS	684				hypothetical protein
LKECDLPB_00062	CDS	864				hypothetical protein
LKECDLPB_00063	CDS	981			COG0609	putative ABC transporter permease protein
LKECDLPB_00064	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
LKECDLPB_00065	CDS	1170				hypothetical protein
LKECDLPB_00066	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
LKECDLPB_00067	CDS	1062				hypothetical protein
LKECDLPB_00068	CDS	870				hypothetical protein
LKECDLPB_00069	CDS	1605				hypothetical protein
LKECDLPB_00070	CDS	813	fetB		COG0390	putative iron export permease protein FetB
LKECDLPB_00071	CDS	870	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LKECDLPB_00072	CDS	525				hypothetical protein
LKECDLPB_00073	CDS	1410				hypothetical protein
LKECDLPB_00074	CDS	468				hypothetical protein
LKECDLPB_00075	CDS	213				hypothetical protein
LKECDLPB_00076	CDS	240				hypothetical protein
LKECDLPB_00077	CDS	495				hypothetical protein
LKECDLPB_00078	CDS	630				hypothetical protein
LKECDLPB_00079	CDS	762				hypothetical protein
LKECDLPB_00080	CDS	1818				hypothetical protein
LKECDLPB_00081	CDS	1530				hypothetical protein
LKECDLPB_00082	CDS	507				hypothetical protein
LKECDLPB_00083	tRNA	78				tRNA-Met(cat)
LKECDLPB_00084	CDS	1041				hypothetical protein
LKECDLPB_00085	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
LKECDLPB_00086	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
LKECDLPB_00087	CDS	840	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
LKECDLPB_00088	CDS	1074	pilT		COG2805	Twitching mobility protein
LKECDLPB_00089	CDS	420				hypothetical protein
LKECDLPB_00090	CDS	777				hypothetical protein
LKECDLPB_00091	CDS	627				hypothetical protein
LKECDLPB_00092	CDS	324				hypothetical protein
LKECDLPB_00093	CDS	1053	epsF		COG1459	Type II secretion system protein F
LKECDLPB_00094	CDS	993				hypothetical protein
LKECDLPB_00095	CDS	2997	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LKECDLPB_00096	CDS	363				hypothetical protein
LKECDLPB_00097	CDS	1272				hypothetical protein
LKECDLPB_00098	CDS	795		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
LKECDLPB_00099	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
LKECDLPB_00100	CDS	603	walR_1		COG0745	Transcriptional regulatory protein WalR
LKECDLPB_00101	CDS	294				hypothetical protein
LKECDLPB_00102	CDS	1254				hypothetical protein
LKECDLPB_00103	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
LKECDLPB_00104	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
LKECDLPB_00105	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
LKECDLPB_00106	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
LKECDLPB_00107	CDS	714	lytR		COG3279	Sensory transduction protein LytR
LKECDLPB_00108	CDS	1410		3.4.13.-		Putative dipeptidase
LKECDLPB_00109	CDS	1353	gltT			Proton/sodium-glutamate symport protein
LKECDLPB_00110	CDS	567				hypothetical protein
LKECDLPB_00111	CDS	597				hypothetical protein
LKECDLPB_00112	CDS	2814	clpB		COG0542	Chaperone protein ClpB
LKECDLPB_00113	CDS	378				hypothetical protein
LKECDLPB_00114	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
LKECDLPB_00115	CDS	684	grpE			Protein GrpE
LKECDLPB_00116	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
LKECDLPB_00117	CDS	1449				hypothetical protein
LKECDLPB_00118	CDS	1938				hypothetical protein
LKECDLPB_00119	CDS	498				hypothetical protein
LKECDLPB_00120	CDS	189				Ferredoxin-2
LKECDLPB_00121	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
LKECDLPB_00122	CDS	423			COG0864	Putative nickel-responsive regulator
LKECDLPB_00123	CDS	255				hypothetical protein
LKECDLPB_00124	CDS	456				hypothetical protein
LKECDLPB_00125	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
LKECDLPB_00126	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
LKECDLPB_00127	CDS	459				hypothetical protein
LKECDLPB_00128	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
LKECDLPB_00129	CDS	780	sdh	1.1.1.276		Serine 3-dehydrogenase
LKECDLPB_00130	CDS	1458	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
LKECDLPB_00131	CDS	738				hypothetical protein
LKECDLPB_00132	CDS	369				hypothetical protein
LKECDLPB_00133	CDS	825				hypothetical protein
LKECDLPB_00134	CDS	1599				hypothetical protein
LKECDLPB_00135	CDS	1371				hypothetical protein
LKECDLPB_00136	CDS	834				hypothetical protein
LKECDLPB_00137	CDS	129				hypothetical protein
LKECDLPB_00138	CDS	183				hypothetical protein
LKECDLPB_00139	CDS	1086				hypothetical protein
LKECDLPB_00140	CDS	2343				hypothetical protein
LKECDLPB_00141	CDS	1095				hypothetical protein
LKECDLPB_00142	CDS	1257				hypothetical protein
LKECDLPB_00143	CDS	891	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
LKECDLPB_00144	CDS	528				hypothetical protein
LKECDLPB_00145	CDS	1947				hypothetical protein
LKECDLPB_00146	CDS	1434				hypothetical protein
LKECDLPB_00147	CDS	255				hypothetical protein
LKECDLPB_00148	CDS	1164			COG1373	putative protein
LKECDLPB_00149	CDS	729	mdtD_1			Putative multidrug resistance protein MdtD
LKECDLPB_00150	CDS	705	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LKECDLPB_00151	CDS	1779	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
LKECDLPB_00152	CDS	2361	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
LKECDLPB_00153	CDS	567	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
LKECDLPB_00154	CDS	1203				hypothetical protein
LKECDLPB_00155	CDS	678			COG0664	putative ABC transporter ATP-binding protein
LKECDLPB_00156	CDS	1149				hypothetical protein
LKECDLPB_00157	CDS	420				hypothetical protein
LKECDLPB_00158	CDS	660				hypothetical protein
LKECDLPB_00159	CDS	657				hypothetical protein
LKECDLPB_00160	CDS	642				hypothetical protein
LKECDLPB_00161	CDS	348				hypothetical protein
LKECDLPB_00162	CDS	516				hypothetical protein
LKECDLPB_00163	CDS	495				hypothetical protein
LKECDLPB_00164	CDS	453	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
LKECDLPB_00165	CDS	690				hypothetical protein
LKECDLPB_00166	CDS	2868	metH	2.1.1.13	COG0646	Methionine synthase
LKECDLPB_00167	CDS	318				hypothetical protein
LKECDLPB_00168	CDS	849	apbC		COG0489	Iron-sulfur cluster carrier protein
LKECDLPB_00169	tRNA	76				tRNA-Ala(ggc)
LKECDLPB_00170	CDS	1737	prsA	5.2.1.8		Foldase protein PrsA
LKECDLPB_00171	CDS	1110	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
LKECDLPB_00172	CDS	603				hypothetical protein
LKECDLPB_00173	CDS	2079	fusA		COG0480	Elongation factor G
LKECDLPB_00174	CDS	3819				hypothetical protein
LKECDLPB_00175	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
LKECDLPB_00176	CDS	1029				hypothetical protein
LKECDLPB_00177	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
LKECDLPB_00178	CDS	564	frr		COG0233	Ribosome-recycling factor
LKECDLPB_00179	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
LKECDLPB_00180	CDS	231				hypothetical protein
LKECDLPB_00181	CDS	225				hypothetical protein
LKECDLPB_00182	CDS	813				hypothetical protein
LKECDLPB_00183	CDS	123				hypothetical protein
LKECDLPB_00184	CDS	591				hypothetical protein
LKECDLPB_00185	CDS	321				hypothetical protein
LKECDLPB_00186	CDS	321				hypothetical protein
LKECDLPB_00187	CDS	1326	pqqE	1.21.98.4		PqqA peptide cyclase
LKECDLPB_00188	CDS	1584				hypothetical protein
LKECDLPB_00189	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
LKECDLPB_00190	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
LKECDLPB_00191	CDS	849	fliY		COG0834	L-cystine-binding protein FliY
LKECDLPB_00192	CDS	1173	napF_1			Ferredoxin-type protein NapF
LKECDLPB_00193	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
LKECDLPB_00194	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
LKECDLPB_00195	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
LKECDLPB_00196	CDS	2043				hypothetical protein
LKECDLPB_00197	CDS	672	trkA_1		COG0569	Trk system potassium uptake protein TrkA
LKECDLPB_00198	CDS	663				hypothetical protein
LKECDLPB_00199	CDS	771				hypothetical protein
LKECDLPB_00200	CDS	852				hypothetical protein
LKECDLPB_00201	CDS	1944				hypothetical protein
LKECDLPB_00202	CDS	492				hypothetical protein
LKECDLPB_00203	CDS	222				hypothetical protein
LKECDLPB_00204	CDS	813				hypothetical protein
LKECDLPB_00205	CDS	675	graR		COG0745	Response regulator protein GraR
LKECDLPB_00206	CDS	1167	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LKECDLPB_00207	CDS	99				hypothetical protein
LKECDLPB_00208	CDS	1023	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LKECDLPB_00209	CDS	2214				hypothetical protein
LKECDLPB_00210	CDS	2061				hypothetical protein
LKECDLPB_00211	CDS	1617				hypothetical protein
LKECDLPB_00212	CDS	2058				hypothetical protein
LKECDLPB_00213	CDS	777	mprA		COG0745	Response regulator MprA
LKECDLPB_00214	CDS	945	bcrA_1			Bacitracin transport ATP-binding protein BcrA
LKECDLPB_00215	CDS	1140				hypothetical protein
LKECDLPB_00216	CDS	996	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LKECDLPB_00217	CDS	525				hypothetical protein
LKECDLPB_00218	CDS	156				hypothetical protein
LKECDLPB_00219	CDS	1557				hypothetical protein
LKECDLPB_00220	CDS	870	urdA_2	1.3.99.33	COG0431	Urocanate reductase
LKECDLPB_00221	CDS	1881				hypothetical protein
LKECDLPB_00222	CDS	516				hypothetical protein
LKECDLPB_00223	CDS	837				hypothetical protein
LKECDLPB_00224	CDS	711	torD_1			Chaperone protein TorD
LKECDLPB_00225	CDS	1761				hypothetical protein
LKECDLPB_00226	CDS	1443				hypothetical protein
LKECDLPB_00227	CDS	585	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
LKECDLPB_00228	CDS	1953				hypothetical protein
LKECDLPB_00229	CDS	954				hypothetical protein
LKECDLPB_00230	CDS	3645	napA_1	1.9.6.1		Periplasmic nitrate reductase
LKECDLPB_00231	CDS	660	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LKECDLPB_00232	CDS	912				hypothetical protein
LKECDLPB_00233	CDS	753	napF_2			Ferredoxin-type protein NapF
LKECDLPB_00234	CDS	1071				hypothetical protein
LKECDLPB_00235	CDS	1335	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LKECDLPB_00236	CDS	270				hypothetical protein
LKECDLPB_00237	CDS	285				hypothetical protein
LKECDLPB_00238	CDS	1617	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LKECDLPB_00239	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
LKECDLPB_00240	CDS	945				hypothetical protein
LKECDLPB_00241	CDS	696				hypothetical protein
LKECDLPB_00242	CDS	648				hypothetical protein
LKECDLPB_00243	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
LKECDLPB_00244	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LKECDLPB_00245	CDS	615				hypothetical protein
LKECDLPB_00246	CDS	519				hypothetical protein
LKECDLPB_00247	CDS	1182				hypothetical protein
LKECDLPB_00248	CDS	873		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
LKECDLPB_00249	CDS	543				hypothetical protein
LKECDLPB_00250	CDS	1020				hypothetical protein
LKECDLPB_00251	CDS	675				hypothetical protein
LKECDLPB_00252	CDS	639				hypothetical protein
LKECDLPB_00253	CDS	801				hypothetical protein
LKECDLPB_00254	CDS	1014				hypothetical protein
LKECDLPB_00255	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
LKECDLPB_00256	CDS	297	fixX		COG2440	Ferredoxin-like protein FixX
LKECDLPB_00257	CDS	1305				hypothetical protein
LKECDLPB_00258	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LKECDLPB_00259	CDS	2673	malT_1		COG2909	HTH-type transcriptional regulator MalT
LKECDLPB_00260	CDS	1212	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
LKECDLPB_00261	CDS	546				hypothetical protein
LKECDLPB_00262	CDS	444				hypothetical protein
LKECDLPB_00263	CDS	1305				hypothetical protein
LKECDLPB_00264	CDS	1209	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
LKECDLPB_00265	CDS	1173	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
LKECDLPB_00266	CDS	759	fixA_1		COG2086	Protein FixA
LKECDLPB_00267	CDS	828	fixB		COG2025	Protein FixB
LKECDLPB_00268	CDS	1464				hypothetical protein
LKECDLPB_00269	CDS	1647				hypothetical protein
LKECDLPB_00270	CDS	708				hypothetical protein
LKECDLPB_00271	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
LKECDLPB_00272	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
LKECDLPB_00273	CDS	867				hypothetical protein
LKECDLPB_00274	CDS	1524				hypothetical protein
LKECDLPB_00275	CDS	1545				hypothetical protein
LKECDLPB_00276	CDS	888	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
LKECDLPB_00277	CDS	1074				hypothetical protein
LKECDLPB_00278	CDS	696				hypothetical protein
LKECDLPB_00279	CDS	531				hypothetical protein
LKECDLPB_00280	CDS	561	rhaS			HTH-type transcriptional activator RhaS
LKECDLPB_00281	CDS	336				hypothetical protein
LKECDLPB_00282	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
LKECDLPB_00283	CDS	1158				hypothetical protein
LKECDLPB_00284	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
LKECDLPB_00285	CDS	1188				hypothetical protein
LKECDLPB_00286	CDS	1221				hypothetical protein
LKECDLPB_00287	tRNA	75				tRNA-Val(tac)
LKECDLPB_00288	CDS	816				hypothetical protein
LKECDLPB_00289	CDS	1317				hypothetical protein
LKECDLPB_00290	CDS	1332				hypothetical protein
LKECDLPB_00291	CDS	987				hypothetical protein
LKECDLPB_00292	CDS	951				hypothetical protein
LKECDLPB_00293	CDS	243				hypothetical protein
LKECDLPB_00294	CDS	165				hypothetical protein
LKECDLPB_00295	CDS	516				hypothetical protein
LKECDLPB_00296	CDS	2142				hypothetical protein
LKECDLPB_00297	CDS	441				hypothetical protein
LKECDLPB_00298	CDS	447				hypothetical protein
LKECDLPB_00299	CDS	294				hypothetical protein
LKECDLPB_00300	CDS	345				hypothetical protein
LKECDLPB_00301	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
LKECDLPB_00302	CDS	282				hypothetical protein
LKECDLPB_00303	CDS	231				hypothetical protein
LKECDLPB_00304	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
LKECDLPB_00305	CDS	303				hypothetical protein
LKECDLPB_00306	CDS	381	mntR		COG1321	Transcriptional regulator MntR
LKECDLPB_00307	CDS	939				hypothetical protein
LKECDLPB_00308	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
LKECDLPB_00309	tRNA	83				tRNA-Leu(taa)
LKECDLPB_00310	CDS	672				hypothetical protein
LKECDLPB_00311	CDS	1716	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
LKECDLPB_00312	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
LKECDLPB_00313	CDS	2481	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
LKECDLPB_00314	CDS	663	ttrB_2		COG0437	Tetrathionate reductase subunit B
LKECDLPB_00315	CDS	735				hypothetical protein
LKECDLPB_00316	CDS	720	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
LKECDLPB_00317	CDS	357				hypothetical protein
LKECDLPB_00318	CDS	306				hypothetical protein
LKECDLPB_00319	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
LKECDLPB_00320	CDS	1053				hypothetical protein
LKECDLPB_00321	CDS	1038	ltaE	4.1.2.48		Low specificity L-threonine aldolase
LKECDLPB_00322	CDS	483				hypothetical protein
LKECDLPB_00323	CDS	1554				hypothetical protein
LKECDLPB_00324	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LKECDLPB_00325	CDS	594				hypothetical protein
LKECDLPB_00326	CDS	366	mgsR		COG1393	Regulatory protein MgsR
LKECDLPB_00327	CDS	747				hypothetical protein
LKECDLPB_00328	CDS	597				hypothetical protein
LKECDLPB_00329	CDS	2400	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
LKECDLPB_00330	CDS	618	soeB_1		COG0437	Sulfite dehydrogenase subunit B
LKECDLPB_00331	CDS	1161				hypothetical protein
LKECDLPB_00332	CDS	975				hypothetical protein
LKECDLPB_00333	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
LKECDLPB_00334	CDS	861				DegV domain-containing protein
LKECDLPB_00335	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
LKECDLPB_00336	CDS	399				hypothetical protein
LKECDLPB_00337	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
LKECDLPB_00338	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
LKECDLPB_00339	CDS	1365				hypothetical protein
LKECDLPB_00340	CDS	828				hypothetical protein
LKECDLPB_00341	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
LKECDLPB_00342	CDS	1410	ribZ_1			Riboflavin transporter RibZ
LKECDLPB_00343	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
LKECDLPB_00344	CDS	858	rhaR_1			HTH-type transcriptional activator RhaR
LKECDLPB_00345	CDS	450				hypothetical protein
LKECDLPB_00346	CDS	165				hypothetical protein
LKECDLPB_00347	CDS	1083				hypothetical protein
LKECDLPB_00348	CDS	1533				IS21 family transposase ISPpu7
LKECDLPB_00349	CDS	741				IS21 family transposase ISFK1
LKECDLPB_00350	CDS	111				hypothetical protein
LKECDLPB_00351	CDS	1734				hypothetical protein
LKECDLPB_00352	CDS	6330				hypothetical protein
LKECDLPB_00353	CDS	1638				hypothetical protein
LKECDLPB_00354	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
LKECDLPB_00355	CDS	903	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
LKECDLPB_00356	CDS	1782	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
LKECDLPB_00357	CDS	864	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LKECDLPB_00358	CDS	300				hypothetical protein
LKECDLPB_00359	CDS	891	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
LKECDLPB_00360	CDS	1080	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LKECDLPB_00361	CDS	1614	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LKECDLPB_00362	CDS	1482				hypothetical protein
LKECDLPB_00363	CDS	927	gltC_1			HTH-type transcriptional regulator GltC
LKECDLPB_00364	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LKECDLPB_00365	CDS	1656	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
LKECDLPB_00366	CDS	981				hypothetical protein
LKECDLPB_00367	CDS	1110	zitB			Zinc transporter ZitB
LKECDLPB_00368	CDS	354				hypothetical protein
LKECDLPB_00369	CDS	2727				hypothetical protein
LKECDLPB_00370	CDS	699				hypothetical protein
LKECDLPB_00371	CDS	639				hypothetical protein
LKECDLPB_00372	CDS	1029				hypothetical protein
LKECDLPB_00373	CDS	624	napG_1		COG1145	Ferredoxin-type protein NapG
LKECDLPB_00374	CDS	693	torD_2			Chaperone protein TorD
LKECDLPB_00375	CDS	846				hypothetical protein
LKECDLPB_00376	CDS	588	soeB_2		COG0437	Sulfite dehydrogenase subunit B
LKECDLPB_00377	CDS	2874	napA_2	1.9.6.1		Periplasmic nitrate reductase
LKECDLPB_00378	CDS	687				hypothetical protein
LKECDLPB_00379	CDS	1452				hypothetical protein
LKECDLPB_00380	CDS	294	gdx			Guanidinium exporter
LKECDLPB_00381	CDS	726				hypothetical protein
LKECDLPB_00382	CDS	204				hypothetical protein
LKECDLPB_00383	CDS	1428				hypothetical protein
LKECDLPB_00384	CDS	858				hypothetical protein
LKECDLPB_00385	CDS	258				hypothetical protein
LKECDLPB_00386	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
LKECDLPB_00387	CDS	537	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
LKECDLPB_00388	CDS	1011				hypothetical protein
LKECDLPB_00389	CDS	684	napG_2		COG1145	Ferredoxin-type protein NapG
LKECDLPB_00390	CDS	867				hypothetical protein
LKECDLPB_00391	CDS	870				hypothetical protein
LKECDLPB_00392	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
LKECDLPB_00393	CDS	837				hypothetical protein
LKECDLPB_00394	CDS	612				hypothetical protein
LKECDLPB_00395	CDS	3684	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
LKECDLPB_00396	CDS	951				hypothetical protein
LKECDLPB_00397	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
LKECDLPB_00398	CDS	639				hypothetical protein
LKECDLPB_00399	CDS	1137	ddlB_1	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
LKECDLPB_00400	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
LKECDLPB_00401	CDS	1059	noc_2			Nucleoid occlusion protein
LKECDLPB_00402	CDS	996				Iron-sulfur cluster carrier protein
LKECDLPB_00403	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
LKECDLPB_00404	CDS	588				hypothetical protein
LKECDLPB_00405	CDS	777	yidC			Membrane protein insertase YidC
LKECDLPB_00406	CDS	1629	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LKECDLPB_00407	CDS	1134				hypothetical protein
LKECDLPB_00408	CDS	1101	dnaN		COG0592	Beta sliding clamp
LKECDLPB_00409	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
LKECDLPB_00410	CDS	138				hypothetical protein
LKECDLPB_00411	CDS	1944	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
