locus_tag	ftype	length_bp	gene	EC_number	COG	product
DDOELADN_00056	CDS	924	cynR			HTH-type transcriptional regulator CynR
DDOELADN_00057	CDS	1932	urdA_1	1.3.99.33	COG0431	Urocanate reductase
DDOELADN_00058	CDS	1674	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDOELADN_00059	CDS	684				hypothetical protein
DDOELADN_00060	CDS	864				hypothetical protein
DDOELADN_00061	CDS	981			COG0609	putative ABC transporter permease protein
DDOELADN_00062	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
DDOELADN_00063	CDS	1170				hypothetical protein
DDOELADN_00064	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
DDOELADN_00065	CDS	744	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DDOELADN_00066	CDS	1524	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
DDOELADN_00067	CDS	555				hypothetical protein
DDOELADN_00068	CDS	402				hypothetical protein
DDOELADN_00069	CDS	540				hypothetical protein
DDOELADN_00070	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
DDOELADN_00071	CDS	1062				hypothetical protein
DDOELADN_00072	CDS	870				hypothetical protein
DDOELADN_00073	CDS	1605				hypothetical protein
DDOELADN_00074	CDS	813	fetB		COG0390	putative iron export permease protein FetB
DDOELADN_00075	CDS	870	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DDOELADN_00076	CDS	525				hypothetical protein
DDOELADN_00077	CDS	1227				hypothetical protein
DDOELADN_00078	CDS	468				hypothetical protein
DDOELADN_00079	CDS	456				hypothetical protein
DDOELADN_00080	CDS	324				hypothetical protein
DDOELADN_00081	CDS	393				hypothetical protein
DDOELADN_00082	CDS	2025				hypothetical protein
DDOELADN_00083	CDS	1527				hypothetical protein
DDOELADN_00084	CDS	507				hypothetical protein
DDOELADN_00085	tRNA	78				tRNA-Met(cat)
DDOELADN_00086	CDS	1041				hypothetical protein
DDOELADN_00087	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
DDOELADN_00088	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
DDOELADN_00089	CDS	840	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
DDOELADN_00090	CDS	1074	pilT		COG2805	Twitching mobility protein
DDOELADN_00091	CDS	420				hypothetical protein
DDOELADN_00092	CDS	636				hypothetical protein
DDOELADN_00093	CDS	627				hypothetical protein
DDOELADN_00094	CDS	324				hypothetical protein
DDOELADN_00095	CDS	1053	epsF		COG1459	Type II secretion system protein F
DDOELADN_00096	CDS	990				hypothetical protein
DDOELADN_00097	CDS	3000	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
DDOELADN_00098	CDS	363				hypothetical protein
DDOELADN_00099	CDS	2109	rssB			Regulator of RpoS
DDOELADN_00100	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
DDOELADN_00101	CDS	732	walR_1		COG0745	Transcriptional regulatory protein WalR
DDOELADN_00102	CDS	1743	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
DDOELADN_00103	CDS	444	yidC			Membrane protein insertase YidC
DDOELADN_00104	CDS	588				hypothetical protein
DDOELADN_00105	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DDOELADN_00106	CDS	996				Iron-sulfur cluster carrier protein
DDOELADN_00107	CDS	1059	noc			Nucleoid occlusion protein
DDOELADN_00108	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
DDOELADN_00109	CDS	1137	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
DDOELADN_00110	CDS	639				hypothetical protein
DDOELADN_00111	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
DDOELADN_00112	CDS	951				hypothetical protein
DDOELADN_00113	CDS	3129				hypothetical protein
DDOELADN_00114	tRNA	76				tRNA-Arg(cct)
DDOELADN_00115	CDS	294	rpsF		COG0360	30S ribosomal protein S6
DDOELADN_00116	CDS	510	ssb_1		COG0629	Single-stranded DNA-binding protein
DDOELADN_00117	CDS	261				hypothetical protein
DDOELADN_00118	CDS	609				hypothetical protein
DDOELADN_00119	CDS	1416	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
DDOELADN_00120	CDS	1281				hypothetical protein
DDOELADN_00121	CDS	2226	smc_1			Chromosome partition protein Smc
DDOELADN_00122	CDS	216				hypothetical protein
DDOELADN_00123	CDS	1326	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DDOELADN_00124	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DDOELADN_00125	CDS	1446				hypothetical protein
DDOELADN_00126	CDS	687				hypothetical protein
DDOELADN_00127	tRNA	76				tRNA-Phe(gaa)
DDOELADN_00128	CDS	606	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
DDOELADN_00129	CDS	1350				hypothetical protein
DDOELADN_00130	CDS	909				hypothetical protein
DDOELADN_00131	CDS	837	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DDOELADN_00132	CDS	1404	puuP		COG0531	Putrescine importer PuuP
DDOELADN_00133	CDS	906				hypothetical protein
DDOELADN_00134	CDS	462				hypothetical protein
DDOELADN_00135	CDS	1110				hypothetical protein
DDOELADN_00136	CDS	516				hypothetical protein
DDOELADN_00137	CDS	1113				hypothetical protein
DDOELADN_00138	CDS	1233	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
DDOELADN_00139	CDS	915				hypothetical protein
DDOELADN_00140	CDS	417				hypothetical protein
DDOELADN_00141	tRNA	75				tRNA-Gly(ccc)
DDOELADN_00142	CDS	315				hypothetical protein
DDOELADN_00143	CDS	738				hypothetical protein
DDOELADN_00144	CDS	1458	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
DDOELADN_00145	CDS	780	sdh	1.1.1.276		Serine 3-dehydrogenase
DDOELADN_00146	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
DDOELADN_00147	CDS	459				hypothetical protein
DDOELADN_00148	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
DDOELADN_00149	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
DDOELADN_00150	CDS	456				hypothetical protein
DDOELADN_00151	CDS	255				hypothetical protein
DDOELADN_00152	CDS	423			COG0864	Putative nickel-responsive regulator
DDOELADN_00153	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
DDOELADN_00154	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
DDOELADN_00155	CDS	1704	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
DDOELADN_00156	CDS	933	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
DDOELADN_00157	CDS	933	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
DDOELADN_00158	CDS	1395	cca_1	2.7.7.72		CCA-adding enzyme
DDOELADN_00159	tRNA	77				tRNA-Glu(ctc)
DDOELADN_00160	tRNA	77				tRNA-Glu(ctc)
DDOELADN_00161	CDS	1308				hypothetical protein
DDOELADN_00162	CDS	612				hypothetical protein
DDOELADN_00163	CDS	1182	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DDOELADN_00164	CDS	1023	hmuU_1		COG0609	Hemin transport system permease protein HmuU
DDOELADN_00165	CDS	1572				hypothetical protein
DDOELADN_00166	CDS	534				hypothetical protein
DDOELADN_00167	CDS	927	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
DDOELADN_00168	CDS	792	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
DDOELADN_00169	CDS	1185	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
DDOELADN_00170	CDS	234				hypothetical protein
DDOELADN_00171	CDS	1092	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
DDOELADN_00172	CDS	744	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
DDOELADN_00173	CDS	1350	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
DDOELADN_00174	CDS	1383	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
DDOELADN_00175	CDS	1143	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
DDOELADN_00176	CDS	549	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
DDOELADN_00177	CDS	768	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
DDOELADN_00178	CDS	1002	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
DDOELADN_00179	CDS	975	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
DDOELADN_00180	CDS	1224	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
DDOELADN_00181	CDS	1500	cobQ		COG1492	Cobyric acid synthase
DDOELADN_00182	CDS	516	cobO	2.5.1.17		Corrinoid adenosyltransferase
DDOELADN_00183	CDS	642	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
DDOELADN_00184	CDS	774	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
DDOELADN_00185	CDS	1215	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DDOELADN_00186	CDS	774	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
DDOELADN_00187	CDS	1437	mdtA			Multidrug resistance protein MdtA
DDOELADN_00188	CDS	1734				hypothetical protein
DDOELADN_00189	CDS	1608				hypothetical protein
DDOELADN_00190	CDS	645				hypothetical protein
DDOELADN_00191	CDS	1131				hypothetical protein
DDOELADN_00192	CDS	900				hypothetical protein
DDOELADN_00193	CDS	1977	mdtD_1			Putative multidrug resistance protein MdtD
DDOELADN_00194	CDS	1677				hypothetical protein
DDOELADN_00195	CDS	2427	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
DDOELADN_00196	CDS	633	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DDOELADN_00197	CDS	573	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DDOELADN_00198	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
DDOELADN_00199	CDS	669	dmsD_1		COG3381	Tat proofreading chaperone DmsD
DDOELADN_00200	CDS	990				hypothetical protein
DDOELADN_00201	CDS	1200				hypothetical protein
DDOELADN_00202	CDS	1020				hypothetical protein
DDOELADN_00203	CDS	1341				hypothetical protein
DDOELADN_00204	CDS	417				hypothetical protein
DDOELADN_00205	CDS	1215				hypothetical protein
DDOELADN_00206	CDS	777	dnaJ_1			Chaperone protein DnaJ
DDOELADN_00207	CDS	822				hypothetical protein
DDOELADN_00208	CDS	1389				hypothetical protein
DDOELADN_00209	CDS	1323	proP_1			Proline/betaine transporter
DDOELADN_00210	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
DDOELADN_00211	CDS	1170				hypothetical protein
DDOELADN_00212	CDS	585				hypothetical protein
DDOELADN_00213	CDS	885	map	3.4.11.18	COG0024	Methionine aminopeptidase
DDOELADN_00214	CDS	681				hypothetical protein
DDOELADN_00215	CDS	333				hypothetical protein
DDOELADN_00216	CDS	456				hypothetical protein
DDOELADN_00217	CDS	3690				hypothetical protein
DDOELADN_00218	CDS	1068				hypothetical protein
DDOELADN_00219	CDS	372				hypothetical protein
DDOELADN_00220	CDS	315				hypothetical protein
DDOELADN_00221	CDS	585	dnaK			Chaperone protein DnaK
DDOELADN_00222	CDS	684	grpE			Protein GrpE
DDOELADN_00223	CDS	951	dnaJ_2		COG0484	Chaperone protein DnaJ
DDOELADN_00224	CDS	378				hypothetical protein
DDOELADN_00225	CDS	2814	clpB		COG0542	Chaperone protein ClpB
DDOELADN_00226	CDS	597				hypothetical protein
DDOELADN_00227	CDS	567				hypothetical protein
DDOELADN_00228	CDS	1353	gltT			Proton/sodium-glutamate symport protein
DDOELADN_00229	CDS	1410		3.4.13.-		Putative dipeptidase
DDOELADN_00230	CDS	714	lytR		COG3279	Sensory transduction protein LytR
DDOELADN_00231	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
DDOELADN_00232	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
DDOELADN_00233	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
DDOELADN_00234	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
DDOELADN_00235	CDS	1254				hypothetical protein
DDOELADN_00236	CDS	294				hypothetical protein
DDOELADN_00237	CDS	444	yqeY		COG1610	putative protein YqeY
DDOELADN_00238	CDS	2214				hypothetical protein
DDOELADN_00239	CDS	1023	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DDOELADN_00240	CDS	99				hypothetical protein
DDOELADN_00241	CDS	1167	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
DDOELADN_00242	CDS	675	graR		COG0745	Response regulator protein GraR
DDOELADN_00243	CDS	813				hypothetical protein
DDOELADN_00244	CDS	222				hypothetical protein
DDOELADN_00245	CDS	492				hypothetical protein
DDOELADN_00246	CDS	1944				hypothetical protein
DDOELADN_00247	CDS	852				hypothetical protein
DDOELADN_00248	CDS	771				hypothetical protein
DDOELADN_00249	CDS	663				hypothetical protein
DDOELADN_00250	CDS	672	trkA_1		COG0569	Trk system potassium uptake protein TrkA
DDOELADN_00251	CDS	159				hypothetical protein
DDOELADN_00252	CDS	1071	bioB	2.8.1.6		Biotin synthase
DDOELADN_00253	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
DDOELADN_00254	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
DDOELADN_00255	CDS	1200				hypothetical protein
DDOELADN_00256	CDS	867				hypothetical protein
DDOELADN_00257	CDS	1626	urdA_2	1.3.99.33	COG0431	Urocanate reductase
DDOELADN_00258	CDS	1512				hypothetical protein
DDOELADN_00259	CDS	1455				hypothetical protein
DDOELADN_00260	CDS	153				hypothetical protein
DDOELADN_00261	CDS	270				hypothetical protein
DDOELADN_00262	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
DDOELADN_00263	CDS	501				hypothetical protein
DDOELADN_00264	CDS	372				hypothetical protein
DDOELADN_00265	CDS	156				hypothetical protein
DDOELADN_00266	CDS	942				hypothetical protein
DDOELADN_00267	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
DDOELADN_00268	CDS	1311				hypothetical protein
DDOELADN_00269	CDS	1359				hypothetical protein
DDOELADN_00270	CDS	1707				hypothetical protein
DDOELADN_00271	CDS	792				hypothetical protein
DDOELADN_00272	tRNA	92				tRNA-Ser(gga)
DDOELADN_00273	tRNA	93				tRNA-Ser(cga)
DDOELADN_00274	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
DDOELADN_00275	CDS	1368	surA	5.2.1.8		Chaperone SurA
DDOELADN_00276	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
DDOELADN_00277	CDS	633	dnaJ_3			Chaperone protein DnaJ
DDOELADN_00278	CDS	312				hypothetical protein
DDOELADN_00279	CDS	708				hypothetical protein
DDOELADN_00280	CDS	978				hypothetical protein
DDOELADN_00281	CDS	645	lexA	3.4.21.88		LexA repressor
DDOELADN_00282	CDS	195				hypothetical protein
DDOELADN_00283	CDS	339				hypothetical protein
DDOELADN_00284	CDS	246				hypothetical protein
DDOELADN_00285	CDS	201				hypothetical protein
DDOELADN_00286	CDS	399				hypothetical protein
DDOELADN_00287	CDS	336				hypothetical protein
DDOELADN_00288	CDS	558				hypothetical protein
DDOELADN_00289	CDS	297				hypothetical protein
DDOELADN_00290	CDS	1284				hypothetical protein
DDOELADN_00291	CDS	1011				hypothetical protein
DDOELADN_00292	CDS	573				hypothetical protein
DDOELADN_00293	CDS	354				hypothetical protein
DDOELADN_00294	CDS	555	ssb_2		COG0629	Single-stranded DNA-binding protein
DDOELADN_00295	CDS	690				hypothetical protein
DDOELADN_00296	CDS	729				hypothetical protein
DDOELADN_00297	CDS	396				hypothetical protein
DDOELADN_00298	CDS	249				hypothetical protein
DDOELADN_00299	CDS	210				hypothetical protein
DDOELADN_00300	CDS	192				hypothetical protein
DDOELADN_00301	CDS	492				hypothetical protein
DDOELADN_00302	CDS	186				hypothetical protein
DDOELADN_00303	CDS	222				hypothetical protein
DDOELADN_00304	CDS	135				hypothetical protein
DDOELADN_00305	CDS	723				hypothetical protein
DDOELADN_00306	CDS	432				hypothetical protein
DDOELADN_00307	CDS	1254				hypothetical protein
DDOELADN_00308	CDS	1515				hypothetical protein
DDOELADN_00309	CDS	1722				hypothetical protein
DDOELADN_00310	CDS	165				hypothetical protein
DDOELADN_00311	CDS	561				hypothetical protein
DDOELADN_00312	CDS	882				hypothetical protein
DDOELADN_00313	CDS	156				hypothetical protein
DDOELADN_00314	CDS	360				hypothetical protein
DDOELADN_00315	CDS	330				hypothetical protein
DDOELADN_00316	CDS	351				hypothetical protein
DDOELADN_00317	CDS	399				hypothetical protein
DDOELADN_00318	CDS	717				hypothetical protein
DDOELADN_00319	CDS	504				hypothetical protein
DDOELADN_00320	CDS	657				hypothetical protein
DDOELADN_00321	CDS	2691				hypothetical protein
DDOELADN_00322	CDS	714				hypothetical protein
DDOELADN_00323	CDS	2553				hypothetical protein
DDOELADN_00324	CDS	321				hypothetical protein
DDOELADN_00325	CDS	903				hypothetical protein
DDOELADN_00326	CDS	150	hisP		COG4598	Histidine transport ATP-binding protein HisP
DDOELADN_00327	CDS	684	ydjF		COG1842	Phage shock protein A 
DDOELADN_00328	CDS	918				hypothetical protein
DDOELADN_00329	CDS	471				hypothetical protein
DDOELADN_00330	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
DDOELADN_00331	CDS	870				hypothetical protein
DDOELADN_00332	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
DDOELADN_00333	CDS	1338				hypothetical protein
DDOELADN_00334	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
DDOELADN_00335	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
DDOELADN_00336	CDS	900				hypothetical protein
DDOELADN_00337	CDS	672	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
DDOELADN_00338	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
DDOELADN_00339	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
DDOELADN_00340	CDS	1044				hypothetical protein
DDOELADN_00341	CDS	864	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DDOELADN_00342	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
DDOELADN_00343	CDS	957	pstC		COG0573	Phosphate transport system permease protein PstC
DDOELADN_00344	CDS	969	pstS2		COG0226	Phosphate-binding protein PstS 2
DDOELADN_00345	CDS	888				hypothetical protein
DDOELADN_00346	CDS	1110				hypothetical protein
DDOELADN_00347	CDS	1086				hypothetical protein
DDOELADN_00348	CDS	2334				hypothetical protein
DDOELADN_00349	CDS	789				hypothetical protein
DDOELADN_00350	CDS	861	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
DDOELADN_00351	CDS	699				hypothetical protein
DDOELADN_00352	CDS	639				hypothetical protein
DDOELADN_00353	CDS	1029				hypothetical protein
DDOELADN_00354	CDS	624	napG_1		COG1145	Ferredoxin-type protein NapG
DDOELADN_00355	CDS	693	torD_1			Chaperone protein TorD
DDOELADN_00356	CDS	846				hypothetical protein
DDOELADN_00357	CDS	588	soeB_1		COG0437	Sulfite dehydrogenase subunit B
DDOELADN_00358	tRNA	81				tRNA-Ser(cga)
DDOELADN_00359	CDS	687				hypothetical protein
DDOELADN_00360	CDS	1452				hypothetical protein
DDOELADN_00361	CDS	294	gdx			Guanidinium exporter
DDOELADN_00362	CDS	726				hypothetical protein
DDOELADN_00363	CDS	204				hypothetical protein
DDOELADN_00364	CDS	1428				hypothetical protein
DDOELADN_00365	CDS	858				hypothetical protein
DDOELADN_00366	CDS	258				hypothetical protein
DDOELADN_00367	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
DDOELADN_00368	CDS	537	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
DDOELADN_00369	CDS	1011				hypothetical protein
DDOELADN_00370	CDS	684	napG_2		COG1145	Ferredoxin-type protein NapG
DDOELADN_00371	CDS	867				hypothetical protein
DDOELADN_00372	CDS	870				hypothetical protein
DDOELADN_00373	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
DDOELADN_00374	CDS	837				hypothetical protein
DDOELADN_00375	CDS	612				hypothetical protein
DDOELADN_00376	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DDOELADN_00377	CDS	543	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
DDOELADN_00378	CDS	723				hypothetical protein
DDOELADN_00379	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DDOELADN_00380	CDS	1452				hypothetical protein
DDOELADN_00381	CDS	1686	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
DDOELADN_00382	CDS	1569	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
DDOELADN_00383	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
DDOELADN_00384	CDS	1410				hypothetical protein
DDOELADN_00385	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
DDOELADN_00386	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
DDOELADN_00387	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
DDOELADN_00388	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DDOELADN_00389	tRNA	91				tRNA-Ser(gct)
DDOELADN_00390	CDS	363				hypothetical protein
DDOELADN_00391	CDS	1065	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
DDOELADN_00392	CDS	1281				hypothetical protein
DDOELADN_00393	CDS	591	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
DDOELADN_00394	tRNA	88				tRNA-Ser(tga)
DDOELADN_00395	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
DDOELADN_00396	tRNA	77				tRNA-Arg(acg)
DDOELADN_00397	CDS	1368				hypothetical protein
DDOELADN_00398	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
DDOELADN_00399	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
DDOELADN_00400	CDS	1647				hypothetical protein
DDOELADN_00401	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
DDOELADN_00402	CDS	249				hypothetical protein
DDOELADN_00403	CDS	696	regX3_2		COG0745	Sensory transduction protein regX3
DDOELADN_00404	CDS	645	bioY		COG1268	Biotin transporter BioY
DDOELADN_00405	CDS	1539	mepA_1		COG0534	Multidrug export protein MepA
DDOELADN_00406	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DDOELADN_00407	CDS	1314				hypothetical protein
DDOELADN_00408	CDS	2343	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DDOELADN_00409	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
DDOELADN_00410	CDS	747		3.6.1.9		dTTP/UTP pyrophosphatase
DDOELADN_00411	CDS	1125	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
DDOELADN_00412	CDS	1488	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
