locus_tag	ftype	length_bp	gene	EC_number	COG	product
AODENMIE_00090	CDS	906				hypothetical protein
AODENMIE_00091	CDS	2487	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
AODENMIE_00092	CDS	621	ttrB_1		COG0437	Tetrathionate reductase subunit B
AODENMIE_00093	CDS	1203	qrcD_1			Menaquinone reductase, integral membrane subunit
AODENMIE_00094	CDS	426				hypothetical protein
AODENMIE_00095	CDS	420				hypothetical protein
AODENMIE_00096	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
AODENMIE_00097	tRNA	76				tRNA-Thr(cgt)
AODENMIE_00098	CDS	2220	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
AODENMIE_00099	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
AODENMIE_00100	CDS	789	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
AODENMIE_00101	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
AODENMIE_00102	CDS	2463	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
AODENMIE_00103	CDS	561	soeB_1		COG0437	Sulfite dehydrogenase subunit B
AODENMIE_00104	CDS	699			COG0664	Cyclic AMP receptor protein
AODENMIE_00105	CDS	705				hypothetical protein
AODENMIE_00106	CDS	420				hypothetical protein
AODENMIE_00107	CDS	1524				hypothetical protein
AODENMIE_00108	CDS	867				hypothetical protein
AODENMIE_00109	CDS	537	ttrB_2		COG0437	Tetrathionate reductase subunit B
AODENMIE_00110	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
AODENMIE_00111	CDS	708				hypothetical protein
AODENMIE_00112	CDS	1647				hypothetical protein
AODENMIE_00113	CDS	1464				hypothetical protein
AODENMIE_00114	CDS	828	fixB_1		COG2025	Protein FixB
AODENMIE_00115	CDS	759	fixA_1		COG2086	Protein FixA
AODENMIE_00116	CDS	1173	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
AODENMIE_00117	CDS	1209	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
AODENMIE_00118	CDS	1305				hypothetical protein
AODENMIE_00119	CDS	444				hypothetical protein
AODENMIE_00120	CDS	546				hypothetical protein
AODENMIE_00121	CDS	1212	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
AODENMIE_00122	CDS	912	malT_1		COG2909	HTH-type transcriptional regulator MalT
AODENMIE_00123	CDS	1752	malT_2		COG2909	HTH-type transcriptional regulator MalT
AODENMIE_00124	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AODENMIE_00125	CDS	1305				hypothetical protein
AODENMIE_00126	CDS	297	fixX_1		COG2440	Ferredoxin-like protein FixX
AODENMIE_00127	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
AODENMIE_00128	CDS	1014				hypothetical protein
AODENMIE_00129	CDS	1992				hypothetical protein
AODENMIE_00130	CDS	1083				hypothetical protein
AODENMIE_00131	CDS	639	napG_1		COG1145	Ferredoxin-type protein NapG
AODENMIE_00132	CDS	696	torD_1			Chaperone protein TorD
AODENMIE_00133	CDS	921				hypothetical protein
AODENMIE_00134	CDS	675				hypothetical protein
AODENMIE_00135	CDS	870				hypothetical protein
AODENMIE_00136	CDS	1215	napF_2			Ferredoxin-type protein NapF
AODENMIE_00137	CDS	1677				hypothetical protein
AODENMIE_00138	CDS	3519	napA_1	1.9.6.1		Periplasmic nitrate reductase
AODENMIE_00139	CDS	663	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
AODENMIE_00140	CDS	873				hypothetical protein
AODENMIE_00141	CDS	1170				hypothetical protein
AODENMIE_00142	CDS	444	yqeY		COG1610	putative protein YqeY
AODENMIE_00143	CDS	2214				hypothetical protein
AODENMIE_00144	CDS	1023	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AODENMIE_00145	CDS	99				hypothetical protein
AODENMIE_00146	CDS	1077	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AODENMIE_00147	CDS	675	graR		COG0745	Response regulator protein GraR
AODENMIE_00148	CDS	441				hypothetical protein
AODENMIE_00149	CDS	222				hypothetical protein
AODENMIE_00150	CDS	492				hypothetical protein
AODENMIE_00151	CDS	981				hypothetical protein
AODENMIE_00152	CDS	501	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
AODENMIE_00153	CDS	372				hypothetical protein
AODENMIE_00154	CDS	156				hypothetical protein
AODENMIE_00155	CDS	942				hypothetical protein
AODENMIE_00156	CDS	1962	mdtD_1			Putative multidrug resistance protein MdtD
AODENMIE_00157	CDS	1311				hypothetical protein
AODENMIE_00158	CDS	1359				hypothetical protein
AODENMIE_00159	CDS	1707				hypothetical protein
AODENMIE_00160	CDS	792				hypothetical protein
AODENMIE_00161	tRNA	92				tRNA-Ser(gga)
AODENMIE_00162	tRNA	93				tRNA-Ser(cga)
AODENMIE_00163	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
AODENMIE_00164	CDS	1338	surA	5.2.1.8		Chaperone SurA
AODENMIE_00165	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
AODENMIE_00166	CDS	624	dnaJ_1			Chaperone protein DnaJ
AODENMIE_00167	CDS	687				hypothetical protein
AODENMIE_00168	CDS	708				hypothetical protein
AODENMIE_00169	CDS	1458				hypothetical protein
AODENMIE_00170	CDS	963				hypothetical protein
AODENMIE_00171	CDS	159				hypothetical protein
AODENMIE_00172	CDS	627				hypothetical protein
AODENMIE_00173	CDS	750				hypothetical protein
AODENMIE_00174	CDS	669				hypothetical protein
AODENMIE_00175	CDS	495				hypothetical protein
AODENMIE_00176	CDS	201				hypothetical protein
AODENMIE_00177	CDS	912	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
AODENMIE_00178	CDS	909				hypothetical protein
AODENMIE_00179	CDS	657				hypothetical protein
AODENMIE_00180	CDS	2595	smc_1			Chromosome partition protein Smc
AODENMIE_00181	CDS	2175				hypothetical protein
AODENMIE_00182	CDS	1305	der_1			GTPase Der
AODENMIE_00183	CDS	1446				hypothetical protein
AODENMIE_00184	CDS	1224	bioB	2.8.1.6		Biotin synthase
AODENMIE_00185	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
AODENMIE_00186	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
AODENMIE_00187	CDS	144	ala	1.4.1.1		Alanine dehydrogenase
AODENMIE_00188	CDS	1083	vioD_1	4.2.1.145		Capreomycidine synthase
AODENMIE_00189	CDS	438				hypothetical protein
AODENMIE_00190	CDS	1281				hypothetical protein
AODENMIE_00191	CDS	1374				hypothetical protein
AODENMIE_00192	CDS	690				hypothetical protein
AODENMIE_00193	CDS	282				hypothetical protein
AODENMIE_00194	tRNA	74				tRNA-Gly(tcc)
AODENMIE_00195	tRNA	76				tRNA-Arg(tct)
AODENMIE_00196	CDS	918	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
AODENMIE_00197	CDS	1188	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
AODENMIE_00198	CDS	546	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
AODENMIE_00199	CDS	672				hypothetical protein
AODENMIE_00200	CDS	657				hypothetical protein
AODENMIE_00201	CDS	1344		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
AODENMIE_00202	CDS	309				hypothetical protein
AODENMIE_00203	CDS	1482				hypothetical protein
AODENMIE_00204	CDS	1785				hypothetical protein
AODENMIE_00205	CDS	816				hypothetical protein
AODENMIE_00206	CDS	1581	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AODENMIE_00207	CDS	1494	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
AODENMIE_00208	CDS	312	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
AODENMIE_00209	CDS	720				hypothetical protein
AODENMIE_00210	CDS	1128				hypothetical protein
AODENMIE_00211	CDS	1206	yhhS			putative MFS-type transporter YhhS
AODENMIE_00212	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
AODENMIE_00213	CDS	1383				hypothetical protein
AODENMIE_00214	CDS	1122				hypothetical protein
AODENMIE_00215	CDS	831	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AODENMIE_00216	CDS	894				hypothetical protein
AODENMIE_00217	CDS	900				hypothetical protein
AODENMIE_00218	CDS	543	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
AODENMIE_00219	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
AODENMIE_00220	CDS	744	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
AODENMIE_00221	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
AODENMIE_00222	CDS	1053				hypothetical protein
AODENMIE_00223	CDS	600				hypothetical protein
AODENMIE_00224	CDS	1797				hypothetical protein
AODENMIE_00225	CDS	252				hypothetical protein
AODENMIE_00226	CDS	1194	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
AODENMIE_00227	CDS	1389				hypothetical protein
AODENMIE_00228	CDS	1563				hypothetical protein
AODENMIE_00229	CDS	1707				hypothetical protein
AODENMIE_00230	CDS	732				hypothetical protein
AODENMIE_00231	CDS	1359	proP_1			Proline/betaine transporter
AODENMIE_00232	CDS	639	betI			HTH-type transcriptional regulator BetI
AODENMIE_00233	CDS	441				hypothetical protein
AODENMIE_00234	CDS	846				hypothetical protein
AODENMIE_00235	CDS	696				hypothetical protein
AODENMIE_00236	CDS	2751	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
AODENMIE_00237	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
AODENMIE_00238	CDS	234				hypothetical protein
AODENMIE_00239	CDS	585	engB		COG0218	putative GTP-binding protein EngB
AODENMIE_00240	CDS	990				hypothetical protein
AODENMIE_00241	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
AODENMIE_00242	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AODENMIE_00243	CDS	1461				hypothetical protein
AODENMIE_00244	CDS	1728				hypothetical protein
AODENMIE_00245	CDS	1734		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AODENMIE_00246	CDS	1830	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AODENMIE_00247	CDS	630				hypothetical protein
AODENMIE_00248	CDS	237				hypothetical protein
AODENMIE_00249	CDS	912	tufA		COG0050	Elongation factor Tu
AODENMIE_00250	CDS	150	rpmG		COG0267	50S ribosomal protein L33
AODENMIE_00251	tRNA	77				tRNA-Trp(cca)
AODENMIE_00252	CDS	402	secE			Protein translocase subunit SecE
AODENMIE_00253	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
AODENMIE_00254	CDS	498	rplK			50S ribosomal protein L11
AODENMIE_00255	CDS	711	rplA		COG0081	50S ribosomal protein L1
AODENMIE_00256	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
AODENMIE_00257	CDS	1932	murJ			lipid II flippase MurJ
AODENMIE_00258	CDS	774	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
AODENMIE_00259	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
AODENMIE_00260	CDS	489				hypothetical protein
AODENMIE_00261	CDS	1692				hypothetical protein
AODENMIE_00262	CDS	1533				hypothetical protein
AODENMIE_00263	CDS	258				hypothetical protein
AODENMIE_00264	CDS	330				hypothetical protein
AODENMIE_00265	CDS	1482				hypothetical protein
AODENMIE_00266	CDS	768				hypothetical protein
AODENMIE_00267	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
AODENMIE_00268	CDS	924	xerD_1			Tyrosine recombinase XerD
AODENMIE_00269	CDS	477	mraZ			Transcriptional regulator MraZ
AODENMIE_00270	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
AODENMIE_00271	CDS	561	ftsL			Cell division protein FtsL
AODENMIE_00272	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
AODENMIE_00273	CDS	1431	alsT_3		COG1115	Amino-acid carrier protein AlsT
AODENMIE_00274	CDS	1827				hypothetical protein
AODENMIE_00275	CDS	1467				hypothetical protein
AODENMIE_00276	CDS	483				hypothetical protein
AODENMIE_00277	CDS	1533				hypothetical protein
AODENMIE_00278	CDS	297	fixX_2		COG2440	Ferredoxin-like protein FixX
AODENMIE_00279	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
AODENMIE_00280	CDS	885	fixB_2		COG2025	Protein FixB
AODENMIE_00281	CDS	756	fixA_2		COG2086	Protein FixA
AODENMIE_00282	CDS	738				hypothetical protein
AODENMIE_00283	CDS	1257	caiB	2.8.3.21		L-carnitine CoA-transferase
AODENMIE_00284	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AODENMIE_00285	CDS	771	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
AODENMIE_00286	CDS	1161	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
AODENMIE_00287	CDS	426				hypothetical protein
AODENMIE_00288	CDS	810	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
AODENMIE_00289	CDS	291				hypothetical protein
AODENMIE_00290	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
AODENMIE_00291	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
AODENMIE_00292	CDS	930	hdfR_1			HTH-type transcriptional regulator HdfR
AODENMIE_00293	CDS	1278				hypothetical protein
AODENMIE_00294	CDS	1161	caiA_3	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
AODENMIE_00295	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
AODENMIE_00296	CDS	849				hypothetical protein
AODENMIE_00297	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
AODENMIE_00298	CDS	879	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
AODENMIE_00299	CDS	1626	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
AODENMIE_00300	CDS	1635	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
AODENMIE_00301	CDS	1143		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
AODENMIE_00302	CDS	813	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
AODENMIE_00303	CDS	1014				hypothetical protein
AODENMIE_00304	CDS	2109		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
AODENMIE_00305	CDS	552	etfA		COG2025	Electron transfer flavoprotein subunit alpha
AODENMIE_00306	CDS	381	mntR		COG1321	Transcriptional regulator MntR
AODENMIE_00307	CDS	303				hypothetical protein
AODENMIE_00308	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
AODENMIE_00309	CDS	231				hypothetical protein
AODENMIE_00310	CDS	282				hypothetical protein
AODENMIE_00311	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
AODENMIE_00312	CDS	345				hypothetical protein
AODENMIE_00313	CDS	294				hypothetical protein
AODENMIE_00314	CDS	447				hypothetical protein
AODENMIE_00315	CDS	441				hypothetical protein
AODENMIE_00316	CDS	2142				hypothetical protein
AODENMIE_00317	CDS	516				hypothetical protein
AODENMIE_00318	CDS	165				hypothetical protein
AODENMIE_00319	CDS	243				hypothetical protein
AODENMIE_00320	CDS	951				hypothetical protein
AODENMIE_00321	CDS	987				hypothetical protein
AODENMIE_00322	CDS	1332				hypothetical protein
AODENMIE_00323	CDS	1317				hypothetical protein
AODENMIE_00324	CDS	816				hypothetical protein
AODENMIE_00325	tRNA	75				tRNA-Val(tac)
AODENMIE_00326	CDS	1221				hypothetical protein
AODENMIE_00327	CDS	1188				hypothetical protein
AODENMIE_00328	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
AODENMIE_00329	CDS	642				hypothetical protein
AODENMIE_00330	CDS	420				hypothetical protein
AODENMIE_00331	CDS	1437	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
AODENMIE_00332	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
AODENMIE_00333	CDS	573				hypothetical protein
AODENMIE_00334	CDS	819				hypothetical protein
AODENMIE_00335	CDS	780				hypothetical protein
AODENMIE_00336	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
AODENMIE_00337	CDS	510				hypothetical protein
AODENMIE_00338	tRNA	84				tRNA-Leu(caa)
AODENMIE_00339	CDS	1464				hypothetical protein
AODENMIE_00340	CDS	1548				hypothetical protein
AODENMIE_00341	CDS	501	albA	1.3.3.13		Albonoursin synthase
AODENMIE_00342	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
AODENMIE_00343	CDS	396				hypothetical protein
AODENMIE_00344	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AODENMIE_00345	CDS	669	gph_1	3.1.3.18		Phosphoglycolate phosphatase
AODENMIE_00346	CDS	1005				hypothetical protein
AODENMIE_00347	CDS	747				hypothetical protein
AODENMIE_00348	CDS	312				hypothetical protein
AODENMIE_00349	CDS	804	speE	2.5.1.16		Polyamine aminopropyltransferase
AODENMIE_00350	CDS	915	ftsX		COG2177	Cell division protein FtsX
AODENMIE_00351	CDS	1314				hypothetical protein
AODENMIE_00352	CDS	2001	rnr	3.1.13.1	COG0557	Ribonuclease R
AODENMIE_00353	CDS	951				hypothetical protein
AODENMIE_00354	CDS	441	fadR			Fatty acid metabolism regulator protein
AODENMIE_00355	CDS	933				hypothetical protein
AODENMIE_00356	CDS	2742	napA_2	1.9.6.1		Periplasmic nitrate reductase
AODENMIE_00357	CDS	609	soeB_2		COG0437	Sulfite dehydrogenase subunit B
AODENMIE_00358	CDS	294				hypothetical protein
AODENMIE_00359	CDS	1380				hypothetical protein
AODENMIE_00360	CDS	1491	ftsY			Signal recognition particle receptor FtsY
AODENMIE_00361	CDS	1416	ffh		COG0541	Signal recognition particle protein
AODENMIE_00362	CDS	1671				hypothetical protein
AODENMIE_00363	CDS	999	dppB		COG0601	Dipeptide transport system permease protein DppB
AODENMIE_00364	CDS	876	oppC		COG1173	Oligopeptide transport system permease protein OppC
AODENMIE_00365	CDS	1350				hypothetical protein
AODENMIE_00366	CDS	909				hypothetical protein
AODENMIE_00367	CDS	837	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AODENMIE_00368	CDS	1404	puuP		COG0531	Putrescine importer PuuP
AODENMIE_00369	CDS	906				hypothetical protein
AODENMIE_00370	CDS	462				hypothetical protein
AODENMIE_00371	CDS	1221				hypothetical protein
AODENMIE_00372	CDS	534				hypothetical protein
AODENMIE_00373	CDS	1116				hypothetical protein
AODENMIE_00374	CDS	1233	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
AODENMIE_00375	CDS	615				hypothetical protein
AODENMIE_00376	CDS	915				hypothetical protein
AODENMIE_00377	CDS	417				hypothetical protein
AODENMIE_00378	tRNA	75				tRNA-Gly(ccc)
AODENMIE_00379	CDS	1086				hypothetical protein
AODENMIE_00380	CDS	183				hypothetical protein
AODENMIE_00381	CDS	300				hypothetical protein
AODENMIE_00382	CDS	834				hypothetical protein
AODENMIE_00383	CDS	387				hypothetical protein
AODENMIE_00384	CDS	690	napF_3			Ferredoxin-type protein NapF
AODENMIE_00385	CDS	1071				hypothetical protein
AODENMIE_00386	CDS	1200	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
AODENMIE_00387	CDS	1620	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
AODENMIE_00388	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
AODENMIE_00389	CDS	1074				hypothetical protein
AODENMIE_00390	CDS	696				hypothetical protein
AODENMIE_00391	CDS	1968				hypothetical protein
AODENMIE_00392	CDS	102				hypothetical protein
AODENMIE_00393	CDS	279				hypothetical protein
AODENMIE_00394	CDS	1347	pyrP_1			Uracil permease
AODENMIE_00395	CDS	1230				hypothetical protein
AODENMIE_00396	CDS	432				hypothetical protein
AODENMIE_00397	CDS	633				hypothetical protein
AODENMIE_00398	CDS	705	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
AODENMIE_00399	CDS	1326				hypothetical protein
AODENMIE_00400	CDS	933	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
AODENMIE_00401	CDS	291				hypothetical protein
AODENMIE_00402	CDS	372				hypothetical protein
AODENMIE_00403	CDS	3195	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AODENMIE_00404	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
AODENMIE_00405	tRNA	92				tRNA-Pro(cgg)
