locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNJMLFKL_00046	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
CNJMLFKL_00047	CDS	957	pstC		COG0573	Phosphate transport system permease protein PstC
CNJMLFKL_00048	CDS	969	pstS2		COG0226	Phosphate-binding protein PstS 2
CNJMLFKL_00049	CDS	888				hypothetical protein
CNJMLFKL_00050	CDS	1284			COG3177	putative protein
CNJMLFKL_00051	CDS	1086				hypothetical protein
CNJMLFKL_00052	CDS	2334				hypothetical protein
CNJMLFKL_00053	CDS	789				hypothetical protein
CNJMLFKL_00054	CDS	1878	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNJMLFKL_00055	CDS	912				hypothetical protein
CNJMLFKL_00056	CDS	909				hypothetical protein
CNJMLFKL_00057	CDS	657				hypothetical protein
CNJMLFKL_00058	CDS	2595	smc_1			Chromosome partition protein Smc
CNJMLFKL_00059	CDS	2175				hypothetical protein
CNJMLFKL_00060	CDS	1452				hypothetical protein
CNJMLFKL_00061	CDS	891				hypothetical protein
CNJMLFKL_00062	CDS	1635		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00063	CDS	1329	der_1			GTPase Der
CNJMLFKL_00064	CDS	1446				hypothetical protein
CNJMLFKL_00065	CDS	1221	bioB	2.8.1.6		Biotin synthase
CNJMLFKL_00066	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
CNJMLFKL_00067	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
CNJMLFKL_00068	CDS	1311	vioD_1	4.2.1.145		Capreomycidine synthase
CNJMLFKL_00069	CDS	438				hypothetical protein
CNJMLFKL_00070	CDS	1281				hypothetical protein
CNJMLFKL_00071	CDS	1374				hypothetical protein
CNJMLFKL_00072	CDS	165				Rubredoxin
CNJMLFKL_00073	CDS	1983	mdtD_1			Putative multidrug resistance protein MdtD
CNJMLFKL_00074	CDS	177				hypothetical protein
CNJMLFKL_00075	CDS	510				hypothetical protein
CNJMLFKL_00076	CDS	1062	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00077	CDS	1125				hypothetical protein
CNJMLFKL_00078	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
CNJMLFKL_00079	CDS	501	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
CNJMLFKL_00080	CDS	372				hypothetical protein
CNJMLFKL_00081	CDS	156				hypothetical protein
CNJMLFKL_00082	CDS	942				hypothetical protein
CNJMLFKL_00083	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
CNJMLFKL_00084	CDS	1311				hypothetical protein
CNJMLFKL_00085	CDS	1359				hypothetical protein
CNJMLFKL_00086	CDS	1707				hypothetical protein
CNJMLFKL_00087	CDS	792				hypothetical protein
CNJMLFKL_00088	tRNA	92				tRNA-Ser(gga)
CNJMLFKL_00089	tRNA	93				tRNA-Ser(cga)
CNJMLFKL_00090	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
CNJMLFKL_00091	CDS	1335	surA	5.2.1.8		Chaperone SurA
CNJMLFKL_00092	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
CNJMLFKL_00093	CDS	624	dnaJ_1			Chaperone protein DnaJ
CNJMLFKL_00094	CDS	312				hypothetical protein
CNJMLFKL_00095	CDS	708				hypothetical protein
CNJMLFKL_00096	CDS	1458				hypothetical protein
CNJMLFKL_00097	CDS	1065				hypothetical protein
CNJMLFKL_00098	CDS	495				hypothetical protein
CNJMLFKL_00099	CDS	1566				hypothetical protein
CNJMLFKL_00100	CDS	798				hypothetical protein
CNJMLFKL_00101	CDS	249				hypothetical protein
CNJMLFKL_00102	CDS	429				hypothetical protein
CNJMLFKL_00103	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
CNJMLFKL_00104	CDS	420				hypothetical protein
CNJMLFKL_00105	CDS	1824				hypothetical protein
CNJMLFKL_00106	CDS	282				hypothetical protein
CNJMLFKL_00107	CDS	2508				hypothetical protein
CNJMLFKL_00108	CDS	510				hypothetical protein
CNJMLFKL_00109	CDS	2181	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
CNJMLFKL_00110	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CNJMLFKL_00111	CDS	1383	argG	6.3.4.5		Argininosuccinate synthase
CNJMLFKL_00112	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
CNJMLFKL_00113	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
CNJMLFKL_00114	CDS	1299	argJ			Arginine biosynthesis bifunctional protein ArgJ
CNJMLFKL_00115	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
CNJMLFKL_00116	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
CNJMLFKL_00117	CDS	282				hypothetical protein
CNJMLFKL_00118	CDS	1149				hypothetical protein
CNJMLFKL_00119	CDS	1431				hypothetical protein
CNJMLFKL_00120	CDS	1560	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CNJMLFKL_00121	CDS	222				hypothetical protein
CNJMLFKL_00122	CDS	786				hypothetical protein
CNJMLFKL_00123	CDS	660				hypothetical protein
CNJMLFKL_00124	CDS	612	sigR		COG1595	ECF RNA polymerase sigma factor SigR
CNJMLFKL_00125	CDS	285				hypothetical protein
CNJMLFKL_00126	CDS	492	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
CNJMLFKL_00127	CDS	843	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CNJMLFKL_00128	CDS	2586	clpC1			ATP-dependent Clp protease ATP-binding subunit ClpC1
CNJMLFKL_00129	CDS	1020				hypothetical protein
CNJMLFKL_00130	CDS	2010	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
CNJMLFKL_00131	CDS	471	greA		COG0782	Transcription elongation factor GreA
CNJMLFKL_00132	CDS	270	tatA_1			Sec-independent protein translocase protein TatA
CNJMLFKL_00133	CDS	441				hypothetical protein
CNJMLFKL_00134	CDS	1374				hypothetical protein
CNJMLFKL_00135	CDS	1671				hypothetical protein
CNJMLFKL_00136	CDS	1800				hypothetical protein
CNJMLFKL_00137	CDS	1215	ackA_1	2.7.2.1	COG0282	Acetate kinase
CNJMLFKL_00138	tRNA	77				tRNA-Pro(cgg)
CNJMLFKL_00139	CDS	483	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
CNJMLFKL_00140	CDS	1200				hypothetical protein
CNJMLFKL_00141	CDS	1167				hypothetical protein
CNJMLFKL_00142	CDS	504				hypothetical protein
CNJMLFKL_00143	CDS	1182	purH	3.5.4.10		Bifunctional purine biosynthesis protein PurH
CNJMLFKL_00144	CDS	696				hypothetical protein
CNJMLFKL_00145	CDS	993				hypothetical protein
CNJMLFKL_00146	CDS	618	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
CNJMLFKL_00147	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
CNJMLFKL_00148	CDS	1482	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
CNJMLFKL_00149	CDS	909				hypothetical protein
CNJMLFKL_00150	CDS	117				hypothetical protein
CNJMLFKL_00151	CDS	1734		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
CNJMLFKL_00152	CDS	2787	ppk	2.7.4.1		Polyphosphate kinase
CNJMLFKL_00153	CDS	699				hypothetical protein
CNJMLFKL_00154	CDS	639				hypothetical protein
CNJMLFKL_00155	CDS	1029				hypothetical protein
CNJMLFKL_00156	CDS	624	napG_1		COG1145	Ferredoxin-type protein NapG
CNJMLFKL_00157	CDS	693	torD_1			Chaperone protein TorD
CNJMLFKL_00158	CDS	846				hypothetical protein
CNJMLFKL_00159	CDS	588	soeB_1		COG0437	Sulfite dehydrogenase subunit B
CNJMLFKL_00160	CDS	2556	napA_1	1.9.6.1		Periplasmic nitrate reductase
CNJMLFKL_00161	tRNA	81				tRNA-Ser(cga)
CNJMLFKL_00162	CDS	687				hypothetical protein
CNJMLFKL_00163	CDS	1452				hypothetical protein
CNJMLFKL_00164	CDS	294	gdx			Guanidinium exporter
CNJMLFKL_00165	CDS	726				hypothetical protein
CNJMLFKL_00166	CDS	204				hypothetical protein
CNJMLFKL_00167	CDS	1428				hypothetical protein
CNJMLFKL_00168	CDS	858				hypothetical protein
CNJMLFKL_00169	CDS	258				hypothetical protein
CNJMLFKL_00170	CDS	1428	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
CNJMLFKL_00171	CDS	564	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
CNJMLFKL_00172	CDS	1011				hypothetical protein
CNJMLFKL_00173	CDS	684	napG_2		COG1145	Ferredoxin-type protein NapG
CNJMLFKL_00174	CDS	867				hypothetical protein
CNJMLFKL_00175	CDS	870				hypothetical protein
CNJMLFKL_00176	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
CNJMLFKL_00177	CDS	837				hypothetical protein
CNJMLFKL_00178	CDS	612				hypothetical protein
CNJMLFKL_00179	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
CNJMLFKL_00180	CDS	3534	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
CNJMLFKL_00181	CDS	1482				hypothetical protein
CNJMLFKL_00182	CDS	1686	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00183	CDS	423				hypothetical protein
CNJMLFKL_00184	CDS	942				hypothetical protein
CNJMLFKL_00185	CDS	1419				hypothetical protein
CNJMLFKL_00186	CDS	2301	namA	1.6.99.1		NADPH dehydrogenase
CNJMLFKL_00187	CDS	513			COG1259	putative protein
CNJMLFKL_00188	CDS	114				hypothetical protein
CNJMLFKL_00189	CDS	2841	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
CNJMLFKL_00190	CDS	1944	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
CNJMLFKL_00191	CDS	138				hypothetical protein
CNJMLFKL_00192	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
CNJMLFKL_00193	CDS	1101	dnaN		COG0592	Beta sliding clamp
CNJMLFKL_00194	CDS	1134				hypothetical protein
CNJMLFKL_00195	CDS	1629	dnaA		COG0593	Chromosomal replication initiator protein DnaA
CNJMLFKL_00196	CDS	777	yidC			Membrane protein insertase YidC
CNJMLFKL_00197	CDS	588				hypothetical protein
CNJMLFKL_00198	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
CNJMLFKL_00199	CDS	996				Iron-sulfur cluster carrier protein
CNJMLFKL_00200	CDS	1059	noc_1			Nucleoid occlusion protein
CNJMLFKL_00201	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
CNJMLFKL_00202	CDS	1137	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
CNJMLFKL_00203	CDS	639				hypothetical protein
CNJMLFKL_00204	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
CNJMLFKL_00205	CDS	951				hypothetical protein
CNJMLFKL_00206	CDS	3129				hypothetical protein
CNJMLFKL_00207	tRNA	76				tRNA-Arg(cct)
CNJMLFKL_00208	CDS	495				IS200/IS605 family transposase ISStin10
CNJMLFKL_00209	CDS	294	rpsF		COG0360	30S ribosomal protein S6
CNJMLFKL_00210	CDS	510	ssb		COG0629	Single-stranded DNA-binding protein
CNJMLFKL_00211	CDS	261				hypothetical protein
CNJMLFKL_00212	CDS	585				hypothetical protein
CNJMLFKL_00213	CDS	1416	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CNJMLFKL_00214	CDS	1281				hypothetical protein
CNJMLFKL_00215	CDS	2226				hypothetical protein
CNJMLFKL_00216	CDS	216				hypothetical protein
CNJMLFKL_00217	CDS	1326	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CNJMLFKL_00218	CDS	840	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
CNJMLFKL_00219	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
CNJMLFKL_00220	CDS	1425	purF_2	2.4.2.14		Amidophosphoribosyltransferase
CNJMLFKL_00221	CDS	1041				hypothetical protein
CNJMLFKL_00222	tRNA	78				tRNA-Met(cat)
CNJMLFKL_00223	CDS	507				hypothetical protein
CNJMLFKL_00224	CDS	1527				hypothetical protein
CNJMLFKL_00225	CDS	2025				hypothetical protein
CNJMLFKL_00226	CDS	393				hypothetical protein
CNJMLFKL_00227	CDS	324				hypothetical protein
CNJMLFKL_00228	CDS	456				hypothetical protein
CNJMLFKL_00229	CDS	468				hypothetical protein
CNJMLFKL_00230	CDS	1410				hypothetical protein
CNJMLFKL_00231	CDS	525				hypothetical protein
CNJMLFKL_00232	CDS	870	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNJMLFKL_00233	CDS	813	fetB		COG0390	putative iron export permease protein FetB
CNJMLFKL_00234	CDS	1605				hypothetical protein
CNJMLFKL_00235	CDS	870				hypothetical protein
CNJMLFKL_00236	CDS	1062				hypothetical protein
CNJMLFKL_00237	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
CNJMLFKL_00238	CDS	1170				hypothetical protein
CNJMLFKL_00239	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
CNJMLFKL_00240	CDS	981			COG0609	putative ABC transporter permease protein
CNJMLFKL_00241	CDS	864				hypothetical protein
CNJMLFKL_00242	CDS	684				hypothetical protein
CNJMLFKL_00243	CDS	1674	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00244	CDS	1932	urdA_1	1.3.99.33	COG0431	Urocanate reductase
CNJMLFKL_00245	CDS	924	tfdS			HTH-type transcriptional regulator TfdS
CNJMLFKL_00246	CDS	1416				hypothetical protein
CNJMLFKL_00247	CDS	759				hypothetical protein
CNJMLFKL_00248	CDS	546				hypothetical protein
CNJMLFKL_00249	CDS	1323				L-lactate transporter
CNJMLFKL_00250	CDS	234				hypothetical protein
CNJMLFKL_00251	CDS	1359				hypothetical protein
CNJMLFKL_00252	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
CNJMLFKL_00253	CDS	2289				hypothetical protein
CNJMLFKL_00254	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
CNJMLFKL_00255	CDS	1053				hypothetical protein
CNJMLFKL_00256	CDS	1038	ltaE	4.1.2.48		Low specificity L-threonine aldolase
CNJMLFKL_00257	CDS	483				hypothetical protein
CNJMLFKL_00258	CDS	1554				hypothetical protein
CNJMLFKL_00259	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00260	CDS	603				hypothetical protein
CNJMLFKL_00261	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
CNJMLFKL_00262	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
CNJMLFKL_00263	CDS	1038				hypothetical protein
CNJMLFKL_00264	CDS	1656				hypothetical protein
CNJMLFKL_00265	CDS	831				hypothetical protein
CNJMLFKL_00266	CDS	2286				hypothetical protein
CNJMLFKL_00267	CDS	309			COG0718	Nucleoid-associated protein
CNJMLFKL_00268	CDS	597	recR		COG0353	Recombination protein RecR
CNJMLFKL_00269	CDS	318				hypothetical protein
CNJMLFKL_00270	CDS	957				hypothetical protein
CNJMLFKL_00271	CDS	1590				hypothetical protein
CNJMLFKL_00272	CDS	681				hypothetical protein
CNJMLFKL_00273	CDS	885	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
CNJMLFKL_00274	CDS	585				hypothetical protein
CNJMLFKL_00275	CDS	1170				hypothetical protein
CNJMLFKL_00276	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
CNJMLFKL_00277	CDS	1323	proP_1			Proline/betaine transporter
CNJMLFKL_00278	CDS	1389				hypothetical protein
CNJMLFKL_00279	CDS	810				hypothetical protein
CNJMLFKL_00280	CDS	777	dnaJ_2			Chaperone protein DnaJ
CNJMLFKL_00281	CDS	1215				hypothetical protein
CNJMLFKL_00282	CDS	417				hypothetical protein
CNJMLFKL_00283	CDS	1299				hypothetical protein
CNJMLFKL_00284	CDS	1020				hypothetical protein
CNJMLFKL_00285	CDS	1200				hypothetical protein
CNJMLFKL_00286	CDS	990				hypothetical protein
CNJMLFKL_00287	CDS	669	dmsD_1		COG3381	Tat proofreading chaperone DmsD
CNJMLFKL_00288	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
CNJMLFKL_00289	CDS	573	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
CNJMLFKL_00290	CDS	633	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
CNJMLFKL_00291	CDS	2427	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
CNJMLFKL_00292	CDS	1677				hypothetical protein
CNJMLFKL_00293	CDS	1974	mdtD_3			Putative multidrug resistance protein MdtD
CNJMLFKL_00294	CDS	993				hypothetical protein
CNJMLFKL_00295	CDS	1131				hypothetical protein
CNJMLFKL_00296	CDS	1989	htpG		COG0326	Chaperone protein HtpG
CNJMLFKL_00297	CDS	624				hypothetical protein
CNJMLFKL_00298	CDS	975	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CNJMLFKL_00299	CDS	309				hypothetical protein
CNJMLFKL_00300	CDS	924	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
CNJMLFKL_00301	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
CNJMLFKL_00302	CDS	381	dnaK			Chaperone protein DnaK
CNJMLFKL_00303	CDS	684	grpE			Protein GrpE
CNJMLFKL_00304	CDS	951	dnaJ_3		COG0484	Chaperone protein DnaJ
CNJMLFKL_00305	CDS	378				hypothetical protein
CNJMLFKL_00306	CDS	2814	clpB		COG0542	Chaperone protein ClpB
CNJMLFKL_00307	CDS	597				hypothetical protein
CNJMLFKL_00308	CDS	567				hypothetical protein
CNJMLFKL_00309	CDS	1353	gltT			Proton/sodium-glutamate symport protein
CNJMLFKL_00310	CDS	1410		3.4.13.-		Putative dipeptidase
CNJMLFKL_00311	CDS	714	lytR		COG3279	Sensory transduction protein LytR
CNJMLFKL_00312	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
CNJMLFKL_00313	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
CNJMLFKL_00314	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
CNJMLFKL_00315	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
CNJMLFKL_00316	CDS	1254				hypothetical protein
CNJMLFKL_00317	CDS	294				hypothetical protein
CNJMLFKL_00318	CDS	444	yqeY		COG1610	putative protein YqeY
CNJMLFKL_00319	CDS	2214				hypothetical protein
CNJMLFKL_00320	CDS	1026	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNJMLFKL_00321	CDS	99				hypothetical protein
CNJMLFKL_00322	CDS	1167	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CNJMLFKL_00323	CDS	675	graR		COG0745	Response regulator protein GraR
CNJMLFKL_00324	CDS	813				hypothetical protein
CNJMLFKL_00325	CDS	222				hypothetical protein
CNJMLFKL_00326	CDS	492				hypothetical protein
CNJMLFKL_00327	CDS	1950				hypothetical protein
CNJMLFKL_00328	CDS	852				hypothetical protein
CNJMLFKL_00329	CDS	771				hypothetical protein
CNJMLFKL_00330	CDS	663				hypothetical protein
CNJMLFKL_00331	CDS	672	trkA		COG0569	Trk system potassium uptake protein TrkA
CNJMLFKL_00332	CDS	2073				hypothetical protein
CNJMLFKL_00333	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
CNJMLFKL_00334	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
CNJMLFKL_00335	CDS	1347	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
CNJMLFKL_00336	CDS	1173	napF_1			Ferredoxin-type protein NapF
CNJMLFKL_00337	CDS	849	fliY_2		COG0834	L-cystine-binding protein FliY
CNJMLFKL_00338	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
CNJMLFKL_00339	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
CNJMLFKL_00340	CDS	1581				hypothetical protein
CNJMLFKL_00341	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
CNJMLFKL_00342	CDS	276				hypothetical protein
CNJMLFKL_00343	CDS	321				hypothetical protein
CNJMLFKL_00344	CDS	651				hypothetical protein
CNJMLFKL_00345	CDS	123				hypothetical protein
CNJMLFKL_00346	CDS	3441				hypothetical protein
CNJMLFKL_00347	CDS	696				hypothetical protein
CNJMLFKL_00348	CDS	1440	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
CNJMLFKL_00349	CDS	432				hypothetical protein
CNJMLFKL_00350	CDS	363				hypothetical protein
CNJMLFKL_00351	CDS	1272				hypothetical protein
CNJMLFKL_00352	CDS	633	qrcC_1	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
CNJMLFKL_00353	CDS	2547	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
CNJMLFKL_00354	CDS	1383				hypothetical protein
CNJMLFKL_00355	CDS	399				hypothetical protein
CNJMLFKL_00356	CDS	975				hypothetical protein
CNJMLFKL_00357	CDS	978				hypothetical protein
CNJMLFKL_00358	CDS	624				hypothetical protein
CNJMLFKL_00359	CDS	1377				hypothetical protein
CNJMLFKL_00360	CDS	213				hypothetical protein
CNJMLFKL_00361	CDS	1365				hypothetical protein
CNJMLFKL_00362	CDS	1314				hypothetical protein
CNJMLFKL_00363	CDS	1008	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase
CNJMLFKL_00364	CDS	1248	arcA_1	3.5.3.6	COG2235	Arginine deiminase
CNJMLFKL_00365	CDS	1431				hypothetical protein
CNJMLFKL_00366	CDS	1251	arcA_2	3.5.3.6		Arginine deiminase
CNJMLFKL_00367	CDS	687				hypothetical protein
CNJMLFKL_00368	CDS	312	rhaM	5.1.3.32		L-rhamnose mutarotase
CNJMLFKL_00369	CDS	522				hypothetical protein
CNJMLFKL_00370	CDS	414				hypothetical protein
CNJMLFKL_00371	CDS	306				hypothetical protein
CNJMLFKL_00372	CDS	1578				hypothetical protein
CNJMLFKL_00373	CDS	1746				hypothetical protein
CNJMLFKL_00374	CDS	3366	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
CNJMLFKL_00375	CDS	198				hypothetical protein
CNJMLFKL_00376	CDS	306				hypothetical protein
CNJMLFKL_00377	CDS	846				hypothetical protein
CNJMLFKL_00378	CDS	1359	tap			Multidrug efflux pump Tap
CNJMLFKL_00379	CDS	1572	pepD	3.4.-.-	COG4690	Dipeptidase
CNJMLFKL_00380	CDS	438			COG3279	putative HTH-type transcriptional regulator
CNJMLFKL_00381	CDS	432				hypothetical protein
CNJMLFKL_00382	CDS	2211	rep	3.6.4.12		ATP-dependent DNA helicase Rep
CNJMLFKL_00383	CDS	1017	aes_1	3.1.1.-		Acetyl esterase
CNJMLFKL_00384	CDS	1173	ybiR		COG0471	Inner membrane protein YbiR
CNJMLFKL_00385	CDS	1332				hypothetical protein
CNJMLFKL_00386	CDS	1542				hypothetical protein
CNJMLFKL_00387	CDS	1713				hypothetical protein
CNJMLFKL_00388	CDS	453				hypothetical protein
CNJMLFKL_00389	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
CNJMLFKL_00390	CDS	1485				hypothetical protein
CNJMLFKL_00391	CDS	1848	urdA_2	1.3.99.33	COG1053	Urocanate reductase
