locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKCIPBLA_00052	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
IKCIPBLA_00053	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
IKCIPBLA_00054	CDS	186				hypothetical protein
IKCIPBLA_00055	CDS	450				hypothetical protein
IKCIPBLA_00056	CDS	1674				hypothetical protein
IKCIPBLA_00057	CDS	1743				hypothetical protein
IKCIPBLA_00058	CDS	1563				hypothetical protein
IKCIPBLA_00059	CDS	159				hypothetical protein
IKCIPBLA_00060	CDS	921				hypothetical protein
IKCIPBLA_00061	CDS	303	malT_1			HTH-type transcriptional regulator MalT
IKCIPBLA_00062	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
IKCIPBLA_00063	CDS	312				hypothetical protein
IKCIPBLA_00064	CDS	747				hypothetical protein
IKCIPBLA_00065	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
IKCIPBLA_00066	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
IKCIPBLA_00067	CDS	396				hypothetical protein
IKCIPBLA_00068	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
IKCIPBLA_00069	CDS	501	albA	1.3.3.13		Albonoursin synthase
IKCIPBLA_00070	CDS	783				hypothetical protein
IKCIPBLA_00071	CDS	663	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
IKCIPBLA_00072	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IKCIPBLA_00073	CDS	786	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
IKCIPBLA_00074	CDS	426				hypothetical protein
IKCIPBLA_00075	CDS	618	yigZ		COG1739	IMPACT family member YigZ
IKCIPBLA_00076	CDS	1869	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IKCIPBLA_00077	CDS	1068	emrY			putative multidrug resistance protein EmrY
IKCIPBLA_00078	CDS	366				hypothetical protein
IKCIPBLA_00079	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IKCIPBLA_00080	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IKCIPBLA_00081	CDS	1377	glmU			Bifunctional protein GlmU
IKCIPBLA_00082	CDS	519				hypothetical protein
IKCIPBLA_00083	CDS	2517	copA	7.2.2.8		Copper-exporting P-type ATPase
IKCIPBLA_00084	CDS	405				hypothetical protein
IKCIPBLA_00085	CDS	219	acpP			Acyl carrier protein
IKCIPBLA_00086	CDS	585	hpf			Ribosome hibernation promotion factor
IKCIPBLA_00087	CDS	1479	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
IKCIPBLA_00088	CDS	1314	fpgS	6.3.2.17		Folylpolyglutamate synthase
IKCIPBLA_00089	CDS	924	corA		COG0598	Cobalt/magnesium transport protein CorA
IKCIPBLA_00090	CDS	567	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
IKCIPBLA_00091	CDS	1479		5.1.1.1		Alanine racemase
IKCIPBLA_00092	CDS	534	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
IKCIPBLA_00093	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
IKCIPBLA_00094	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IKCIPBLA_00095	CDS	1137				hypothetical protein
IKCIPBLA_00096	CDS	528				hypothetical protein
IKCIPBLA_00097	CDS	936	hcaR			Hca operon transcriptional activator HcaR
IKCIPBLA_00098	CDS	231				hypothetical protein
IKCIPBLA_00099	CDS	1293	eno	4.2.1.11		Enolase
IKCIPBLA_00100	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
IKCIPBLA_00101	CDS	987				hypothetical protein
IKCIPBLA_00102	CDS	873	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
IKCIPBLA_00103	CDS	225				hypothetical protein
IKCIPBLA_00104	CDS	762				hypothetical protein
IKCIPBLA_00105	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
IKCIPBLA_00106	CDS	597	rpsD			30S ribosomal protein S4
IKCIPBLA_00107	CDS	399	rpsK			30S ribosomal protein S11
IKCIPBLA_00108	CDS	369	rpsM		COG0099	30S ribosomal protein S13
IKCIPBLA_00109	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
IKCIPBLA_00110	CDS	219	infA		COG0361	Translation initiation factor IF-1
IKCIPBLA_00111	CDS	1272				hypothetical protein
IKCIPBLA_00112	CDS	933	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
IKCIPBLA_00113	CDS	1299				hypothetical protein
IKCIPBLA_00114	CDS	1083	argF_1	2.1.3.3		Ornithine carbamoyltransferase
IKCIPBLA_00115	CDS	1302	aguA	3.5.3.12	COG2957	Agmatine deiminase
IKCIPBLA_00116	CDS	567				hypothetical protein
IKCIPBLA_00117	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
IKCIPBLA_00118	tRNA	76				tRNA-Lys(ttt)
IKCIPBLA_00119	tRNA	74				tRNA-Gln(ttg)
IKCIPBLA_00120	CDS	1392	yhhS_1			putative MFS-type transporter YhhS
IKCIPBLA_00121	CDS	432	uspA2		COG0589	Universal stress protein A 
IKCIPBLA_00122	CDS	603				hypothetical protein
IKCIPBLA_00123	CDS	1752	cstA		COG1966	Peptide transporter CstA
IKCIPBLA_00124	CDS	699				hypothetical protein
IKCIPBLA_00125	CDS	963				hypothetical protein
IKCIPBLA_00126	CDS	1416	xanQ		COG2233	Xanthine permease XanQ
IKCIPBLA_00127	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
IKCIPBLA_00128	CDS	1635	groL			60 kDa chaperonin
IKCIPBLA_00129	CDS	288	groS		COG0234	10 kDa chaperonin
IKCIPBLA_00130	CDS	702	vraR			Response regulator protein VraR
IKCIPBLA_00131	CDS	1236				hypothetical protein
IKCIPBLA_00132	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
IKCIPBLA_00133	CDS	357	hypA			Hydrogenase maturation factor HypA
IKCIPBLA_00134	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
IKCIPBLA_00135	CDS	681				hypothetical protein
IKCIPBLA_00136	CDS	213				hypothetical protein
IKCIPBLA_00137	CDS	1362	triA	3.5.4.45		Melamine deaminase
IKCIPBLA_00138	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
IKCIPBLA_00139	CDS	951				hypothetical protein
IKCIPBLA_00140	CDS	792	torD_2			Chaperone protein TorD
IKCIPBLA_00141	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
IKCIPBLA_00142	CDS	441				hypothetical protein
IKCIPBLA_00143	CDS	519				hypothetical protein
IKCIPBLA_00144	CDS	1290	qrcD_1			Menaquinone reductase, integral membrane subunit
IKCIPBLA_00145	CDS	624	qrcC_1	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
IKCIPBLA_00146	CDS	2451	ddhA	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
IKCIPBLA_00147	CDS	132				hypothetical protein
IKCIPBLA_00148	CDS	132				hypothetical protein
IKCIPBLA_00149	CDS	198				hypothetical protein
IKCIPBLA_00150	CDS	648				hypothetical protein
IKCIPBLA_00151	CDS	1020				hypothetical protein
IKCIPBLA_00152	CDS	909				hypothetical protein
IKCIPBLA_00153	CDS	639				hypothetical protein
IKCIPBLA_00154	CDS	675				hypothetical protein
IKCIPBLA_00155	CDS	954				hypothetical protein
IKCIPBLA_00156	CDS	543				hypothetical protein
IKCIPBLA_00157	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
IKCIPBLA_00158	CDS	513				hypothetical protein
IKCIPBLA_00159	CDS	615				hypothetical protein
IKCIPBLA_00160	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IKCIPBLA_00161	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IKCIPBLA_00162	CDS	1113				hypothetical protein
IKCIPBLA_00163	CDS	3819				hypothetical protein
IKCIPBLA_00164	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
IKCIPBLA_00165	CDS	1149				hypothetical protein
IKCIPBLA_00166	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IKCIPBLA_00167	CDS	564	frr		COG0233	Ribosome-recycling factor
IKCIPBLA_00168	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
IKCIPBLA_00169	CDS	231				hypothetical protein
IKCIPBLA_00170	CDS	225				hypothetical protein
IKCIPBLA_00171	CDS	639				hypothetical protein
IKCIPBLA_00172	CDS	123				hypothetical protein
IKCIPBLA_00173	CDS	591				hypothetical protein
IKCIPBLA_00174	CDS	321				hypothetical protein
IKCIPBLA_00175	CDS	321				hypothetical protein
IKCIPBLA_00176	CDS	1326	pqqE	1.21.98.4		PqqA peptide cyclase
IKCIPBLA_00177	CDS	1584				hypothetical protein
IKCIPBLA_00178	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
IKCIPBLA_00179	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
IKCIPBLA_00180	CDS	849	fliY_1		COG0834	L-cystine-binding protein FliY
IKCIPBLA_00181	CDS	1173	napF_2			Ferredoxin-type protein NapF
IKCIPBLA_00182	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
IKCIPBLA_00183	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
IKCIPBLA_00184	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
IKCIPBLA_00185	CDS	2043				hypothetical protein
IKCIPBLA_00186	CDS	672	trkA		COG0569	Trk system potassium uptake protein TrkA
IKCIPBLA_00187	CDS	663				hypothetical protein
IKCIPBLA_00188	CDS	771				hypothetical protein
IKCIPBLA_00189	CDS	852				hypothetical protein
IKCIPBLA_00190	CDS	1944				hypothetical protein
IKCIPBLA_00191	CDS	492				hypothetical protein
IKCIPBLA_00192	CDS	222				hypothetical protein
IKCIPBLA_00193	CDS	813				hypothetical protein
IKCIPBLA_00194	CDS	675	graR		COG0745	Response regulator protein GraR
IKCIPBLA_00195	CDS	1167	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
IKCIPBLA_00196	CDS	99				hypothetical protein
IKCIPBLA_00197	CDS	1023	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IKCIPBLA_00198	CDS	2214				hypothetical protein
IKCIPBLA_00199	CDS	444	yqeY		COG1610	putative protein YqeY
IKCIPBLA_00200	CDS	294				hypothetical protein
IKCIPBLA_00201	CDS	1254				hypothetical protein
IKCIPBLA_00202	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
IKCIPBLA_00203	CDS	249	hypC		COG0298	Hydrogenase maturation factor HypC
IKCIPBLA_00204	CDS	2493	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
IKCIPBLA_00205	CDS	1896	pgi	5.3.1.9		Glucose-6-phosphate isomerase
IKCIPBLA_00206	CDS	714	lytR		COG3279	Sensory transduction protein LytR
IKCIPBLA_00207	CDS	1410		3.4.13.-		Putative dipeptidase
IKCIPBLA_00208	CDS	1353	gltT			Proton/sodium-glutamate symport protein
IKCIPBLA_00209	CDS	567				hypothetical protein
IKCIPBLA_00210	CDS	597				hypothetical protein
IKCIPBLA_00211	CDS	2814	clpB		COG0542	Chaperone protein ClpB
IKCIPBLA_00212	CDS	378				hypothetical protein
IKCIPBLA_00213	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
IKCIPBLA_00214	CDS	684	grpE			Protein GrpE
IKCIPBLA_00215	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
IKCIPBLA_00216	CDS	657				hypothetical protein
IKCIPBLA_00217	CDS	471				hypothetical protein
IKCIPBLA_00218	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IKCIPBLA_00219	CDS	2268	helD	3.6.4.12	COG3973	DNA helicase IV
IKCIPBLA_00220	CDS	420	def	3.5.1.88		Peptide deformylase
IKCIPBLA_00221	CDS	993				hypothetical protein
IKCIPBLA_00222	CDS	819	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
IKCIPBLA_00223	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
IKCIPBLA_00224	CDS	2316	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IKCIPBLA_00225	CDS	456				hypothetical protein
IKCIPBLA_00226	CDS	519	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
IKCIPBLA_00227	CDS	318				hypothetical protein
IKCIPBLA_00228	CDS	330				hypothetical protein
IKCIPBLA_00229	CDS	288				hypothetical protein
IKCIPBLA_00230	CDS	1713				hypothetical protein
IKCIPBLA_00231	CDS	408				hypothetical protein
IKCIPBLA_00232	CDS	813				hypothetical protein
IKCIPBLA_00233	CDS	681	hypB			Hydrogenase maturation factor HypB
IKCIPBLA_00234	CDS	549				hypothetical protein
IKCIPBLA_00235	CDS	456				hypothetical protein
IKCIPBLA_00236	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
IKCIPBLA_00237	CDS	1128				hypothetical protein
IKCIPBLA_00238	CDS	531				hypothetical protein
IKCIPBLA_00239	CDS	516				hypothetical protein
IKCIPBLA_00240	CDS	381	crcB			Putative fluoride ion transporter CrcB
IKCIPBLA_00241	CDS	429				hypothetical protein
IKCIPBLA_00242	CDS	1173	ybiR		COG0471	Inner membrane protein YbiR
IKCIPBLA_00243	CDS	1332				hypothetical protein
IKCIPBLA_00244	CDS	1587				hypothetical protein
IKCIPBLA_00245	CDS	1713				hypothetical protein
IKCIPBLA_00246	CDS	453				hypothetical protein
IKCIPBLA_00247	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
IKCIPBLA_00248	CDS	1485				hypothetical protein
IKCIPBLA_00249	CDS	1848	urdA_1	1.3.99.33	COG1053	Urocanate reductase
IKCIPBLA_00250	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
IKCIPBLA_00251	CDS	795	zupT_2		COG0428	Zinc transporter ZupT
IKCIPBLA_00252	CDS	222				hypothetical protein
IKCIPBLA_00253	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
IKCIPBLA_00254	CDS	651				hypothetical protein
IKCIPBLA_00255	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
IKCIPBLA_00256	CDS	1602				hypothetical protein
IKCIPBLA_00257	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
IKCIPBLA_00258	CDS	321	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IKCIPBLA_00259	CDS	354				hypothetical protein
IKCIPBLA_00260	CDS	1704	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
IKCIPBLA_00261	CDS	966	arcC1_1	2.7.2.2		Carbamate kinase 1
IKCIPBLA_00262	CDS	645				hypothetical protein
IKCIPBLA_00263	CDS	441	elaA		COG2153	Protein ElaA
IKCIPBLA_00264	CDS	342				hypothetical protein
IKCIPBLA_00265	CDS	564				hypothetical protein
IKCIPBLA_00266	CDS	2085				hypothetical protein
IKCIPBLA_00267	CDS	342				hypothetical protein
IKCIPBLA_00268	CDS	432				hypothetical protein
IKCIPBLA_00269	CDS	582				hypothetical protein
IKCIPBLA_00270	CDS	1536	trkH_1		COG0168	Trk system potassium uptake protein TrkH
IKCIPBLA_00271	CDS	867				hypothetical protein
IKCIPBLA_00272	CDS	294				hypothetical protein
IKCIPBLA_00273	CDS	477				hypothetical protein
IKCIPBLA_00274	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
IKCIPBLA_00275	CDS	1689	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IKCIPBLA_00276	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
IKCIPBLA_00277	CDS	984				hypothetical protein
IKCIPBLA_00278	CDS	1119				hypothetical protein
IKCIPBLA_00279	CDS	450				hypothetical protein
IKCIPBLA_00280	CDS	1521				hypothetical protein
IKCIPBLA_00281	CDS	972				hypothetical protein
IKCIPBLA_00282	CDS	456				hypothetical protein
IKCIPBLA_00283	CDS	870	pstC		COG0573	Phosphate transport system permease protein PstC
IKCIPBLA_00284	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
IKCIPBLA_00285	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
IKCIPBLA_00286	CDS	1044				hypothetical protein
IKCIPBLA_00287	CDS	732	walR_1		COG0745	Transcriptional regulatory protein WalR
IKCIPBLA_00288	CDS	915	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
IKCIPBLA_00289	CDS	672	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
IKCIPBLA_00290	CDS	1014				hypothetical protein
IKCIPBLA_00291	CDS	4350				hypothetical protein
IKCIPBLA_00292	CDS	660				hypothetical protein
IKCIPBLA_00293	CDS	678				hypothetical protein
IKCIPBLA_00294	CDS	633				hypothetical protein
IKCIPBLA_00295	CDS	900				hypothetical protein
IKCIPBLA_00296	CDS	1923	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
IKCIPBLA_00297	CDS	2784	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
IKCIPBLA_00298	CDS	1338				hypothetical protein
IKCIPBLA_00299	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
IKCIPBLA_00300	CDS	870				hypothetical protein
IKCIPBLA_00301	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
IKCIPBLA_00302	CDS	471				hypothetical protein
IKCIPBLA_00303	CDS	918				hypothetical protein
IKCIPBLA_00304	CDS	684	ydjF		COG1842	Phage shock protein A 
IKCIPBLA_00305	CDS	735	glnQ		COG1126	Glutamine transport ATP-binding protein GlnQ
IKCIPBLA_00306	CDS	825	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
IKCIPBLA_00307	CDS	888	fliY_2		COG0834	L-cystine-binding protein FliY
IKCIPBLA_00308	CDS	288				hypothetical protein
IKCIPBLA_00309	CDS	1314				hypothetical protein
IKCIPBLA_00310	CDS	744				hypothetical protein
IKCIPBLA_00311	tRNA	87				tRNA-Leu(cag)
IKCIPBLA_00312	CDS	231				hypothetical protein
IKCIPBLA_00313	CDS	954				hypothetical protein
IKCIPBLA_00314	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IKCIPBLA_00315	CDS	2238				hypothetical protein
IKCIPBLA_00316	CDS	702				hypothetical protein
IKCIPBLA_00317	CDS	306				hypothetical protein
IKCIPBLA_00318	CDS	312				hypothetical protein
IKCIPBLA_00319	CDS	648				hypothetical protein
IKCIPBLA_00320	CDS	2667	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IKCIPBLA_00321	CDS	597	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IKCIPBLA_00322	CDS	1743	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
IKCIPBLA_00323	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
IKCIPBLA_00324	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
IKCIPBLA_00325	CDS	2109	rssB			Regulator of RpoS
IKCIPBLA_00326	CDS	363				hypothetical protein
IKCIPBLA_00327	CDS	3000	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
IKCIPBLA_00328	CDS	990				hypothetical protein
IKCIPBLA_00329	CDS	1053	epsF		COG1459	Type II secretion system protein F
IKCIPBLA_00330	CDS	324				hypothetical protein
IKCIPBLA_00331	CDS	627				hypothetical protein
IKCIPBLA_00332	CDS	636				hypothetical protein
IKCIPBLA_00333	CDS	420				hypothetical protein
IKCIPBLA_00334	CDS	1074	pilT		COG2805	Twitching mobility protein
IKCIPBLA_00335	CDS	840	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
IKCIPBLA_00336	CDS	2721	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
IKCIPBLA_00337	CDS	1425	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
IKCIPBLA_00338	CDS	1041				hypothetical protein
IKCIPBLA_00339	tRNA	78				tRNA-Met(cat)
IKCIPBLA_00340	CDS	507				hypothetical protein
IKCIPBLA_00341	CDS	1527				hypothetical protein
IKCIPBLA_00342	CDS	2025				hypothetical protein
IKCIPBLA_00343	CDS	288				hypothetical protein
IKCIPBLA_00344	CDS	903				hypothetical protein
IKCIPBLA_00345	CDS	1056	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
IKCIPBLA_00346	CDS	306				hypothetical protein
IKCIPBLA_00347	CDS	357				hypothetical protein
IKCIPBLA_00348	CDS	720	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
IKCIPBLA_00349	CDS	735				hypothetical protein
IKCIPBLA_00350	CDS	663	ttrB_1		COG0437	Tetrathionate reductase subunit B
IKCIPBLA_00351	CDS	2481	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IKCIPBLA_00352	CDS	711	walR_3		COG0745	Transcriptional regulatory protein WalR
IKCIPBLA_00353	CDS	1716	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
IKCIPBLA_00354	CDS	672				hypothetical protein
IKCIPBLA_00355	tRNA	83				tRNA-Leu(taa)
IKCIPBLA_00356	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
IKCIPBLA_00357	CDS	939				hypothetical protein
IKCIPBLA_00358	CDS	381	mntR		COG1321	Transcriptional regulator MntR
IKCIPBLA_00359	CDS	303				hypothetical protein
IKCIPBLA_00360	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
IKCIPBLA_00361	CDS	231				hypothetical protein
IKCIPBLA_00362	CDS	282				hypothetical protein
IKCIPBLA_00363	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
IKCIPBLA_00364	CDS	345				hypothetical protein
IKCIPBLA_00365	CDS	294				hypothetical protein
IKCIPBLA_00366	CDS	447				hypothetical protein
IKCIPBLA_00367	CDS	441				hypothetical protein
IKCIPBLA_00368	CDS	2142				hypothetical protein
IKCIPBLA_00369	CDS	516				hypothetical protein
IKCIPBLA_00370	CDS	165				hypothetical protein
IKCIPBLA_00371	CDS	243				hypothetical protein
IKCIPBLA_00372	CDS	951				hypothetical protein
IKCIPBLA_00373	CDS	987				hypothetical protein
IKCIPBLA_00374	CDS	1332				hypothetical protein
IKCIPBLA_00375	CDS	1317				hypothetical protein
IKCIPBLA_00376	CDS	816				hypothetical protein
IKCIPBLA_00377	tRNA	75				tRNA-Val(tac)
IKCIPBLA_00378	CDS	1221				hypothetical protein
IKCIPBLA_00379	CDS	1188				hypothetical protein
IKCIPBLA_00380	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
IKCIPBLA_00381	CDS	1215				hypothetical protein
IKCIPBLA_00382	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
IKCIPBLA_00383	CDS	336				hypothetical protein
IKCIPBLA_00384	CDS	561	rhaS			HTH-type transcriptional activator RhaS
IKCIPBLA_00385	CDS	531				hypothetical protein
IKCIPBLA_00386	CDS	696				hypothetical protein
IKCIPBLA_00387	CDS	1074				hypothetical protein
IKCIPBLA_00388	CDS	888	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
IKCIPBLA_00389	CDS	873				hypothetical protein
IKCIPBLA_00390	CDS	663				hypothetical protein
IKCIPBLA_00391	CDS	3147	napA_3	1.9.6.1		Periplasmic nitrate reductase
