locus_tag	ftype	length_bp	gene	EC_number	COG	product
GEEPEHAE_00160	CDS	408	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GEEPEHAE_00161	CDS	1149				TelA-like protein
GEEPEHAE_00162	CDS	1641				hypothetical protein
GEEPEHAE_00163	CDS	927	xerC_1			Tyrosine recombinase XerC
GEEPEHAE_00164	CDS	351				hypothetical protein
GEEPEHAE_00165	CDS	588				hypothetical protein
GEEPEHAE_00166	CDS	3240				hypothetical protein
GEEPEHAE_00167	CDS	624		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
GEEPEHAE_00168	CDS	1233				hypothetical protein
GEEPEHAE_00169	CDS	2511				hypothetical protein
GEEPEHAE_00170	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
GEEPEHAE_00171	CDS	1434				hypothetical protein
GEEPEHAE_00172	CDS	891				hypothetical protein
GEEPEHAE_00173	CDS	1269			COG2256	putative AAA domain-containing protein
GEEPEHAE_00174	CDS	1896				hypothetical protein
GEEPEHAE_00175	CDS	525				hypothetical protein
GEEPEHAE_00176	CDS	882	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GEEPEHAE_00177	CDS	1140				hypothetical protein
GEEPEHAE_00178	CDS	945	bcrA			Bacitracin transport ATP-binding protein BcrA
GEEPEHAE_00179	CDS	726	mprA		COG0745	Response regulator MprA
GEEPEHAE_00180	CDS	2058				hypothetical protein
GEEPEHAE_00181	CDS	1617				hypothetical protein
GEEPEHAE_00182	CDS	1992				hypothetical protein
GEEPEHAE_00183	CDS	2094	glnA_1	6.3.1.2		Glutamine synthetase
GEEPEHAE_00184	CDS	1362				hypothetical protein
GEEPEHAE_00185	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
GEEPEHAE_00186	CDS	1254	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
GEEPEHAE_00187	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
GEEPEHAE_00188	CDS	291				hypothetical protein
GEEPEHAE_00189	CDS	810				hypothetical protein
GEEPEHAE_00190	CDS	1662				hypothetical protein
GEEPEHAE_00191	CDS	1494				hypothetical protein
GEEPEHAE_00192	CDS	393	rpsI		COG0103	30S ribosomal protein S9
GEEPEHAE_00193	CDS	435	rplM		COG0102	50S ribosomal protein L13
GEEPEHAE_00194	CDS	903				hypothetical protein
GEEPEHAE_00195	CDS	486	sigV		COG1595	RNA polymerase sigma factor SigV
GEEPEHAE_00196	CDS	867	zupT_1		COG0428	Zinc transporter ZupT
GEEPEHAE_00197	CDS	309				hypothetical protein
GEEPEHAE_00198	CDS	1287	purF_2	2.4.2.14		Amidophosphoribosyltransferase
GEEPEHAE_00199	CDS	1506				hypothetical protein
GEEPEHAE_00200	CDS	723				hypothetical protein
GEEPEHAE_00201	CDS	246				hypothetical protein
GEEPEHAE_00202	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
GEEPEHAE_00203	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GEEPEHAE_00204	CDS	186				hypothetical protein
GEEPEHAE_00205	CDS	450				hypothetical protein
GEEPEHAE_00206	CDS	1674				hypothetical protein
GEEPEHAE_00207	CDS	1743				hypothetical protein
GEEPEHAE_00208	CDS	1563				hypothetical protein
GEEPEHAE_00209	CDS	159				hypothetical protein
GEEPEHAE_00210	CDS	921				hypothetical protein
GEEPEHAE_00211	CDS	582	malT_1			HTH-type transcriptional regulator MalT
GEEPEHAE_00212	CDS	438				hypothetical protein
GEEPEHAE_00213	CDS	804	speE	2.5.1.16		Polyamine aminopropyltransferase
GEEPEHAE_00214	CDS	312				hypothetical protein
GEEPEHAE_00215	CDS	747				hypothetical protein
GEEPEHAE_00216	CDS	1005				hypothetical protein
GEEPEHAE_00217	CDS	669	gph_1	3.1.3.18		Phosphoglycolate phosphatase
GEEPEHAE_00218	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GEEPEHAE_00219	CDS	396				hypothetical protein
GEEPEHAE_00220	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GEEPEHAE_00221	CDS	501	albA	1.3.3.13		Albonoursin synthase
GEEPEHAE_00222	CDS	1461				hypothetical protein
GEEPEHAE_00223	CDS	1464				hypothetical protein
GEEPEHAE_00224	tRNA	84				tRNA-Leu(caa)
GEEPEHAE_00225	CDS	1140				hypothetical protein
GEEPEHAE_00226	CDS	510				hypothetical protein
GEEPEHAE_00227	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
GEEPEHAE_00228	CDS	762				hypothetical protein
GEEPEHAE_00229	CDS	819				hypothetical protein
GEEPEHAE_00230	CDS	573				hypothetical protein
GEEPEHAE_00231	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
GEEPEHAE_00232	CDS	1437	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
GEEPEHAE_00233	CDS	420				hypothetical protein
GEEPEHAE_00234	CDS	873				hypothetical protein
GEEPEHAE_00235	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GEEPEHAE_00236	CDS	195				hypothetical protein
GEEPEHAE_00237	CDS	2400	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
GEEPEHAE_00238	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
GEEPEHAE_00239	CDS	816				hypothetical protein
GEEPEHAE_00240	CDS	1458				hypothetical protein
GEEPEHAE_00241	CDS	921				hypothetical protein
GEEPEHAE_00242	CDS	1416				hypothetical protein
GEEPEHAE_00243	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GEEPEHAE_00244	CDS	909				hypothetical protein
GEEPEHAE_00245	CDS	1521	trkH_1		COG0168	Trk system potassium uptake protein TrkH
GEEPEHAE_00246	CDS	111				hypothetical protein
GEEPEHAE_00247	CDS	921	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GEEPEHAE_00248	CDS	627	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GEEPEHAE_00249	CDS	2859				hypothetical protein
GEEPEHAE_00250	CDS	732				hypothetical protein
GEEPEHAE_00251	CDS	1035	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GEEPEHAE_00252	CDS	1563	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GEEPEHAE_00253	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
GEEPEHAE_00254	CDS	1326				hypothetical protein
GEEPEHAE_00255	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
GEEPEHAE_00256	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
GEEPEHAE_00257	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
GEEPEHAE_00258	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GEEPEHAE_00259	tRNA	91				tRNA-Ser(gct)
GEEPEHAE_00260	CDS	363				hypothetical protein
GEEPEHAE_00261	CDS	1065	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GEEPEHAE_00262	CDS	1281				hypothetical protein
GEEPEHAE_00263	CDS	489	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
GEEPEHAE_00264	tRNA	88				tRNA-Ser(tga)
GEEPEHAE_00265	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
GEEPEHAE_00266	tRNA	77				tRNA-Arg(acg)
GEEPEHAE_00267	CDS	1368				hypothetical protein
GEEPEHAE_00268	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
GEEPEHAE_00269	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
GEEPEHAE_00270	CDS	1647				hypothetical protein
GEEPEHAE_00271	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
GEEPEHAE_00272	CDS	228				hypothetical protein
GEEPEHAE_00273	CDS	609	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GEEPEHAE_00274	CDS	2022	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GEEPEHAE_00275	CDS	1272	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
GEEPEHAE_00276	CDS	516				hypothetical protein
GEEPEHAE_00277	CDS	1554				hypothetical protein
GEEPEHAE_00278	CDS	1464				hypothetical protein
GEEPEHAE_00279	CDS	645				hypothetical protein
GEEPEHAE_00280	CDS	276				hypothetical protein
GEEPEHAE_00281	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GEEPEHAE_00282	CDS	480	mscL			Large-conductance mechanosensitive channel
GEEPEHAE_00283	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GEEPEHAE_00284	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
GEEPEHAE_00285	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GEEPEHAE_00286	CDS	2271	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
GEEPEHAE_00287	tRNA	76				tRNA-Thr(cgt)
GEEPEHAE_00288	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
GEEPEHAE_00289	CDS	570	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
GEEPEHAE_00290	CDS	366				hypothetical protein
GEEPEHAE_00291	CDS	1425	pyrP_1			Uracil permease
GEEPEHAE_00292	CDS	1122	vioD_1	4.2.1.145		Capreomycidine synthase
GEEPEHAE_00293	CDS	1437	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
GEEPEHAE_00294	CDS	969				hypothetical protein
GEEPEHAE_00295	CDS	1023				hypothetical protein
GEEPEHAE_00296	CDS	588				hypothetical protein
GEEPEHAE_00297	CDS	1299				hypothetical protein
GEEPEHAE_00298	CDS	1491				hypothetical protein
GEEPEHAE_00299	CDS	330	trxA_1		COG0526	Thioredoxin
GEEPEHAE_00300	CDS	1257				hypothetical protein
GEEPEHAE_00301	CDS	2217				hypothetical protein
GEEPEHAE_00302	CDS	981	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GEEPEHAE_00303	CDS	372				hypothetical protein
GEEPEHAE_00304	CDS	612				hypothetical protein
GEEPEHAE_00305	CDS	210				hypothetical protein
GEEPEHAE_00306	CDS	408				hypothetical protein
GEEPEHAE_00307	CDS	681				hypothetical protein
GEEPEHAE_00308	CDS	702	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
GEEPEHAE_00309	CDS	420				hypothetical protein
GEEPEHAE_00310	CDS	711				hypothetical protein
GEEPEHAE_00311	CDS	450				hypothetical protein
GEEPEHAE_00312	CDS	477	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
GEEPEHAE_00313	CDS	522				hypothetical protein
GEEPEHAE_00314	CDS	1410	ribZ_1			Riboflavin transporter RibZ
GEEPEHAE_00315	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
GEEPEHAE_00316	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
GEEPEHAE_00317	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
GEEPEHAE_00318	CDS	432				hypothetical protein
GEEPEHAE_00319	CDS	951	mrr		COG1715	Mrr restriction system protein
GEEPEHAE_00320	CDS	381				hypothetical protein
GEEPEHAE_00321	CDS	852				hypothetical protein
GEEPEHAE_00322	CDS	969	xerC_2		COG4974	Tyrosine recombinase XerC
GEEPEHAE_00323	CDS	273				hypothetical protein
GEEPEHAE_00324	CDS	195				hypothetical protein
GEEPEHAE_00325	CDS	555				hypothetical protein
GEEPEHAE_00326	CDS	1674	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GEEPEHAE_00327	CDS	714				hypothetical protein
GEEPEHAE_00328	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
GEEPEHAE_00329	CDS	597	pyrR			Bifunctional protein PyrR
GEEPEHAE_00330	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
GEEPEHAE_00331	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
GEEPEHAE_00332	CDS	1002	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
GEEPEHAE_00333	CDS	999	feuB		COG0609	Iron-uptake system permease protein FeuB
GEEPEHAE_00334	CDS	1005	yfhA		COG0609	putative siderophore transport system permease protein YfhA
GEEPEHAE_00335	CDS	915	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
GEEPEHAE_00336	CDS	426				hypothetical protein
GEEPEHAE_00337	CDS	291				hypothetical protein
GEEPEHAE_00338	CDS	1509				hypothetical protein
GEEPEHAE_00339	CDS	1641				hypothetical protein
GEEPEHAE_00340	CDS	1788				hypothetical protein
GEEPEHAE_00341	CDS	1353	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GEEPEHAE_00342	CDS	3216	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GEEPEHAE_00343	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GEEPEHAE_00344	CDS	933	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GEEPEHAE_00345	CDS	729	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GEEPEHAE_00346	CDS	312				hypothetical protein
GEEPEHAE_00347	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
GEEPEHAE_00348	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
GEEPEHAE_00349	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
GEEPEHAE_00350	CDS	783				hypothetical protein
GEEPEHAE_00351	CDS	2361	comEC		COG0658	ComE operon protein 3
GEEPEHAE_00352	CDS	987	yqeN		COG1466	putative protein YqeN
GEEPEHAE_00353	CDS	1131	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
GEEPEHAE_00354	CDS	525				hypothetical protein
GEEPEHAE_00355	CDS	1977	lepA	3.6.5.-		Elongation factor 4
GEEPEHAE_00356	CDS	648	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
GEEPEHAE_00357	CDS	183				hypothetical protein
GEEPEHAE_00358	CDS	972	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
GEEPEHAE_00359	CDS	1173	hemW_1		COG0635	Heme chaperone HemW
GEEPEHAE_00360	CDS	1011	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GEEPEHAE_00361	CDS	1149	dnaJ_1		COG0484	Chaperone protein DnaJ
GEEPEHAE_00362	CDS	822	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GEEPEHAE_00363	CDS	1239	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
GEEPEHAE_00364	CDS	960			COG1702	PhoH-like protein
GEEPEHAE_00365	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GEEPEHAE_00366	CDS	426	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
GEEPEHAE_00367	CDS	954	era			GTPase Era
GEEPEHAE_00368	CDS	2274				hypothetical protein
GEEPEHAE_00369	CDS	768	recO			DNA repair protein RecO
GEEPEHAE_00370	CDS	288	rpsO		COG0184	30S ribosomal protein S15
GEEPEHAE_00371	CDS	2241	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
GEEPEHAE_00372	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GEEPEHAE_00373	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
