locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIFENOEF_00089	CDS	1437				hypothetical protein
NIFENOEF_00090	CDS	1425				hypothetical protein
NIFENOEF_00091	CDS	975				hypothetical protein
NIFENOEF_00092	CDS	1461	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
NIFENOEF_00093	CDS	825	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
NIFENOEF_00094	CDS	1023				hypothetical protein
NIFENOEF_00095	CDS	1515				IS3 family transposase ISBmu11
NIFENOEF_00096	CDS	480				hypothetical protein
NIFENOEF_00097	CDS	1476				hypothetical protein
NIFENOEF_00098	CDS	1524				hypothetical protein
NIFENOEF_00099	CDS	1245				hypothetical protein
NIFENOEF_00100	CDS	927				hypothetical protein
NIFENOEF_00101	CDS	1290				hypothetical protein
NIFENOEF_00102	CDS	2700	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NIFENOEF_00103	CDS	1242	tarK_1	2.7.8.46		Teichoic acid ribitol-phosphate primase
NIFENOEF_00104	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase 1
NIFENOEF_00105	CDS	705	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
NIFENOEF_00106	CDS	819				hypothetical protein
NIFENOEF_00107	CDS	939				hypothetical protein
NIFENOEF_00108	CDS	1173				hypothetical protein
NIFENOEF_00109	CDS	1362				hypothetical protein
NIFENOEF_00110	CDS	1620				hypothetical protein
NIFENOEF_00111	CDS	246				hypothetical protein
NIFENOEF_00112	CDS	669				hypothetical protein
NIFENOEF_00113	CDS	1194	tarK_2	2.7.8.46		Teichoic acid ribitol-phosphate primase
NIFENOEF_00114	CDS	750	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
NIFENOEF_00115	CDS	810	tagG		COG1682	Teichoic acid translocation permease protein TagG
NIFENOEF_00116	CDS	1122	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
NIFENOEF_00117	CDS	2256				hypothetical protein
NIFENOEF_00118	CDS	576				hypothetical protein
NIFENOEF_00119	CDS	2112	ligA	6.5.1.2		DNA ligase
NIFENOEF_00120	CDS	537				hypothetical protein
NIFENOEF_00121	CDS	996	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NIFENOEF_00122	CDS	2571	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
NIFENOEF_00123	CDS	276				hypothetical protein
NIFENOEF_00124	CDS	321				hypothetical protein
NIFENOEF_00125	CDS	651				hypothetical protein
NIFENOEF_00126	CDS	123				hypothetical protein
NIFENOEF_00127	CDS	813				hypothetical protein
NIFENOEF_00128	CDS	225				hypothetical protein
NIFENOEF_00129	CDS	231				hypothetical protein
NIFENOEF_00130	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
NIFENOEF_00131	CDS	564	frr		COG0233	Ribosome-recycling factor
NIFENOEF_00132	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
NIFENOEF_00133	CDS	1029				hypothetical protein
NIFENOEF_00134	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
NIFENOEF_00135	CDS	3819				hypothetical protein
NIFENOEF_00136	CDS	1113				hypothetical protein
NIFENOEF_00137	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
NIFENOEF_00138	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NIFENOEF_00139	CDS	615				hypothetical protein
NIFENOEF_00140	CDS	519				hypothetical protein
NIFENOEF_00141	CDS	1182				hypothetical protein
NIFENOEF_00142	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
NIFENOEF_00143	CDS	543				hypothetical protein
NIFENOEF_00144	CDS	1020				hypothetical protein
NIFENOEF_00145	CDS	675				hypothetical protein
NIFENOEF_00146	CDS	639				hypothetical protein
NIFENOEF_00147	CDS	801				hypothetical protein
NIFENOEF_00148	CDS	1014				hypothetical protein
NIFENOEF_00149	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NIFENOEF_00150	CDS	297	fixX_1		COG2440	Ferredoxin-like protein FixX
NIFENOEF_00151	CDS	1305				hypothetical protein
NIFENOEF_00152	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NIFENOEF_00153	CDS	2673	malT_1		COG2909	HTH-type transcriptional regulator MalT
NIFENOEF_00154	CDS	1212	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
NIFENOEF_00155	CDS	546				hypothetical protein
NIFENOEF_00156	CDS	444				hypothetical protein
NIFENOEF_00157	CDS	1305				hypothetical protein
NIFENOEF_00158	CDS	1209	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
NIFENOEF_00159	CDS	1173	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
NIFENOEF_00160	CDS	759	fixA_1		COG2086	Protein FixA
NIFENOEF_00161	CDS	894	fixB_1		COG2025	Protein FixB
NIFENOEF_00162	CDS	1464				hypothetical protein
NIFENOEF_00163	CDS	1647				hypothetical protein
NIFENOEF_00164	CDS	708				hypothetical protein
NIFENOEF_00165	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
NIFENOEF_00166	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
NIFENOEF_00167	CDS	867				hypothetical protein
NIFENOEF_00168	CDS	1524				hypothetical protein
NIFENOEF_00169	CDS	1545				hypothetical protein
NIFENOEF_00170	CDS	2406				hypothetical protein
NIFENOEF_00171	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
NIFENOEF_00172	CDS	567				hypothetical protein
NIFENOEF_00173	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
NIFENOEF_00174	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
NIFENOEF_00175	CDS	1782	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
NIFENOEF_00176	CDS	2361	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
NIFENOEF_00177	CDS	567	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NIFENOEF_00178	CDS	1203				hypothetical protein
NIFENOEF_00179	CDS	678			COG0664	putative ABC transporter ATP-binding protein
NIFENOEF_00180	CDS	1152				hypothetical protein
NIFENOEF_00181	CDS	420				hypothetical protein
NIFENOEF_00182	CDS	660				hypothetical protein
NIFENOEF_00183	CDS	657				hypothetical protein
NIFENOEF_00184	CDS	1677				hypothetical protein
NIFENOEF_00185	CDS	2445	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
NIFENOEF_00186	CDS	624	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NIFENOEF_00187	CDS	627	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NIFENOEF_00188	CDS	663	dmsD_1		COG3381	Tat proofreading chaperone DmsD
NIFENOEF_00189	CDS	993				hypothetical protein
NIFENOEF_00190	CDS	516				hypothetical protein
NIFENOEF_00191	CDS	240				hypothetical protein
NIFENOEF_00192	CDS	768	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
NIFENOEF_00193	CDS	663				hypothetical protein
NIFENOEF_00194	CDS	2679	metH	2.1.1.13	COG0646	Methionine synthase
NIFENOEF_00195	CDS	318				hypothetical protein
NIFENOEF_00196	CDS	849				Iron-sulfur cluster carrier protein
NIFENOEF_00197	CDS	225				hypothetical protein
NIFENOEF_00198	CDS	1629	nfdA_1	3.5.1.91		N-substituted formamide deformylase
NIFENOEF_00199	CDS	1230			COG1373	putative protein
NIFENOEF_00200	CDS	1794	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
NIFENOEF_00201	CDS	942	hdfR_1			HTH-type transcriptional regulator HdfR
NIFENOEF_00202	CDS	912	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
NIFENOEF_00203	CDS	309				hypothetical protein
NIFENOEF_00204	CDS	975	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NIFENOEF_00205	CDS	624				hypothetical protein
NIFENOEF_00206	CDS	1989	htpG		COG0326	Chaperone protein HtpG
NIFENOEF_00207	CDS	1131				hypothetical protein
NIFENOEF_00208	CDS	993				hypothetical protein
NIFENOEF_00209	CDS	1974	mdtD_2			Putative multidrug resistance protein MdtD
NIFENOEF_00210	CDS	1677				hypothetical protein
NIFENOEF_00211	CDS	2427	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
NIFENOEF_00212	CDS	633	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NIFENOEF_00213	CDS	573	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
NIFENOEF_00214	CDS	855	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
NIFENOEF_00215	CDS	669	dmsD_2		COG3381	Tat proofreading chaperone DmsD
NIFENOEF_00216	CDS	990				hypothetical protein
NIFENOEF_00217	CDS	1200				hypothetical protein
NIFENOEF_00218	CDS	1020				hypothetical protein
NIFENOEF_00219	CDS	1341				hypothetical protein
NIFENOEF_00220	CDS	417				hypothetical protein
NIFENOEF_00221	CDS	1215				hypothetical protein
NIFENOEF_00222	CDS	777	dnaJ_1			Chaperone protein DnaJ
NIFENOEF_00223	CDS	822				hypothetical protein
NIFENOEF_00224	CDS	1389				hypothetical protein
NIFENOEF_00225	CDS	1323	proP_1			Proline/betaine transporter
NIFENOEF_00226	CDS	831	crnA	3.5.2.10		Creatinine amidohydrolase
NIFENOEF_00227	CDS	1170				hypothetical protein
NIFENOEF_00228	CDS	585				hypothetical protein
NIFENOEF_00229	CDS	885	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
NIFENOEF_00230	CDS	681				hypothetical protein
NIFENOEF_00231	CDS	333				hypothetical protein
NIFENOEF_00232	CDS	456				hypothetical protein
NIFENOEF_00233	CDS	3690				hypothetical protein
NIFENOEF_00234	CDS	1068				hypothetical protein
NIFENOEF_00235	CDS	372				hypothetical protein
NIFENOEF_00236	CDS	504				hypothetical protein
NIFENOEF_00237	CDS	396				hypothetical protein
NIFENOEF_00238	CDS	213				hypothetical protein
NIFENOEF_00239	CDS	1590				hypothetical protein
NIFENOEF_00240	CDS	957				hypothetical protein
NIFENOEF_00241	CDS	318				hypothetical protein
NIFENOEF_00242	CDS	597	recR		COG0353	Recombination protein RecR
NIFENOEF_00243	CDS	309			COG0718	Nucleoid-associated protein
NIFENOEF_00244	CDS	2364				hypothetical protein
NIFENOEF_00245	CDS	831				hypothetical protein
NIFENOEF_00246	CDS	1659				hypothetical protein
NIFENOEF_00247	CDS	1038				hypothetical protein
NIFENOEF_00248	CDS	1335	eriC_1		COG0038	Chloride/fluoride channel protein
NIFENOEF_00249	CDS	810	fdhD		COG1526	Sulfur carrier protein FdhD
NIFENOEF_00250	CDS	831	focA_1		COG2116	putative formate transporter 1
NIFENOEF_00251	CDS	507	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
NIFENOEF_00252	CDS	588				hypothetical protein
NIFENOEF_00253	CDS	783	hycG_1		COG3260	Formate hydrogenlyase subunit 7
NIFENOEF_00254	CDS	531	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NIFENOEF_00255	CDS	1740	hycE_1		COG3261	Formate hydrogenlyase subunit 5
NIFENOEF_00256	CDS	1578	hyfB_1	1.-.-.-	COG0651	Hydrogenase-4 component B
NIFENOEF_00257	CDS	657	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
NIFENOEF_00258	CDS	927	hycD_1		COG0650	Formate hydrogenlyase subunit 4
NIFENOEF_00259	CDS	2091	hyfB_2	1.-.-.-	COG0651	Hydrogenase-4 component B
NIFENOEF_00260	CDS	594	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
NIFENOEF_00261	CDS	2175	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
NIFENOEF_00262	CDS	549	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
NIFENOEF_00263	CDS	672				hypothetical protein
NIFENOEF_00264	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
NIFENOEF_00265	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
NIFENOEF_00266	CDS	603				hypothetical protein
NIFENOEF_00267	CDS	462				hypothetical protein
NIFENOEF_00268	CDS	978				hypothetical protein
NIFENOEF_00269	CDS	954	uppP	3.6.1.27		Undecaprenyl-diphosphatase
NIFENOEF_00270	CDS	822				hypothetical protein
NIFENOEF_00271	CDS	1083				hypothetical protein
NIFENOEF_00272	CDS	888	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NIFENOEF_00273	CDS	1329	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
NIFENOEF_00274	CDS	420				hypothetical protein
NIFENOEF_00275	CDS	717				hypothetical protein
NIFENOEF_00276	CDS	834				hypothetical protein
NIFENOEF_00277	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
NIFENOEF_00278	CDS	1041				hypothetical protein
NIFENOEF_00279	CDS	720	walR_1		COG0745	Transcriptional regulatory protein WalR
NIFENOEF_00280	CDS	2022	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
NIFENOEF_00281	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
NIFENOEF_00282	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
NIFENOEF_00283	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
NIFENOEF_00284	CDS	1287	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
NIFENOEF_00285	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NIFENOEF_00286	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
NIFENOEF_00287	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
NIFENOEF_00288	CDS	1167	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
NIFENOEF_00289	CDS	1158				hypothetical protein
NIFENOEF_00290	CDS	855				hypothetical protein
NIFENOEF_00291	CDS	789				hypothetical protein
NIFENOEF_00292	CDS	909	ppx	3.6.1.11	COG0248	Exopolyphosphatase
NIFENOEF_00293	CDS	687				hypothetical protein
NIFENOEF_00294	CDS	600		3.1.3.3	COG0560	Phosphoserine phosphatase
NIFENOEF_00295	CDS	1875				hypothetical protein
NIFENOEF_00296	CDS	1035				hypothetical protein
NIFENOEF_00297	CDS	354				hypothetical protein
NIFENOEF_00298	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
NIFENOEF_00299	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
NIFENOEF_00300	CDS	555				hypothetical protein
NIFENOEF_00301	CDS	768	pezT	2.7.1.176		Toxin PezT
NIFENOEF_00302	CDS	132				hypothetical protein
NIFENOEF_00303	CDS	1386				hypothetical protein
NIFENOEF_00304	CDS	1773	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
NIFENOEF_00305	CDS	1662	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
NIFENOEF_00306	CDS	1236	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
NIFENOEF_00307	CDS	939				hypothetical protein
NIFENOEF_00308	CDS	1110	zitB			Zinc transporter ZitB
NIFENOEF_00309	CDS	981				hypothetical protein
NIFENOEF_00310	CDS	1656	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
NIFENOEF_00311	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
NIFENOEF_00312	CDS	927	gltC			HTH-type transcriptional regulator GltC
NIFENOEF_00313	CDS	1251	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NIFENOEF_00314	CDS	918	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
NIFENOEF_00315	CDS	300				hypothetical protein
NIFENOEF_00316	CDS	861	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
NIFENOEF_00317	CDS	1869				hypothetical protein
NIFENOEF_00318	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
NIFENOEF_00319	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
NIFENOEF_00320	CDS	1638				hypothetical protein
NIFENOEF_00321	CDS	6330				hypothetical protein
NIFENOEF_00322	CDS	1734				hypothetical protein
NIFENOEF_00323	CDS	177				hypothetical protein
NIFENOEF_00324	CDS	270				hypothetical protein
NIFENOEF_00325	CDS	651				hypothetical protein
NIFENOEF_00326	CDS	894				hypothetical protein
NIFENOEF_00327	CDS	900				hypothetical protein
NIFENOEF_00328	CDS	543	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
NIFENOEF_00329	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
NIFENOEF_00330	CDS	744	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
NIFENOEF_00331	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
NIFENOEF_00332	CDS	363	ydhW			putative protein YdhW
NIFENOEF_00333	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
NIFENOEF_00334	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
NIFENOEF_00335	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
NIFENOEF_00336	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
NIFENOEF_00337	CDS	1578	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
NIFENOEF_00338	CDS	1428				hypothetical protein
NIFENOEF_00339	tRNA	91				tRNA-Ser(gct)
NIFENOEF_00340	CDS	363				hypothetical protein
NIFENOEF_00341	CDS	1065	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NIFENOEF_00342	CDS	1281				hypothetical protein
NIFENOEF_00343	CDS	489	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
NIFENOEF_00344	tRNA	88				tRNA-Ser(tga)
NIFENOEF_00345	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
NIFENOEF_00346	tRNA	77				tRNA-Arg(acg)
NIFENOEF_00347	CDS	1368				hypothetical protein
NIFENOEF_00348	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
NIFENOEF_00349	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
NIFENOEF_00350	CDS	1647				hypothetical protein
NIFENOEF_00351	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
NIFENOEF_00352	CDS	249				hypothetical protein
NIFENOEF_00353	CDS	972	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NIFENOEF_00354	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
NIFENOEF_00355	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
NIFENOEF_00356	CDS	366				hypothetical protein
NIFENOEF_00357	CDS	1017				hypothetical protein
NIFENOEF_00358	CDS	459				hypothetical protein
NIFENOEF_00359	CDS	276				hypothetical protein
NIFENOEF_00360	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NIFENOEF_00361	CDS	480	mscL			Large-conductance mechanosensitive channel
NIFENOEF_00362	CDS	1155				hypothetical protein
NIFENOEF_00363	CDS	699			COG0664	Cyclic AMP receptor protein
NIFENOEF_00364	CDS	561	soeB_2		COG0437	Sulfite dehydrogenase subunit B
NIFENOEF_00365	CDS	2466	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
NIFENOEF_00366	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NIFENOEF_00367	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
NIFENOEF_00368	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
NIFENOEF_00369	CDS	2220	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
NIFENOEF_00370	tRNA	76				tRNA-Thr(cgt)
NIFENOEF_00371	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
NIFENOEF_00372	CDS	414				hypothetical protein
NIFENOEF_00373	CDS	426				hypothetical protein
NIFENOEF_00374	CDS	1203	qrcD			Menaquinone reductase, integral membrane subunit
NIFENOEF_00375	CDS	621	ttrB_2		COG0437	Tetrathionate reductase subunit B
