locus_tag	ftype	length_bp	gene	EC_number	COG	product
GEKAMLKB_00048	CDS	663	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GEKAMLKB_00049	CDS	873				hypothetical protein
GEKAMLKB_00050	CDS	1074				hypothetical protein
GEKAMLKB_00051	CDS	444	yqeY		COG1610	putative protein YqeY
GEKAMLKB_00052	CDS	2214				hypothetical protein
GEKAMLKB_00053	CDS	1026	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GEKAMLKB_00054	CDS	99				hypothetical protein
GEKAMLKB_00055	CDS	1077	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GEKAMLKB_00056	CDS	675	graR		COG0745	Response regulator protein GraR
GEKAMLKB_00057	CDS	618				hypothetical protein
GEKAMLKB_00058	CDS	219				hypothetical protein
GEKAMLKB_00059	CDS	492				hypothetical protein
GEKAMLKB_00060	CDS	1968				hypothetical protein
GEKAMLKB_00061	CDS	852				hypothetical protein
GEKAMLKB_00062	CDS	771				hypothetical protein
GEKAMLKB_00063	CDS	663				hypothetical protein
GEKAMLKB_00064	CDS	672	trkA_1		COG0569	Trk system potassium uptake protein TrkA
GEKAMLKB_00065	CDS	2064				hypothetical protein
GEKAMLKB_00066	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
GEKAMLKB_00067	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
GEKAMLKB_00068	CDS	1323	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
GEKAMLKB_00069	CDS	1173	napF_2			Ferredoxin-type protein NapF
GEKAMLKB_00070	CDS	849	fliY_1		COG0834	L-cystine-binding protein FliY
GEKAMLKB_00071	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
GEKAMLKB_00072	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
GEKAMLKB_00073	CDS	1581				hypothetical protein
GEKAMLKB_00074	CDS	1374	pqqE	1.21.98.4		PqqA peptide cyclase
GEKAMLKB_00075	CDS	276				hypothetical protein
GEKAMLKB_00076	CDS	321				hypothetical protein
GEKAMLKB_00077	CDS	651				hypothetical protein
GEKAMLKB_00078	CDS	123				hypothetical protein
GEKAMLKB_00079	CDS	486				hypothetical protein
GEKAMLKB_00080	CDS	1368				hypothetical protein
GEKAMLKB_00081	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
GEKAMLKB_00082	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
GEKAMLKB_00083	CDS	1647				hypothetical protein
GEKAMLKB_00084	CDS	1581	opuE_1		COG0591	Osmoregulated proline transporter OpuE
GEKAMLKB_00085	CDS	249				hypothetical protein
GEKAMLKB_00086	CDS	912	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GEKAMLKB_00087	CDS	2193	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GEKAMLKB_00088	CDS	1284	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
GEKAMLKB_00089	CDS	276				hypothetical protein
GEKAMLKB_00090	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GEKAMLKB_00091	CDS	480	mscL			Large-conductance mechanosensitive channel
GEKAMLKB_00092	CDS	1179				hypothetical protein
GEKAMLKB_00093	CDS	699			COG0664	Cyclic AMP receptor protein
GEKAMLKB_00094	CDS	561	soeB_1		COG0437	Sulfite dehydrogenase subunit B
GEKAMLKB_00095	CDS	2463	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
GEKAMLKB_00096	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GEKAMLKB_00097	CDS	789	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
GEKAMLKB_00098	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GEKAMLKB_00099	CDS	2220	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
GEKAMLKB_00100	tRNA	76				tRNA-Thr(cgt)
GEKAMLKB_00101	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
GEKAMLKB_00102	CDS	996				hypothetical protein
GEKAMLKB_00103	CDS	1437	mepA_1		COG0534	Multidrug export protein MepA
GEKAMLKB_00104	CDS	1203				hypothetical protein
GEKAMLKB_00105	CDS	570	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
GEKAMLKB_00106	CDS	366				hypothetical protein
GEKAMLKB_00107	CDS	1413	pyrP_1			Uracil permease
GEKAMLKB_00108	CDS	1122	vioD_1	4.2.1.145		Capreomycidine synthase
GEKAMLKB_00109	CDS	1437	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
GEKAMLKB_00110	CDS	954				hypothetical protein
GEKAMLKB_00111	CDS	1023				hypothetical protein
GEKAMLKB_00112	CDS	588				hypothetical protein
GEKAMLKB_00113	CDS	942				hypothetical protein
GEKAMLKB_00114	CDS	342				hypothetical protein
GEKAMLKB_00115	CDS	1491				hypothetical protein
GEKAMLKB_00116	CDS	330	trxC		COG0526	Putative thioredoxin 2
GEKAMLKB_00117	CDS	1257				hypothetical protein
GEKAMLKB_00118	CDS	2217				hypothetical protein
GEKAMLKB_00119	CDS	981	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GEKAMLKB_00120	CDS	372				hypothetical protein
GEKAMLKB_00121	CDS	612				hypothetical protein
GEKAMLKB_00122	CDS	210				hypothetical protein
GEKAMLKB_00123	CDS	408				hypothetical protein
GEKAMLKB_00124	CDS	681				hypothetical protein
GEKAMLKB_00125	CDS	702	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
GEKAMLKB_00126	CDS	420				hypothetical protein
GEKAMLKB_00127	CDS	711				hypothetical protein
GEKAMLKB_00128	CDS	450				hypothetical protein
GEKAMLKB_00129	CDS	477	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
GEKAMLKB_00130	CDS	522				hypothetical protein
GEKAMLKB_00131	CDS	1410	ribZ_1			Riboflavin transporter RibZ
GEKAMLKB_00132	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
GEKAMLKB_00133	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
GEKAMLKB_00134	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
GEKAMLKB_00135	CDS	432				hypothetical protein
GEKAMLKB_00136	CDS	951	mrr		COG1715	Mrr restriction system protein
GEKAMLKB_00137	CDS	807				hypothetical protein
GEKAMLKB_00138	CDS	273				hypothetical protein
GEKAMLKB_00139	CDS	969	xerC_1		COG4974	Tyrosine recombinase XerC
GEKAMLKB_00140	CDS	852				hypothetical protein
GEKAMLKB_00141	CDS	1158				hypothetical protein
GEKAMLKB_00142	CDS	321			COG0732	Putative type-1 restriction enzyme specificity protein MG438
GEKAMLKB_00143	CDS	1509				hypothetical protein
GEKAMLKB_00144	CDS	3078				hypothetical protein
GEKAMLKB_00145	CDS	633				hypothetical protein
GEKAMLKB_00146	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
GEKAMLKB_00147	CDS	861				DegV domain-containing protein
GEKAMLKB_00148	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
GEKAMLKB_00149	CDS	975				hypothetical protein
GEKAMLKB_00150	CDS	1161				hypothetical protein
GEKAMLKB_00151	CDS	618	soeB_2		COG0437	Sulfite dehydrogenase subunit B
GEKAMLKB_00152	CDS	2400	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
GEKAMLKB_00153	CDS	597				hypothetical protein
GEKAMLKB_00154	CDS	747				hypothetical protein
GEKAMLKB_00155	CDS	366	mgsR		COG1393	Regulatory protein MgsR
GEKAMLKB_00156	CDS	492				hypothetical protein
GEKAMLKB_00157	CDS	1518				hypothetical protein
GEKAMLKB_00158	CDS	1467				hypothetical protein
GEKAMLKB_00159	CDS	882				hypothetical protein
GEKAMLKB_00160	CDS	951				hypothetical protein
GEKAMLKB_00161	CDS	753				hypothetical protein
GEKAMLKB_00162	CDS	1005				hypothetical protein
GEKAMLKB_00163	CDS	495				hypothetical protein
GEKAMLKB_00164	CDS	3771				hypothetical protein
GEKAMLKB_00165	CDS	696				hypothetical protein
GEKAMLKB_00166	CDS	213				hypothetical protein
GEKAMLKB_00167	CDS	2085				hypothetical protein
GEKAMLKB_00168	CDS	3342				hypothetical protein
GEKAMLKB_00169	CDS	927				hypothetical protein
GEKAMLKB_00170	CDS	564				hypothetical protein
GEKAMLKB_00171	CDS	306				hypothetical protein
GEKAMLKB_00172	CDS	93				hypothetical protein
GEKAMLKB_00173	CDS	603				hypothetical protein
GEKAMLKB_00174	CDS	1278				hypothetical protein
GEKAMLKB_00175	CDS	426				hypothetical protein
GEKAMLKB_00176	CDS	924				hypothetical protein
GEKAMLKB_00177	CDS	771	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GEKAMLKB_00178	CDS	138				hypothetical protein
GEKAMLKB_00179	CDS	216				hypothetical protein
GEKAMLKB_00180	CDS	363				hypothetical protein
GEKAMLKB_00181	CDS	1074			COG0582	Putative prophage phiRv2 integrase
GEKAMLKB_00182	CDS	198				hypothetical protein
GEKAMLKB_00183	CDS	426				hypothetical protein
GEKAMLKB_00184	CDS	1299				hypothetical protein
GEKAMLKB_00185	CDS	300				hypothetical protein
GEKAMLKB_00186	CDS	339				hypothetical protein
GEKAMLKB_00187	CDS	1605	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GEKAMLKB_00188	CDS	876				hypothetical protein
GEKAMLKB_00189	CDS	324	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
GEKAMLKB_00190	CDS	405				hypothetical protein
GEKAMLKB_00191	CDS	228				hypothetical protein
GEKAMLKB_00192	CDS	1929	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
GEKAMLKB_00193	CDS	1251				hypothetical protein
GEKAMLKB_00194	CDS	948				hypothetical protein
GEKAMLKB_00195	CDS	378	rplL			50S ribosomal protein L7/L12
GEKAMLKB_00196	CDS	522	rplJ		COG0244	50S ribosomal protein L10
GEKAMLKB_00197	CDS	1419				hypothetical protein
GEKAMLKB_00198	CDS	1629				hypothetical protein
GEKAMLKB_00199	CDS	2148				hypothetical protein
GEKAMLKB_00200	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
GEKAMLKB_00201	CDS	234				hypothetical protein
GEKAMLKB_00202	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
GEKAMLKB_00203	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GEKAMLKB_00204	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
GEKAMLKB_00205	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
GEKAMLKB_00206	CDS	903				hypothetical protein
GEKAMLKB_00207	CDS	1056	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GEKAMLKB_00208	CDS	306				hypothetical protein
GEKAMLKB_00209	CDS	357				hypothetical protein
GEKAMLKB_00210	CDS	720	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
GEKAMLKB_00211	CDS	735				hypothetical protein
GEKAMLKB_00212	CDS	663	ttrB_1		COG0437	Tetrathionate reductase subunit B
GEKAMLKB_00213	CDS	2481	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GEKAMLKB_00214	CDS	711	walR_1		COG0745	Transcriptional regulatory protein WalR
GEKAMLKB_00215	CDS	1716	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GEKAMLKB_00216	CDS	672				hypothetical protein
GEKAMLKB_00217	tRNA	83				tRNA-Leu(taa)
GEKAMLKB_00218	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
GEKAMLKB_00219	CDS	939				hypothetical protein
GEKAMLKB_00220	CDS	381	mntR		COG1321	Transcriptional regulator MntR
GEKAMLKB_00221	CDS	303				hypothetical protein
GEKAMLKB_00222	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
GEKAMLKB_00223	CDS	231				hypothetical protein
GEKAMLKB_00224	CDS	282				hypothetical protein
GEKAMLKB_00225	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
GEKAMLKB_00226	CDS	345				hypothetical protein
GEKAMLKB_00227	CDS	294				hypothetical protein
GEKAMLKB_00228	CDS	447				hypothetical protein
GEKAMLKB_00229	CDS	441				hypothetical protein
GEKAMLKB_00230	CDS	2142				hypothetical protein
GEKAMLKB_00231	CDS	516				hypothetical protein
GEKAMLKB_00232	CDS	165				hypothetical protein
GEKAMLKB_00233	CDS	243				hypothetical protein
GEKAMLKB_00234	CDS	951				hypothetical protein
GEKAMLKB_00235	CDS	987				hypothetical protein
GEKAMLKB_00236	CDS	1332				hypothetical protein
GEKAMLKB_00237	CDS	1317				hypothetical protein
GEKAMLKB_00238	CDS	816				hypothetical protein
GEKAMLKB_00239	tRNA	75				tRNA-Val(tac)
GEKAMLKB_00240	CDS	477				hypothetical protein
GEKAMLKB_00241	CDS	738				hypothetical protein
GEKAMLKB_00242	CDS	3000	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
GEKAMLKB_00243	CDS	363				hypothetical protein
GEKAMLKB_00244	CDS	2109	rssB			Regulator of RpoS
GEKAMLKB_00245	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GEKAMLKB_00246	CDS	663	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
GEKAMLKB_00247	CDS	6852				hypothetical protein
GEKAMLKB_00248	CDS	1197				hypothetical protein
GEKAMLKB_00249	CDS	612	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
GEKAMLKB_00250	CDS	651				hypothetical protein
GEKAMLKB_00251	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
GEKAMLKB_00252	CDS	1743	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GEKAMLKB_00253	CDS	597	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GEKAMLKB_00254	CDS	2667	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GEKAMLKB_00255	CDS	648				hypothetical protein
GEKAMLKB_00256	CDS	312				hypothetical protein
GEKAMLKB_00257	CDS	306				hypothetical protein
GEKAMLKB_00258	CDS	702				hypothetical protein
GEKAMLKB_00259	CDS	2421				hypothetical protein
GEKAMLKB_00260	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GEKAMLKB_00261	CDS	231				hypothetical protein
GEKAMLKB_00262	tRNA	87				tRNA-Leu(cag)
GEKAMLKB_00263	CDS	885				hypothetical protein
GEKAMLKB_00264	CDS	1002				hypothetical protein
GEKAMLKB_00265	CDS	1401				hypothetical protein
GEKAMLKB_00266	CDS	288				hypothetical protein
GEKAMLKB_00267	CDS	897	fliY_2		COG0834	L-cystine-binding protein FliY
GEKAMLKB_00268	CDS	831				hypothetical protein
GEKAMLKB_00269	CDS	129				hypothetical protein
GEKAMLKB_00270	CDS	735	glnQ		COG1126	Glutamine transport ATP-binding protein GlnQ
GEKAMLKB_00271	CDS	606				hypothetical protein
GEKAMLKB_00272	CDS	411				hypothetical protein
GEKAMLKB_00273	CDS	684	ydjF		COG1842	Phage shock protein A 
GEKAMLKB_00274	CDS	1167				hypothetical protein
GEKAMLKB_00275	CDS	471				hypothetical protein
GEKAMLKB_00276	CDS	1200				hypothetical protein
GEKAMLKB_00277	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
GEKAMLKB_00278	CDS	1284				hypothetical protein
GEKAMLKB_00279	CDS	870				hypothetical protein
GEKAMLKB_00280	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
GEKAMLKB_00281	CDS	1317				hypothetical protein
GEKAMLKB_00282	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
GEKAMLKB_00283	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
GEKAMLKB_00284	CDS	915				hypothetical protein
GEKAMLKB_00285	CDS	561	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
GEKAMLKB_00286	CDS	852	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
GEKAMLKB_00287	CDS	732	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
GEKAMLKB_00288	CDS	1044				hypothetical protein
GEKAMLKB_00289	CDS	1938	urdA_2	1.3.99.33	COG0431	Urocanate reductase
GEKAMLKB_00290	CDS	1386				hypothetical protein
GEKAMLKB_00291	CDS	1347				hypothetical protein
GEKAMLKB_00292	CDS	1527	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GEKAMLKB_00293	CDS	1374				hypothetical protein
GEKAMLKB_00294	CDS	1521	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GEKAMLKB_00295	CDS	1461				hypothetical protein
GEKAMLKB_00296	CDS	1524	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GEKAMLKB_00297	CDS	252				hypothetical protein
GEKAMLKB_00298	CDS	930				hypothetical protein
GEKAMLKB_00299	CDS	1326	hemW_1		COG0635	Heme chaperone HemW
GEKAMLKB_00300	CDS	1434				hypothetical protein
GEKAMLKB_00301	CDS	1623				hypothetical protein
GEKAMLKB_00302	tRNA	77				tRNA-Pro(ggg)
GEKAMLKB_00303	CDS	441				hypothetical protein
GEKAMLKB_00304	CDS	1347	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
GEKAMLKB_00305	CDS	1935	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GEKAMLKB_00306	CDS	870	hycD		COG0650	Formate hydrogenlyase subunit 4
GEKAMLKB_00307	CDS	444	hycG		COG3260	Formate hydrogenlyase subunit 7
GEKAMLKB_00308	CDS	690				hypothetical protein
GEKAMLKB_00309	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
GEKAMLKB_00310	CDS	366	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
GEKAMLKB_00311	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
GEKAMLKB_00312	CDS	1893				hypothetical protein
GEKAMLKB_00313	CDS	1308	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GEKAMLKB_00314	CDS	432				hypothetical protein
GEKAMLKB_00315	CDS	1515				hypothetical protein
GEKAMLKB_00316	CDS	444				hypothetical protein
GEKAMLKB_00317	CDS	1725				hypothetical protein
GEKAMLKB_00318	CDS	594				hypothetical protein
GEKAMLKB_00319	CDS	444				hypothetical protein
GEKAMLKB_00320	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GEKAMLKB_00321	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
GEKAMLKB_00322	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
GEKAMLKB_00323	CDS	600				hypothetical protein
GEKAMLKB_00324	CDS	510				hypothetical protein
GEKAMLKB_00325	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GEKAMLKB_00326	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
GEKAMLKB_00327	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
GEKAMLKB_00328	CDS	1323	hflX		COG2262	GTPase HflX
GEKAMLKB_00329	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
GEKAMLKB_00330	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GEKAMLKB_00331	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GEKAMLKB_00332	CDS	333				hypothetical protein
GEKAMLKB_00333	CDS	1086	mutL			DNA mismatch repair protein MutL
GEKAMLKB_00334	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
GEKAMLKB_00335	CDS	708	recX			Regulatory protein RecX
GEKAMLKB_00336	CDS	1056	recA		COG0468	Protein RecA
GEKAMLKB_00337	CDS	1179	cinA			Putative competence-damage inducible protein
GEKAMLKB_00338	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GEKAMLKB_00339	CDS	498				hypothetical protein
GEKAMLKB_00340	CDS	1164				hypothetical protein
GEKAMLKB_00341	CDS	1476	sftA			DNA translocase SftA
GEKAMLKB_00342	CDS	2181				hypothetical protein
GEKAMLKB_00343	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
GEKAMLKB_00344	CDS	930				hypothetical protein
GEKAMLKB_00345	CDS	1440				hypothetical protein
GEKAMLKB_00346	CDS	2034				hypothetical protein
GEKAMLKB_00347	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
GEKAMLKB_00348	CDS	1257	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GEKAMLKB_00349	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
GEKAMLKB_00350	CDS	459	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
GEKAMLKB_00351	CDS	285				hypothetical protein
GEKAMLKB_00352	CDS	759	atpB		COG0356	ATP synthase subunit a
GEKAMLKB_00353	CDS	219	atpH			ATP synthase subunit c
GEKAMLKB_00354	CDS	612	atpF			ATP synthase subunit b
GEKAMLKB_00355	CDS	579	atpD_1			ATP synthase subunit delta
GEKAMLKB_00356	CDS	1566	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
GEKAMLKB_00357	CDS	930	atpG			ATP synthase gamma chain
GEKAMLKB_00358	CDS	1446	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
GEKAMLKB_00359	CDS	429	atpC			ATP synthase epsilon chain
GEKAMLKB_00360	CDS	297				hypothetical protein
GEKAMLKB_00361	CDS	465				hypothetical protein
GEKAMLKB_00362	CDS	234				hypothetical protein
GEKAMLKB_00363	CDS	3459	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
GEKAMLKB_00364	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GEKAMLKB_00365	CDS	1122				hypothetical protein
GEKAMLKB_00366	CDS	1383				hypothetical protein
GEKAMLKB_00367	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
GEKAMLKB_00368	CDS	1206	yhhS_1			putative MFS-type transporter YhhS
GEKAMLKB_00369	CDS	1128				hypothetical protein
GEKAMLKB_00370	CDS	720				hypothetical protein
GEKAMLKB_00371	CDS	312	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
GEKAMLKB_00372	CDS	1494	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
GEKAMLKB_00373	CDS	1584	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GEKAMLKB_00374	CDS	312				hypothetical protein
GEKAMLKB_00375	CDS	1092	ptcA_1	2.1.3.6	COG0078	Putrescine carbamoyltransferase
GEKAMLKB_00376	CDS	1110	aguA_1	3.5.3.12	COG2957	Putative agmatine deiminase
GEKAMLKB_00377	CDS	222				hypothetical protein
GEKAMLKB_00378	CDS	1446				hypothetical protein
GEKAMLKB_00379	CDS	954	arcC1_1	2.7.2.2		Carbamate kinase 1
GEKAMLKB_00380	CDS	795	malT_1			HTH-type transcriptional regulator MalT
GEKAMLKB_00381	CDS	1344		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GEKAMLKB_00382	CDS	657				hypothetical protein
GEKAMLKB_00383	CDS	672				hypothetical protein
GEKAMLKB_00384	CDS	546	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GEKAMLKB_00385	CDS	1191	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
