locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCOCELIC_00047	CDS	297	fixX_1		COG2440	Ferredoxin-like protein FixX
PCOCELIC_00048	CDS	1305				hypothetical protein
PCOCELIC_00049	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PCOCELIC_00050	CDS	2673	malT_1		COG2909	HTH-type transcriptional regulator MalT
PCOCELIC_00051	CDS	1212	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
PCOCELIC_00052	CDS	546				hypothetical protein
PCOCELIC_00053	CDS	444				hypothetical protein
PCOCELIC_00054	CDS	1305				hypothetical protein
PCOCELIC_00055	CDS	1209	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
PCOCELIC_00056	CDS	1173	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
PCOCELIC_00057	CDS	759	fixA_1		COG2086	Protein FixA
PCOCELIC_00058	CDS	828	fixB		COG2025	Protein FixB
PCOCELIC_00059	CDS	1464				hypothetical protein
PCOCELIC_00060	CDS	1647				hypothetical protein
PCOCELIC_00061	CDS	708				hypothetical protein
PCOCELIC_00062	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
PCOCELIC_00063	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
PCOCELIC_00064	CDS	867				hypothetical protein
PCOCELIC_00065	CDS	1524				hypothetical protein
PCOCELIC_00066	CDS	1545				hypothetical protein
PCOCELIC_00067	CDS	2346				hypothetical protein
PCOCELIC_00068	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
PCOCELIC_00069	CDS	567				hypothetical protein
PCOCELIC_00070	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
PCOCELIC_00071	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
PCOCELIC_00072	CDS	1782	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
PCOCELIC_00073	CDS	2361	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
PCOCELIC_00074	CDS	567	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
PCOCELIC_00075	CDS	1203				hypothetical protein
PCOCELIC_00076	CDS	678			COG0664	putative ABC transporter ATP-binding protein
PCOCELIC_00077	CDS	1152				hypothetical protein
PCOCELIC_00078	CDS	420				hypothetical protein
PCOCELIC_00079	CDS	660				hypothetical protein
PCOCELIC_00080	CDS	657				hypothetical protein
PCOCELIC_00081	CDS	366				hypothetical protein
PCOCELIC_00082	CDS	516				hypothetical protein
PCOCELIC_00083	CDS	933	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
PCOCELIC_00084	CDS	663				hypothetical protein
PCOCELIC_00085	CDS	2739	metH	2.1.1.13	COG0646	Methionine synthase
PCOCELIC_00086	CDS	318				hypothetical protein
PCOCELIC_00087	CDS	849	apbC		COG0489	Iron-sulfur cluster carrier protein
PCOCELIC_00088	CDS	456	regX3_1		COG0745	Sensory transduction protein regX3
PCOCELIC_00089	CDS	1185	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
PCOCELIC_00090	CDS	684			COG1136	putative ABC transporter ATP-binding protein
PCOCELIC_00091	CDS	561				hypothetical protein
PCOCELIC_00092	CDS	1509				hypothetical protein
PCOCELIC_00093	CDS	1386	mepA_1			Multidrug export protein MepA
PCOCELIC_00094	CDS	489				hypothetical protein
PCOCELIC_00095	CDS	702				hypothetical protein
PCOCELIC_00096	CDS	885	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PCOCELIC_00097	CDS	375	ytrA		COG1725	HTH-type transcriptional repressor YtrA
PCOCELIC_00098	CDS	1497	expZ		COG0488	Nucleotide-binding protein ExpZ
PCOCELIC_00099	CDS	888	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
PCOCELIC_00100	CDS	1074				hypothetical protein
PCOCELIC_00101	CDS	696				hypothetical protein
PCOCELIC_00102	CDS	531				hypothetical protein
PCOCELIC_00103	CDS	930	rhaS			HTH-type transcriptional activator RhaS
PCOCELIC_00104	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
PCOCELIC_00105	CDS	1158				hypothetical protein
PCOCELIC_00106	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
PCOCELIC_00107	CDS	1188				hypothetical protein
PCOCELIC_00108	CDS	1221				hypothetical protein
PCOCELIC_00109	tRNA	75				tRNA-Val(tac)
PCOCELIC_00110	CDS	573	ttrB_2		COG0437	Tetrathionate reductase subunit B
PCOCELIC_00111	CDS	2586	ddhA_1	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
PCOCELIC_00112	CDS	705	walR_1		COG0745	Transcriptional regulatory protein WalR
PCOCELIC_00113	CDS	1671	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
PCOCELIC_00114	CDS	816				hypothetical protein
PCOCELIC_00115	CDS	1317				hypothetical protein
PCOCELIC_00116	CDS	1332				hypothetical protein
PCOCELIC_00117	CDS	987				hypothetical protein
PCOCELIC_00118	CDS	951				hypothetical protein
PCOCELIC_00119	CDS	243				hypothetical protein
PCOCELIC_00120	CDS	165				hypothetical protein
PCOCELIC_00121	CDS	516				hypothetical protein
PCOCELIC_00122	CDS	2142				hypothetical protein
PCOCELIC_00123	CDS	441				hypothetical protein
PCOCELIC_00124	CDS	447				hypothetical protein
PCOCELIC_00125	CDS	294				hypothetical protein
PCOCELIC_00126	CDS	345				hypothetical protein
PCOCELIC_00127	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
PCOCELIC_00128	CDS	282				hypothetical protein
PCOCELIC_00129	CDS	231				hypothetical protein
PCOCELIC_00130	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
PCOCELIC_00131	CDS	303				hypothetical protein
PCOCELIC_00132	CDS	381	mntR		COG1321	Transcriptional regulator MntR
PCOCELIC_00133	CDS	939				hypothetical protein
PCOCELIC_00134	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
PCOCELIC_00135	tRNA	83				tRNA-Leu(taa)
PCOCELIC_00136	CDS	672				hypothetical protein
PCOCELIC_00137	CDS	1716	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
PCOCELIC_00138	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
PCOCELIC_00139	CDS	2481	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
PCOCELIC_00140	CDS	663	ttrB_3		COG0437	Tetrathionate reductase subunit B
PCOCELIC_00141	CDS	735				hypothetical protein
PCOCELIC_00142	CDS	720	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
PCOCELIC_00143	CDS	357				hypothetical protein
PCOCELIC_00144	CDS	306				hypothetical protein
PCOCELIC_00145	CDS	1056	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
PCOCELIC_00146	CDS	903				hypothetical protein
PCOCELIC_00147	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
PCOCELIC_00148	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
PCOCELIC_00149	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PCOCELIC_00150	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
PCOCELIC_00151	CDS	234				hypothetical protein
PCOCELIC_00152	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
PCOCELIC_00153	CDS	2148				hypothetical protein
PCOCELIC_00154	CDS	1629				hypothetical protein
PCOCELIC_00155	CDS	1419				hypothetical protein
PCOCELIC_00156	CDS	522	rplJ		COG0244	50S ribosomal protein L10
PCOCELIC_00157	CDS	378	rplL			50S ribosomal protein L7/L12
PCOCELIC_00158	CDS	2697	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
PCOCELIC_00159	CDS	582	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
PCOCELIC_00160	CDS	636	dmsD_1			Tat proofreading chaperone DmsD
PCOCELIC_00161	CDS	195				hypothetical protein
PCOCELIC_00162	CDS	273				hypothetical protein
PCOCELIC_00163	CDS	969	xerC_1		COG4974	Tyrosine recombinase XerC
PCOCELIC_00164	CDS	852				hypothetical protein
PCOCELIC_00165	CDS	558				hypothetical protein
PCOCELIC_00166	CDS	951	mrr		COG1715	Mrr restriction system protein
PCOCELIC_00167	CDS	432				hypothetical protein
PCOCELIC_00168	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PCOCELIC_00169	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
PCOCELIC_00170	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
PCOCELIC_00171	CDS	1410	ribZ			Riboflavin transporter RibZ
PCOCELIC_00172	CDS	522				hypothetical protein
PCOCELIC_00173	CDS	477	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
PCOCELIC_00174	CDS	450				hypothetical protein
PCOCELIC_00175	CDS	711				hypothetical protein
PCOCELIC_00176	CDS	420				hypothetical protein
PCOCELIC_00177	CDS	702	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
PCOCELIC_00178	CDS	681				hypothetical protein
PCOCELIC_00179	CDS	408				hypothetical protein
PCOCELIC_00180	CDS	210				hypothetical protein
PCOCELIC_00181	CDS	612				hypothetical protein
PCOCELIC_00182	CDS	372				hypothetical protein
PCOCELIC_00183	CDS	981	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
PCOCELIC_00184	CDS	2217	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
PCOCELIC_00185	CDS	1257				hypothetical protein
PCOCELIC_00186	CDS	330	trxA_1		COG0526	Thioredoxin
PCOCELIC_00187	CDS	1491				hypothetical protein
PCOCELIC_00188	CDS	1299				hypothetical protein
PCOCELIC_00189	CDS	588				hypothetical protein
PCOCELIC_00190	CDS	990				hypothetical protein
PCOCELIC_00191	CDS	948	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
PCOCELIC_00192	CDS	1122	vioD_1	4.2.1.145		Capreomycidine synthase
PCOCELIC_00193	CDS	1425	pyrP_1			Uracil permease
PCOCELIC_00194	CDS	366				hypothetical protein
PCOCELIC_00195	CDS	570	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
PCOCELIC_00196	CDS	1203				hypothetical protein
PCOCELIC_00197	CDS	1476				hypothetical protein
PCOCELIC_00198	CDS	1251				hypothetical protein
PCOCELIC_00199	CDS	924				hypothetical protein
PCOCELIC_00200	CDS	1581	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCOCELIC_00201	CDS	651				hypothetical protein
PCOCELIC_00202	CDS	906				hypothetical protein
PCOCELIC_00203	CDS	2487	dmsA_4	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
PCOCELIC_00204	CDS	621	ttrB_4		COG0437	Tetrathionate reductase subunit B
PCOCELIC_00205	CDS	1203	qrcD			Menaquinone reductase, integral membrane subunit
PCOCELIC_00206	CDS	426				hypothetical protein
PCOCELIC_00207	CDS	420				hypothetical protein
PCOCELIC_00208	CDS	2643	uvrA_1		COG0178	UvrABC system protein A
PCOCELIC_00209	tRNA	76				tRNA-Thr(cgt)
PCOCELIC_00210	CDS	2271	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
PCOCELIC_00211	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PCOCELIC_00212	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PCOCELIC_00213	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
PCOCELIC_00214	CDS	2466	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
PCOCELIC_00215	CDS	561	soeB_1		COG0437	Sulfite dehydrogenase subunit B
PCOCELIC_00216	CDS	699			COG0664	Cyclic AMP receptor protein
PCOCELIC_00217	CDS	1155				hypothetical protein
PCOCELIC_00218	CDS	480	mscL			Large-conductance mechanosensitive channel
PCOCELIC_00219	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PCOCELIC_00220	CDS	276				hypothetical protein
PCOCELIC_00221	CDS	459				hypothetical protein
PCOCELIC_00222	CDS	1017				hypothetical protein
PCOCELIC_00223	CDS	1461				hypothetical protein
PCOCELIC_00224	CDS	1635				hypothetical protein
PCOCELIC_00225	CDS	498				hypothetical protein
PCOCELIC_00226	CDS	1509				hypothetical protein
PCOCELIC_00227	CDS	1635	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCOCELIC_00228	CDS	153				hypothetical protein
PCOCELIC_00229	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
PCOCELIC_00230	CDS	108				hypothetical protein
PCOCELIC_00231	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PCOCELIC_00232	CDS	1488	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
PCOCELIC_00233	CDS	372				hypothetical protein
PCOCELIC_00234	CDS	3195	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PCOCELIC_00235	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
PCOCELIC_00236	tRNA	92				tRNA-Pro(cgg)
PCOCELIC_00237	CDS	741				hypothetical protein
PCOCELIC_00238	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
PCOCELIC_00239	CDS	945				hypothetical protein
PCOCELIC_00240	CDS	1128				hypothetical protein
PCOCELIC_00241	CDS	309	trxA_2		COG0526	Thioredoxin 1
PCOCELIC_00242	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
PCOCELIC_00243	CDS	1206	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PCOCELIC_00244	CDS	1410	galK	2.7.1.6		Galactokinase
PCOCELIC_00245	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
PCOCELIC_00246	CDS	639				hypothetical protein
PCOCELIC_00247	CDS	1104				hypothetical protein
PCOCELIC_00248	CDS	1620				hypothetical protein
PCOCELIC_00249	CDS	1716	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCOCELIC_00250	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
PCOCELIC_00251	CDS	96				hypothetical protein
PCOCELIC_00252	CDS	237				hypothetical protein
PCOCELIC_00253	CDS	1302				hypothetical protein
PCOCELIC_00254	CDS	864	torD_1			Chaperone protein TorD
PCOCELIC_00255	CDS	576	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
PCOCELIC_00256	CDS	2895	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
PCOCELIC_00257	CDS	912	hdfR_1			HTH-type transcriptional regulator HdfR
PCOCELIC_00258	CDS	1146				hypothetical protein
PCOCELIC_00259	CDS	1818	ade	3.5.4.2	COG1001	Adenine deaminase
PCOCELIC_00260	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
PCOCELIC_00261	CDS	945	pyrG_1	6.3.4.2		CTP synthase
PCOCELIC_00262	CDS	786	sfsA			Sugar fermentation stimulation protein A
PCOCELIC_00263	CDS	1335				hypothetical protein
PCOCELIC_00264	CDS	2679				hypothetical protein
PCOCELIC_00265	CDS	1752				hypothetical protein
PCOCELIC_00266	CDS	1422				hypothetical protein
PCOCELIC_00267	CDS	1677	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCOCELIC_00268	CDS	1590				hypothetical protein
PCOCELIC_00269	CDS	1101				hypothetical protein
PCOCELIC_00270	CDS	672				hypothetical protein
PCOCELIC_00271	CDS	1344				hypothetical protein
PCOCELIC_00272	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PCOCELIC_00273	CDS	537				hypothetical protein
PCOCELIC_00274	CDS	1335				hypothetical protein
PCOCELIC_00275	CDS	2814	clpB		COG0542	Chaperone protein ClpB
PCOCELIC_00276	CDS	378				hypothetical protein
PCOCELIC_00277	CDS	951	dnaJ_1		COG0484	Chaperone protein DnaJ
PCOCELIC_00278	CDS	684	grpE			Protein GrpE
PCOCELIC_00279	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
PCOCELIC_00280	CDS	1449				hypothetical protein
PCOCELIC_00281	CDS	1941				hypothetical protein
PCOCELIC_00282	CDS	498				hypothetical protein
PCOCELIC_00283	CDS	189				Ferredoxin-2
PCOCELIC_00284	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
PCOCELIC_00285	CDS	423			COG0864	Putative nickel-responsive regulator
PCOCELIC_00286	CDS	255				hypothetical protein
PCOCELIC_00287	CDS	456				hypothetical protein
PCOCELIC_00288	CDS	1413	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
PCOCELIC_00289	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
PCOCELIC_00290	CDS	459				hypothetical protein
PCOCELIC_00291	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
PCOCELIC_00292	CDS	444				hypothetical protein
PCOCELIC_00293	CDS	339				hypothetical protein
PCOCELIC_00294	CDS	1476	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
PCOCELIC_00295	CDS	738				hypothetical protein
PCOCELIC_00296	CDS	285				hypothetical protein
PCOCELIC_00297	CDS	822				hypothetical protein
PCOCELIC_00298	CDS	1389				hypothetical protein
PCOCELIC_00299	CDS	1371				hypothetical protein
PCOCELIC_00300	CDS	834				hypothetical protein
PCOCELIC_00301	CDS	300				hypothetical protein
PCOCELIC_00302	CDS	183				hypothetical protein
PCOCELIC_00303	CDS	1086				hypothetical protein
PCOCELIC_00304	tRNA	75				tRNA-Gly(ccc)
PCOCELIC_00305	CDS	417				hypothetical protein
PCOCELIC_00306	CDS	915				hypothetical protein
PCOCELIC_00307	CDS	615				hypothetical protein
PCOCELIC_00308	CDS	1233	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
PCOCELIC_00309	CDS	1116				hypothetical protein
PCOCELIC_00310	CDS	534				hypothetical protein
PCOCELIC_00311	CDS	1221				hypothetical protein
PCOCELIC_00312	CDS	462				hypothetical protein
PCOCELIC_00313	CDS	906				hypothetical protein
PCOCELIC_00314	CDS	1200	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PCOCELIC_00315	CDS	807	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
PCOCELIC_00316	CDS	837				hypothetical protein
PCOCELIC_00317	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
PCOCELIC_00318	CDS	1074				hypothetical protein
PCOCELIC_00319	CDS	696				hypothetical protein
PCOCELIC_00320	CDS	2160				hypothetical protein
PCOCELIC_00321	CDS	801				hypothetical protein
PCOCELIC_00322	CDS	258				hypothetical protein
PCOCELIC_00323	CDS	204				Uracil permease
PCOCELIC_00324	CDS	840				hypothetical protein
PCOCELIC_00325	CDS	921		3.5.5.7	COG0388	Nitrilase
PCOCELIC_00326	CDS	681	torD_2			Chaperone protein TorD
PCOCELIC_00327	CDS	870				hypothetical protein
PCOCELIC_00328	CDS	588	soeB_2		COG0437	Sulfite dehydrogenase subunit B
PCOCELIC_00329	CDS	2889	napA_1	1.9.6.1		Periplasmic nitrate reductase
PCOCELIC_00330	CDS	738				hypothetical protein
PCOCELIC_00331	CDS	993				hypothetical protein
PCOCELIC_00332	CDS	666	napG_1		COG1145	Ferredoxin-type protein NapG
PCOCELIC_00333	CDS	1524				hypothetical protein
PCOCELIC_00334	CDS	147				hypothetical protein
PCOCELIC_00335	CDS	1269				hypothetical protein
PCOCELIC_00336	CDS	681				hypothetical protein
PCOCELIC_00337	CDS	2859	napA_2	1.9.6.1		Periplasmic nitrate reductase
PCOCELIC_00338	CDS	591	soeB_3		COG0437	Sulfite dehydrogenase subunit B
PCOCELIC_00339	CDS	861				hypothetical protein
PCOCELIC_00340	CDS	924	torD_3			Chaperone protein TorD
PCOCELIC_00341	CDS	1332				Uracil permease
PCOCELIC_00342	CDS	1347	pyrP_2			Uracil permease
PCOCELIC_00343	CDS	1230				hypothetical protein
PCOCELIC_00344	CDS	432				hypothetical protein
PCOCELIC_00345	CDS	633				hypothetical protein
PCOCELIC_00346	CDS	780	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
PCOCELIC_00347	CDS	1326				hypothetical protein
PCOCELIC_00348	CDS	933	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PCOCELIC_00349	CDS	291				hypothetical protein
PCOCELIC_00350	CDS	822				hypothetical protein
PCOCELIC_00351	CDS	612				hypothetical protein
PCOCELIC_00352	CDS	411				hypothetical protein
PCOCELIC_00353	CDS	1755				hypothetical protein
PCOCELIC_00354	CDS	174				hypothetical protein
PCOCELIC_00355	CDS	714				hypothetical protein
PCOCELIC_00356	CDS	819				hypothetical protein
PCOCELIC_00357	CDS	507				hypothetical protein
PCOCELIC_00358	CDS	864				hypothetical protein
PCOCELIC_00359	CDS	585				hypothetical protein
PCOCELIC_00360	CDS	642				hypothetical protein
PCOCELIC_00361	tRNA	78				tRNA-Met(cat)
PCOCELIC_00362	CDS	1017				hypothetical protein
PCOCELIC_00363	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
PCOCELIC_00364	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
PCOCELIC_00365	CDS	840	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
PCOCELIC_00366	CDS	1074	pilT		COG2805	Twitching mobility protein
PCOCELIC_00367	CDS	420				hypothetical protein
PCOCELIC_00368	CDS	639				hypothetical protein
PCOCELIC_00369	CDS	624				hypothetical protein
PCOCELIC_00370	CDS	300				hypothetical protein
PCOCELIC_00371	CDS	1053	epsF		COG1459	Type II secretion system protein F
PCOCELIC_00372	CDS	990				hypothetical protein
PCOCELIC_00373	CDS	3000	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
PCOCELIC_00374	CDS	363				hypothetical protein
PCOCELIC_00375	CDS	2109	rssB			Regulator of RpoS
PCOCELIC_00376	CDS	1236	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
PCOCELIC_00377	CDS	663	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
PCOCELIC_00378	CDS	6891				hypothetical protein
PCOCELIC_00379	CDS	1197				hypothetical protein
PCOCELIC_00380	CDS	612	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PCOCELIC_00381	CDS	651				hypothetical protein
PCOCELIC_00382	CDS	426	walR_3		COG0745	Transcriptional regulatory protein WalR
PCOCELIC_00383	CDS	492				hypothetical protein
PCOCELIC_00384	CDS	1167				hypothetical protein
PCOCELIC_00385	CDS	1155	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
PCOCELIC_00386	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
PCOCELIC_00387	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
PCOCELIC_00388	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PCOCELIC_00389	CDS	1293	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PCOCELIC_00390	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PCOCELIC_00391	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
PCOCELIC_00392	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
PCOCELIC_00393	CDS	2196	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
PCOCELIC_00394	CDS	720	walR_4		COG0745	Transcriptional regulatory protein WalR
PCOCELIC_00395	CDS	1041				hypothetical protein
PCOCELIC_00396	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
