locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJBDFDPF_00053	CDS	1317	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
IJBDFDPF_00054	CDS	1077	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IJBDFDPF_00055	CDS	555	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
IJBDFDPF_00056	CDS	1149	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
IJBDFDPF_00057	CDS	1233				hypothetical protein
IJBDFDPF_00058	CDS	969				hypothetical protein
IJBDFDPF_00059	CDS	1182				hypothetical protein
IJBDFDPF_00060	CDS	1386				hypothetical protein
IJBDFDPF_00061	CDS	1182	neuC			Polysialic acid biosynthesis protein P7
IJBDFDPF_00062	CDS	702	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
IJBDFDPF_00063	CDS	1032	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
IJBDFDPF_00064	CDS	636	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
IJBDFDPF_00065	CDS	288				hypothetical protein
IJBDFDPF_00066	CDS	438				hypothetical protein
IJBDFDPF_00067	CDS	981				hypothetical protein
IJBDFDPF_00068	CDS	1434	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
IJBDFDPF_00069	CDS	1185				hypothetical protein
IJBDFDPF_00070	CDS	252	dltC		COG0236	D-alanyl carrier protein
IJBDFDPF_00071	CDS	1338				hypothetical protein
IJBDFDPF_00072	CDS	162				hypothetical protein
IJBDFDPF_00073	CDS	2934	lhgD	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
IJBDFDPF_00074	CDS	369				hypothetical protein
IJBDFDPF_00075	CDS	1794				hypothetical protein
IJBDFDPF_00076	CDS	1371				hypothetical protein
IJBDFDPF_00077	CDS	1173				hypothetical protein
IJBDFDPF_00078	CDS	558				hypothetical protein
IJBDFDPF_00079	CDS	1575				hypothetical protein
IJBDFDPF_00080	CDS	1149	wecH	2.3.1.-		O-acetyltransferase WecH
IJBDFDPF_00081	CDS	894	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IJBDFDPF_00082	CDS	1023	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
IJBDFDPF_00083	CDS	591	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
IJBDFDPF_00084	CDS	894	tll	1.1.1.339		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
IJBDFDPF_00085	CDS	804				hypothetical protein
IJBDFDPF_00086	CDS	885				hypothetical protein
IJBDFDPF_00087	CDS	603	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
IJBDFDPF_00088	CDS	801				hypothetical protein
IJBDFDPF_00089	CDS	1275				hypothetical protein
IJBDFDPF_00090	CDS	2217				hypothetical protein
IJBDFDPF_00091	CDS	2142				hypothetical protein
IJBDFDPF_00092	CDS	729	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
IJBDFDPF_00093	CDS	366				hypothetical protein
IJBDFDPF_00094	CDS	3114				hypothetical protein
IJBDFDPF_00095	tRNA	94				tRNA-Pro(ggg)
IJBDFDPF_00096	CDS	2097				hypothetical protein
IJBDFDPF_00097	CDS	1704				hypothetical protein
IJBDFDPF_00098	CDS	945				hypothetical protein
IJBDFDPF_00099	CDS	1782				hypothetical protein
IJBDFDPF_00100	CDS	966				hypothetical protein
IJBDFDPF_00101	CDS	693	hrb		COG1773	High molecular weight rubredoxin
IJBDFDPF_00102	CDS	1170	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IJBDFDPF_00103	CDS	369				hypothetical protein
IJBDFDPF_00104	CDS	1146	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
IJBDFDPF_00105	CDS	1098	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
IJBDFDPF_00106	CDS	984				hypothetical protein
IJBDFDPF_00107	CDS	1641				hypothetical protein
IJBDFDPF_00108	CDS	1434				hypothetical protein
IJBDFDPF_00109	CDS	2697	secDF		COG0341	Protein translocase subunit SecDF
IJBDFDPF_00110	CDS	324				hypothetical protein
IJBDFDPF_00111	CDS	225				hypothetical protein
IJBDFDPF_00112	CDS	834				hypothetical protein
IJBDFDPF_00113	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IJBDFDPF_00114	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
IJBDFDPF_00115	CDS	1011	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
IJBDFDPF_00116	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
IJBDFDPF_00117	CDS	897	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
IJBDFDPF_00118	CDS	642	ribU		COG3601	Riboflavin transporter RibU
IJBDFDPF_00119	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
IJBDFDPF_00120	CDS	492	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IJBDFDPF_00121	CDS	873				hypothetical protein
IJBDFDPF_00122	CDS	1074				hypothetical protein
IJBDFDPF_00123	CDS	444	yqeY		COG1610	putative protein YqeY
IJBDFDPF_00124	CDS	2214				hypothetical protein
IJBDFDPF_00125	CDS	1023	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IJBDFDPF_00126	CDS	99				hypothetical protein
IJBDFDPF_00127	CDS	1077	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IJBDFDPF_00128	CDS	675	graR		COG0745	Response regulator protein GraR
IJBDFDPF_00129	CDS	441				hypothetical protein
IJBDFDPF_00130	CDS	222				hypothetical protein
IJBDFDPF_00131	CDS	492				hypothetical protein
IJBDFDPF_00132	CDS	1968				hypothetical protein
IJBDFDPF_00133	CDS	852				hypothetical protein
IJBDFDPF_00134	CDS	771				hypothetical protein
IJBDFDPF_00135	CDS	663				hypothetical protein
IJBDFDPF_00136	CDS	672	trkA_1		COG0569	Trk system potassium uptake protein TrkA
IJBDFDPF_00137	CDS	2046				hypothetical protein
IJBDFDPF_00138	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
IJBDFDPF_00139	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
IJBDFDPF_00140	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
IJBDFDPF_00141	CDS	1173	napF_1			Ferredoxin-type protein NapF
IJBDFDPF_00142	CDS	849	fliY_1		COG0834	L-cystine-binding protein FliY
IJBDFDPF_00143	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
IJBDFDPF_00144	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
IJBDFDPF_00145	CDS	1596				hypothetical protein
IJBDFDPF_00146	CDS	1326	pqqE	1.21.98.4		PqqA peptide cyclase
IJBDFDPF_00147	CDS	534				hypothetical protein
IJBDFDPF_00148	CDS	321				hypothetical protein
IJBDFDPF_00149	CDS	321				hypothetical protein
IJBDFDPF_00150	CDS	651				hypothetical protein
IJBDFDPF_00151	CDS	123				hypothetical protein
IJBDFDPF_00152	CDS	813				hypothetical protein
IJBDFDPF_00153	CDS	225				hypothetical protein
IJBDFDPF_00154	CDS	231				hypothetical protein
IJBDFDPF_00155	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
IJBDFDPF_00156	CDS	564	frr		COG0233	Ribosome-recycling factor
IJBDFDPF_00157	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
IJBDFDPF_00158	CDS	1029				hypothetical protein
IJBDFDPF_00159	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
IJBDFDPF_00160	CDS	3819				hypothetical protein
IJBDFDPF_00161	CDS	1113				hypothetical protein
IJBDFDPF_00162	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IJBDFDPF_00163	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IJBDFDPF_00164	CDS	615				hypothetical protein
IJBDFDPF_00165	CDS	519				hypothetical protein
IJBDFDPF_00166	CDS	1182				hypothetical protein
IJBDFDPF_00167	CDS	873		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
IJBDFDPF_00168	CDS	543				hypothetical protein
IJBDFDPF_00169	CDS	1020				hypothetical protein
IJBDFDPF_00170	CDS	675				hypothetical protein
IJBDFDPF_00171	CDS	639				hypothetical protein
IJBDFDPF_00172	CDS	801				hypothetical protein
IJBDFDPF_00173	CDS	1014				hypothetical protein
IJBDFDPF_00174	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
IJBDFDPF_00175	CDS	297	fixX_1		COG2440	Ferredoxin-like protein FixX
IJBDFDPF_00176	CDS	1305				hypothetical protein
IJBDFDPF_00177	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IJBDFDPF_00178	CDS	2673	malT_1		COG2909	HTH-type transcriptional regulator MalT
IJBDFDPF_00179	CDS	1212	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
IJBDFDPF_00180	CDS	546				hypothetical protein
IJBDFDPF_00181	CDS	444				hypothetical protein
IJBDFDPF_00182	CDS	1305				hypothetical protein
IJBDFDPF_00183	CDS	1209	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
IJBDFDPF_00184	CDS	1173	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
IJBDFDPF_00185	CDS	759	fixA_1		COG2086	Protein FixA
IJBDFDPF_00186	CDS	828	fixB_1		COG2025	Protein FixB
IJBDFDPF_00187	CDS	1464				hypothetical protein
IJBDFDPF_00188	CDS	1647				hypothetical protein
IJBDFDPF_00189	CDS	708				hypothetical protein
IJBDFDPF_00190	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
IJBDFDPF_00191	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
IJBDFDPF_00192	CDS	867				hypothetical protein
IJBDFDPF_00193	CDS	1524				hypothetical protein
IJBDFDPF_00194	CDS	1545				hypothetical protein
IJBDFDPF_00195	CDS	2406				hypothetical protein
IJBDFDPF_00196	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
IJBDFDPF_00197	CDS	567				hypothetical protein
IJBDFDPF_00198	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
IJBDFDPF_00199	CDS	705	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
IJBDFDPF_00200	CDS	1782	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
IJBDFDPF_00201	CDS	2361	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IJBDFDPF_00202	CDS	567	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00203	CDS	1203				hypothetical protein
IJBDFDPF_00204	CDS	678			COG0664	putative ABC transporter ATP-binding protein
IJBDFDPF_00205	CDS	1152				hypothetical protein
IJBDFDPF_00206	CDS	420				hypothetical protein
IJBDFDPF_00207	CDS	660				hypothetical protein
IJBDFDPF_00208	CDS	657				hypothetical protein
IJBDFDPF_00209	CDS	1677				hypothetical protein
IJBDFDPF_00210	CDS	2445	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
IJBDFDPF_00211	CDS	624	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00212	CDS	627	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00213	CDS	663	dmsD_1		COG3381	Tat proofreading chaperone DmsD
IJBDFDPF_00214	CDS	993				hypothetical protein
IJBDFDPF_00215	CDS	516				hypothetical protein
IJBDFDPF_00216	CDS	933	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
IJBDFDPF_00217	CDS	663				hypothetical protein
IJBDFDPF_00218	CDS	2742				hypothetical protein
IJBDFDPF_00219	CDS	318				hypothetical protein
IJBDFDPF_00220	CDS	849				Iron-sulfur cluster carrier protein
IJBDFDPF_00221	CDS	561	ftsL			Cell division protein FtsL
IJBDFDPF_00222	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IJBDFDPF_00223	CDS	477	mraZ			Transcriptional regulator MraZ
IJBDFDPF_00224	CDS	924	xerD_1			Tyrosine recombinase XerD
IJBDFDPF_00225	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
IJBDFDPF_00226	CDS	768				hypothetical protein
IJBDFDPF_00227	CDS	1482				hypothetical protein
IJBDFDPF_00228	CDS	330				hypothetical protein
IJBDFDPF_00229	CDS	258				hypothetical protein
IJBDFDPF_00230	CDS	1533				hypothetical protein
IJBDFDPF_00231	CDS	1692				hypothetical protein
IJBDFDPF_00232	CDS	489				hypothetical protein
IJBDFDPF_00233	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
IJBDFDPF_00234	CDS	774	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
IJBDFDPF_00235	CDS	1932	murJ			lipid II flippase MurJ
IJBDFDPF_00236	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
IJBDFDPF_00237	CDS	711	rplA		COG0081	50S ribosomal protein L1
IJBDFDPF_00238	CDS	498	rplK			50S ribosomal protein L11
IJBDFDPF_00239	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
IJBDFDPF_00240	CDS	402	secE			Protein translocase subunit SecE
IJBDFDPF_00241	tRNA	77				tRNA-Trp(cca)
IJBDFDPF_00242	CDS	150	rpmG		COG0267	50S ribosomal protein L33
IJBDFDPF_00243	CDS	1203	tufA		COG0050	Elongation factor Tu
IJBDFDPF_00244	tRNA	77				tRNA-Met(cat)
IJBDFDPF_00245	tRNA	76				tRNA-Thr(ggt)
IJBDFDPF_00246	tRNA	85				tRNA-Tyr(gta)
IJBDFDPF_00247	CDS	1170				hypothetical protein
IJBDFDPF_00248	CDS	1191	fprA	1.-.-.-	COG0426	Nitric oxide reductase
IJBDFDPF_00249	CDS	1563	opuE_1		COG0591	Osmoregulated proline transporter OpuE
IJBDFDPF_00250	CDS	1290			COG1167	Putative aminotransferase/MSMEI_6121
IJBDFDPF_00251	CDS	1401		6.3.1.12		D-aspartate ligase
IJBDFDPF_00252	CDS	732		5.1.1.13		Aspartate racemase
IJBDFDPF_00253	CDS	1881	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
IJBDFDPF_00254	CDS	960				hypothetical protein
IJBDFDPF_00255	CDS	387				hypothetical protein
IJBDFDPF_00256	CDS	879				hypothetical protein
IJBDFDPF_00257	CDS	765	dmsD_2			Tat proofreading chaperone DmsD
IJBDFDPF_00258	CDS	627	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00259	CDS	2655	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IJBDFDPF_00260	CDS	714	msrQ_1			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
IJBDFDPF_00261	CDS	1395				hypothetical protein
IJBDFDPF_00262	CDS	723	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
IJBDFDPF_00263	CDS	1737	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
IJBDFDPF_00264	CDS	576	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00265	CDS	2631	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IJBDFDPF_00266	CDS	3552		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
IJBDFDPF_00267	CDS	1656				hypothetical protein
IJBDFDPF_00268	CDS	2178				hypothetical protein
IJBDFDPF_00269	CDS	630	adk	2.7.4.3		Adenylate kinase
IJBDFDPF_00270	CDS	1281	secY		COG0201	Protein translocase subunit SecY
IJBDFDPF_00271	CDS	450	rplO			50S ribosomal protein L15
IJBDFDPF_00272	CDS	192	rpmD		COG1841	50S ribosomal protein L30
IJBDFDPF_00273	CDS	531	rpsE		COG0098	30S ribosomal protein S5
IJBDFDPF_00274	CDS	369	rplR		COG0256	50S ribosomal protein L18
IJBDFDPF_00275	CDS	540	rplF			50S ribosomal protein L6
IJBDFDPF_00276	CDS	399	rpsH		COG0096	30S ribosomal protein S8
IJBDFDPF_00277	CDS	186	rpsZ			30S ribosomal protein S14 type Z
IJBDFDPF_00278	CDS	552	rplE			50S ribosomal protein L5
IJBDFDPF_00279	CDS	336	rplX		COG0198	50S ribosomal protein L24
IJBDFDPF_00280	CDS	369	rplN		COG0093	50S ribosomal protein L14
IJBDFDPF_00281	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
IJBDFDPF_00282	CDS	195	rpmC			50S ribosomal protein L29
IJBDFDPF_00283	CDS	423	rplP		COG0197	50S ribosomal protein L16
IJBDFDPF_00284	CDS	714	rpsC		COG0092	30S ribosomal protein S3
IJBDFDPF_00285	CDS	342	rplV		COG0091	50S ribosomal protein L22
IJBDFDPF_00286	CDS	273	rpsS			30S ribosomal protein S19
IJBDFDPF_00287	CDS	945	rplB			50S ribosomal protein L2
IJBDFDPF_00288	CDS	693	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
IJBDFDPF_00289	CDS	1848				hypothetical protein
IJBDFDPF_00290	CDS	870				hypothetical protein
IJBDFDPF_00291	CDS	2082				hypothetical protein
IJBDFDPF_00292	CDS	1359	tig_1	5.2.1.8	COG0544	Trigger factor
IJBDFDPF_00293	CDS	1326				hypothetical protein
IJBDFDPF_00294	CDS	738	walR_1		COG0745	Transcriptional regulatory protein WalR
IJBDFDPF_00295	CDS	1671	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
IJBDFDPF_00296	CDS	759	dmsD_3			Tat proofreading chaperone DmsD
IJBDFDPF_00297	CDS	594	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00298	CDS	2637	dmsA_4	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IJBDFDPF_00299	CDS	3273	smc_1			Chromosome partition protein Smc
IJBDFDPF_00300	CDS	702			COG1136	putative ABC transporter ATP-binding protein
IJBDFDPF_00301	CDS	675				hypothetical protein
IJBDFDPF_00302	CDS	1596				hypothetical protein
IJBDFDPF_00303	CDS	1572				hypothetical protein
IJBDFDPF_00304	CDS	495				hypothetical protein
IJBDFDPF_00305	CDS	288	rplW		COG0089	50S ribosomal protein L23
IJBDFDPF_00306	CDS	627	rplD			50S ribosomal protein L4
IJBDFDPF_00307	CDS	621	rplC		COG0087	50S ribosomal protein L3
IJBDFDPF_00308	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
IJBDFDPF_00309	CDS	1839	fusA_1		COG0480	Elongation factor G
IJBDFDPF_00310	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
IJBDFDPF_00311	CDS	741		3.6.1.9		dTTP/UTP pyrophosphatase
IJBDFDPF_00312	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IJBDFDPF_00313	CDS	1542	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
IJBDFDPF_00314	CDS	372				hypothetical protein
IJBDFDPF_00315	CDS	3195	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IJBDFDPF_00316	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
IJBDFDPF_00317	tRNA	92				tRNA-Pro(cgg)
IJBDFDPF_00318	CDS	741				hypothetical protein
IJBDFDPF_00319	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
IJBDFDPF_00320	CDS	945				hypothetical protein
IJBDFDPF_00321	CDS	1128				hypothetical protein
IJBDFDPF_00322	CDS	309	trxA_1		COG0526	Thioredoxin 1
IJBDFDPF_00323	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
IJBDFDPF_00324	CDS	1206	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
IJBDFDPF_00325	CDS	1410	galK	2.7.1.6		Galactokinase
IJBDFDPF_00326	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
IJBDFDPF_00327	CDS	639				hypothetical protein
IJBDFDPF_00328	CDS	1104				hypothetical protein
IJBDFDPF_00329	CDS	1620				hypothetical protein
IJBDFDPF_00330	CDS	1716	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
IJBDFDPF_00331	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
IJBDFDPF_00332	CDS	96				hypothetical protein
IJBDFDPF_00333	CDS	237				hypothetical protein
IJBDFDPF_00334	CDS	1302				hypothetical protein
IJBDFDPF_00335	CDS	864	torD_1			Chaperone protein TorD
IJBDFDPF_00336	CDS	576	dmsB_7		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IJBDFDPF_00337	CDS	2895	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
IJBDFDPF_00338	CDS	912	hdfR_1			HTH-type transcriptional regulator HdfR
IJBDFDPF_00339	CDS	1146				hypothetical protein
IJBDFDPF_00340	CDS	291	ade_1	3.5.4.2		Adenine deaminase
IJBDFDPF_00341	CDS	1530	ade_2	3.5.4.2	COG1001	Adenine deaminase
IJBDFDPF_00342	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
IJBDFDPF_00343	CDS	954	pyrG_2	6.3.4.2		CTP synthase
IJBDFDPF_00344	CDS	762	sfsA		COG1489	Sugar fermentation stimulation protein A
IJBDFDPF_00345	CDS	1467	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
IJBDFDPF_00346	CDS	2688				hypothetical protein
IJBDFDPF_00347	CDS	1752				hypothetical protein
IJBDFDPF_00348	CDS	1422				hypothetical protein
IJBDFDPF_00349	CDS	1677	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
IJBDFDPF_00350	CDS	1590				hypothetical protein
IJBDFDPF_00351	CDS	1101				hypothetical protein
IJBDFDPF_00352	CDS	672				hypothetical protein
IJBDFDPF_00353	CDS	1344				hypothetical protein
IJBDFDPF_00354	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
IJBDFDPF_00355	CDS	210				hypothetical protein
IJBDFDPF_00356	CDS	1476	alsT_2		COG1115	Amino-acid carrier protein AlsT
IJBDFDPF_00357	CDS	981				hypothetical protein
IJBDFDPF_00358	CDS	276				hypothetical protein
IJBDFDPF_00359	CDS	3339	rapA	3.6.4.-		RNA polymerase-associated protein RapA
IJBDFDPF_00360	CDS	477				hypothetical protein
IJBDFDPF_00361	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IJBDFDPF_00362	CDS	2184	helD	3.6.4.12	COG3973	DNA helicase IV
